JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 15786.000,    54.011,   320.131,     8.165,     0.014,     0.000,     0.000,     0.250,   144.571,  1716.300,     1.000,     0.000,     6.961,   -86.097,     0.000,   278.441,   350.192,    28.096,   -13.751,     0.000,         0.000,
 15787.000,  1274.915,   319.745,     7.972,     0.013,     0.000,     0.000,     0.250,   144.185,  1716.300,     1.000,     0.000,     6.917,   -47.672,     0.000,   308.539,   351.657,    20.124,   -15.570,     0.000,         0.000,
 15788.000,   728.972,   319.461,     7.768,     0.012,     0.000,     0.000,     0.250,   143.901,  1691.800,     1.000,     0.000,     6.809,    13.344,     0.000,   333.202,   349.241,    -2.051,   -27.333,     0.000,         0.000,
 15789.000,   642.270,   319.536,     7.629,     0.012,     0.000,     0.000,     0.250,   143.976,  1691.800,     1.000,     0.000,     6.786,   -50.484,     0.000,   294.023,   345.030,     4.655,    -5.178,     0.000,         0.000,
 15790.000,   750.717,   319.836,     8.016,     0.011,     0.000,     0.000,     0.250,   144.276,  1716.300,     1.000,     0.000,     6.993,  -109.987,     0.000,   266.985,   347.933,    24.962,     4.077,     0.000,         0.000,
 15791.000,   792.375,   319.569,     9.213,     0.012,     0.000,     0.000,     0.250,   144.009,  1716.300,     1.000,     0.000,     7.273,   -92.071,     0.000,   287.592,   351.141,    28.967,    -0.445,     0.000,         0.000,
 15792.000,   652.507,   319.120,     9.399,     0.013,     0.000,     0.000,     0.250,   143.560,  1691.800,     1.000,     0.000,     7.222,   -68.519,     0.000,   299.147,   352.430,    18.358,    -3.122,     0.000,         0.000,
 15793.000,   985.866,   318.561,     8.452,     0.014,     0.000,     0.000,     0.250,   143.001,  1691.800,     1.000,     0.000,     7.023,  -115.100,     0.000,   268.878,   351.843,    26.433,     5.702,     0.000,         0.000,
 15794.000,   904.135,   317.943,     8.422,     0.015,     0.000,     0.000,     0.250,   142.383,  1667.500,     1.000,     0.000,     7.021,   -59.345,     0.000,   301.580,   352.426,    20.565,   -12.067,     0.000,         0.000,
 15795.000,   898.656,   317.354,     8.549,     0.014,     0.000,     0.000,     0.250,   141.794,  1667.500,     1.000,     0.000,     7.045,   -46.133,     0.000,   310.063,   352.140,    15.002,   -10.945,     0.000,         0.000,
 15796.000,   854.930,   316.897,     8.566,     0.012,     0.000,     0.000,     0.250,   141.337,  1667.500,     1.000,     0.000,     7.089,   -55.662,     0.000,   307.477,   352.720,    16.576,    -6.157,     0.000,         0.000,
 15797.000,   824.859,   316.514,     8.599,     0.012,     0.000,     0.000,     0.250,   140.954,  1643.600,     1.000,     0.000,     7.099,   -94.486,     0.000,   290.964,   352.439,    24.392,     8.618,     0.000,         0.000,
 15798.000,   854.166,   316.494,     8.609,     0.007,     0.000,     0.000,     0.250,   140.934,  1643.600,     1.000,     0.000,     7.066,   -89.485,     0.000,   287.118,   351.378,    21.438,     3.787,     0.000,         0.000,
 15799.000,   874.330,   316.476,     8.977,     0.006,     0.000,     0.000,     0.250,   140.916,  1643.600,     1.000,     0.000,     7.136,   -47.597,     0.000,   313.240,   352.082,    13.692,    -4.937,     0.000,         0.000,
 15800.000,   638.208,   316.534,     8.853,     0.006,     0.000,     0.000,     0.250,   140.974,  1643.600,     1.000,     0.000,     7.146,   -50.298,     0.000,   305.719,   352.374,    11.968,    -8.326,     0.000,         0.000,
 15801.000,   831.463,   316.688,     8.689,     0.005,     0.000,     0.000,     0.250,   141.128,  1667.500,     1.000,     0.000,     7.113,  -106.667,     0.000,   290.133,   351.295,    39.540,     5.966,     0.000,         0.000,
 15802.000,   884.225,   316.808,     8.834,     0.004,     0.000,     0.000,     0.250,   141.248,  1667.500,     1.000,     0.000,     7.107,  -107.921,     0.000,   282.817,   351.183,    37.757,     1.797,     0.000,         0.000,
 15803.000,   824.752,   316.913,     9.348,     0.004,     0.000,     0.000,     0.250,   141.353,  1667.500,     1.000,     0.000,     7.189,   -82.957,     0.000,   294.568,   353.507,    26.743,    -2.724,     0.000,         0.000,
 15804.000,   910.006,   317.008,     9.670,     0.004,     0.000,     0.000,     0.250,   141.448,  1667.500,     1.000,     0.000,     7.262,   -41.465,     0.000,   317.521,   355.818,    22.929,   -19.762,     0.000,         0.000,
 15805.000,   211.546,   317.145,     8.887,     0.004,     0.000,     0.000,     0.250,   141.585,  1667.500,     1.000,     0.000,     7.185,   -94.851,     0.000,   285.878,   355.520,    20.148,     5.060,     0.000,         0.000,
 15806.000,  1139.881,   317.319,     8.862,     0.003,     0.000,     0.000,     0.250,   141.759,  1667.500,     1.000,     0.000,     7.178,  -101.375,     0.000,   285.093,   354.298,    31.517,     0.652,     0.000,         0.000,
 15807.000,  1250.857,   317.508,     8.881,     0.002,     0.000,     0.000,     0.250,   141.948,  1667.500,     1.000,     0.000,     7.218,  -163.548,     0.000,   253.488,   354.178,    51.276,    11.582,     0.000,         0.000,
 15808.000,  1344.191,   317.709,     9.882,     0.001,     0.000,     0.000,     0.250,   142.149,  1667.500,     1.000,     0.000,     7.346,  -172.353,     0.000,   259.537,   356.065,    66.942,     8.883,     0.000,         0.000,
 15809.000,  1056.576,   317.905,    10.276,     0.001,     0.000,     0.000,     0.250,   142.345,  1667.500,     1.000,     0.000,     7.351,  -105.914,     0.000,   300.017,   358.068,    50.541,    -2.678,     0.000,         0.000,
 15810.000,  1341.127,   318.088,     9.819,     0.002,     0.000,     0.000,     0.250,   142.528,  1691.800,     1.000,     0.000,     7.363,  -108.944,     0.000,   286.122,   360.192,    38.338,    -3.464,     0.000,         0.000,
 15811.000,  1223.408,   318.283,     9.221,     0.002,     0.000,     0.000,     0.250,   142.723,  1691.800,     1.000,     0.000,     7.384,   -74.193,     0.000,   306.234,   361.187,    26.238,    -6.999,     0.000,         0.000,
 15812.000,  1331.373,   318.484,     9.044,     0.001,     0.000,     0.000,     0.250,   142.924,  1691.800,     1.000,     0.000,     7.406,   -83.820,     0.000,   309.947,   360.880,    36.522,    -3.635,     0.000,         0.000,
 15813.000,  1150.044,   318.768,     9.125,     0.001,     0.000,     0.000,     0.250,   143.208,  1691.800,     1.000,     0.000,     7.418,   -87.798,     0.000,   312.686,   360.205,    37.116,     3.163,     0.000,         0.000,
 15814.000,   851.347,   319.075,     9.032,     0.001,     0.000,     0.000,     0.250,   143.515,  1691.800,     1.000,     0.000,     7.378,  -135.920,     0.000,   276.186,   359.464,    36.722,    15.920,     0.000,         0.000,
 15815.000,  1537.298,   319.322,     9.908,     0.001,     0.000,     0.000,     0.250,   143.762,  1691.800,     1.000,     0.000,     7.495,  -138.371,     0.000,   278.493,   360.986,    45.378,    10.499,     0.000,         0.000,
 15816.000,  1742.714,   319.578,    10.102,     0.001,     0.000,     0.000,     0.250,   144.018,  1716.300,     1.000,     0.000,     7.582,   -87.162,     0.000,   314.637,   363.161,    42.118,    -3.480,     0.000,         0.000,
 15817.000,  1712.074,   319.804,     8.893,     0.001,     0.000,     0.000,     0.250,   144.244,  1716.300,     1.000,     0.000,     7.500,   -81.016,     0.000,   311.587,   364.145,    31.860,    -3.402,     0.000,         0.000,
 15818.000,  1695.532,   320.016,     8.605,     0.001,     0.000,     0.000,     0.250,   144.456,  1716.300,     1.000,     0.000,     7.378,  -108.781,     0.000,   294.201,   362.895,    42.786,    -2.699,     0.000,         0.000,
 15819.000,  1438.761,   320.253,     8.648,     0.000,     0.000,     0.000,     0.250,   144.693,  1716.300,     1.000,     0.000,     7.396,  -109.954,     0.000,   302.833,   359.898,    43.734,     9.156,     0.000,         0.000,
 15820.000,   848.775,   320.481,     8.622,     0.001,     0.000,     0.000,     0.250,   144.921,  1716.300,     1.000,     0.000,     7.437,   -92.219,     0.000,   297.745,   358.155,    23.903,     7.906,     0.000,         0.000,
 15821.000,  1529.989,   320.671,     8.959,     0.001,     0.000,     0.000,     0.250,   145.111,  1716.300,     1.000,     0.000,     7.448,   -54.470,     0.000,   321.077,   358.530,    22.092,    -5.075,     0.000,         0.000,
 15822.000,  1733.631,   320.852,     9.697,     0.001,     0.000,     0.000,     0.250,   145.292,  1716.300,     1.000,     0.000,     7.608,  -118.005,     0.000,   281.502,   361.031,    38.678,    -0.203,     0.000,         0.000,
 15823.000,  1245.890,   321.026,     9.468,     0.002,     0.000,     0.000,     0.250,   145.466,  1716.300,     1.000,     0.000,     7.721,  -146.052,     0.000,   282.322,   365.103,    67.080,    -3.808,     0.000,         0.000,
 15824.000,  1393.542,   321.139,     9.277,     0.003,     0.000,     0.000,     0.250,   145.579,  1741.000,     1.000,     0.000,     7.747,  -101.160,     0.000,   311.420,   368.644,    61.764,   -17.829,     0.000,         0.000,
 15825.000,   944.965,   321.245,     8.760,     0.003,     0.000,     0.000,     0.250,   145.685,  1741.000,     1.000,     0.000,     7.818,   -68.524,     0.000,   327.132,   372.765,    50.692,   -27.802,     0.000,         0.000,
 15826.000,  1374.667,   321.355,     9.143,     0.003,     0.000,     0.000,     0.250,   145.795,  1741.000,     1.000,     0.000,     7.902,  -108.575,     0.000,   318.999,   376.232,    70.001,   -18.659,     0.000,         0.000,
 15827.000,  1318.580,   321.447,     9.849,     0.004,     0.000,     0.000,     0.250,   145.887,  1741.000,     1.000,     0.000,     8.004,  -118.083,     0.000,   324.513,   377.703,    79.961,   -15.068,     0.000,         0.000,
 15828.000,   778.300,   321.502,     9.683,     0.004,     0.000,     0.000,     0.250,   145.942,  1741.000,     1.000,     0.000,     8.030,   -62.234,     0.000,   345.450,   378.732,    49.333,   -20.382,     0.000,         0.000,
 15829.000,   910.058,   321.639,     9.042,     0.003,     0.000,     0.000,     0.250,   146.079,  1741.000,     1.000,     0.000,     7.743,   -64.714,     0.000,   345.628,   376.374,    47.157,   -13.189,     0.000,         0.000,
 15830.000,  1192.811,   321.809,     9.159,     0.003,     0.000,     0.000,     0.250,   146.249,  1741.000,     1.000,     0.000,     7.642,  -166.280,     0.000,   270.810,   369.100,    56.903,    11.086,     0.000,         0.000,
 15831.000,   400.394,   321.949,     9.778,     0.003,     0.000,     0.000,     0.250,   146.389,  1741.000,     1.000,     0.000,     8.053,  -135.654,     0.000,   292.018,   371.158,    59.651,    -3.136,     0.000,         0.000,
 15832.000,  1076.715,   322.087,     9.455,     0.003,     0.000,     0.000,     0.250,   146.527,  1741.000,     1.000,     0.000,     7.916,   -75.611,     0.000,   326.295,   374.555,    36.620,    -9.270,     0.000,         0.000,
 15833.000,   831.374,   322.213,     9.518,     0.003,     0.000,     0.000,     0.250,   146.653,  1741.000,     1.000,     0.000,     7.812,  -167.098,     0.000,   279.983,   373.563,    67.401,     6.117,     0.000,         0.000,
 15834.000,  1009.830,   322.304,    10.167,     0.004,     0.000,     0.000,     0.250,   146.744,  1741.000,     1.000,     0.000,     8.078,  -170.999,     0.000,   280.589,   375.276,    68.216,     8.096,     0.000,         0.000,
 15835.000,  1015.840,   322.388,     9.872,     0.003,     0.000,     0.000,     0.250,   146.828,  1741.000,     1.000,     0.000,     8.106,  -150.320,     0.000,   297.804,   379.383,    71.375,    -2.634,     0.000,         0.000,
 15836.000,  1176.867,   322.447,    10.176,     0.004,     0.000,     0.000,     0.250,   146.887,  1741.000,     1.000,     0.000,     8.294,   -83.810,     0.000,   334.754,   385.941,    54.684,   -22.060,     0.000,         0.000,
 15837.000,  1016.749,   322.525,     9.812,     0.003,     0.000,     0.000,     0.250,   146.965,  1741.000,     1.000,     0.000,     8.211,  -142.040,     0.000,   317.785,   387.289,    83.881,   -11.346,     0.000,         0.000,
 15838.000,  1032.395,   322.594,     9.917,     0.004,     0.000,     0.000,     0.250,   147.034,  1765.900,     1.000,     0.000,     8.186,  -172.410,     0.000,   301.830,   384.895,    71.756,    17.589,     0.000,         0.000,
 15839.000,   693.629,   322.618,     9.787,     0.004,     0.000,     0.000,     0.250,   147.058,  1765.900,     1.000,     0.000,     8.160,  -217.624,     0.000,   277.838,   385.266,    86.034,    24.161,     0.000,         0.000,
 15840.000,  1178.898,   322.659,    10.111,     0.004,     0.000,     0.000,     0.250,   147.099,  1765.900,     1.000,     0.000,     8.241,  -199.229,     0.000,   289.369,   387.104,    89.023,    12.471,     0.000,         0.000,
 15841.000,  1116.595,   322.713,    10.422,     0.004,     0.000,     0.000,     0.250,   147.153,  1765.900,     1.000,     0.000,     8.359,  -146.176,     0.000,   315.797,   389.143,    71.292,     1.537,     0.000,         0.000,
 15842.000,  1117.365,   322.739,     9.723,     0.003,     0.000,     0.000,     0.250,   147.179,  1765.900,     1.000,     0.000,     8.288,  -131.667,     0.000,   327.850,   392.346,    72.162,    -4.991,     0.000,         0.000,
 15843.000,  1071.399,   322.786,     9.661,     0.003,     0.000,     0.000,     0.250,   147.226,  1765.900,     1.000,     0.000,     8.352,  -100.552,     0.000,   365.097,   393.891,    79.469,    -7.712,     0.000,         0.000,
 15844.000,  1067.012,   322.826,    10.317,     0.004,     0.000,     0.000,     0.250,   147.266,  1765.900,     1.000,     0.000,     8.426,   -91.167,     0.000,   365.177,   394.602,    72.132,   -10.390,     0.000,         0.000,
 15845.000,  1072.143,   322.858,    10.473,     0.005,     0.000,     0.000,     0.250,   147.298,  1765.900,     1.000,     0.000,     8.324,  -102.229,     0.000,   352.167,   393.190,    68.146,    -6.941,     0.000,         0.000,
 15846.000,   611.221,   322.879,     9.838,     0.004,     0.000,     0.000,     0.250,   147.319,  1765.900,     1.000,     0.000,     8.242,  -129.627,     0.000,   323.157,   391.255,    60.750,     0.780,     0.000,         0.000,
 15847.000,  1073.001,   322.892,    10.325,     0.004,     0.000,     0.000,     0.250,   147.332,  1765.900,     1.000,     0.000,     8.313,  -180.266,     0.000,   300.619,   390.829,    78.096,    11.960,     0.000,         0.000,
 15848.000,  1073.849,   322.902,    10.613,     0.004,     0.000,     0.000,     0.250,   147.342,  1765.900,     1.000,     0.000,     8.446,  -172.531,     0.000,   301.317,   393.413,    73.481,     6.954,     0.000,         0.000,
 15849.000,   848.213,   322.886,    10.251,     0.004,     0.000,     0.000,     0.250,   147.326,  1765.900,     1.000,     0.000,     8.511,  -158.320,     0.000,   321.539,   398.062,    85.342,    -3.545,     0.000,         0.000,
 15850.000,   220.432,   322.841,    10.930,     0.005,     0.000,     0.000,     0.250,   147.281,  1765.900,     1.000,     0.000,     8.624,  -158.643,     0.000,   334.007,   401.143,    92.198,    -0.692,     0.000,         0.000,
 15851.000,   899.073,   322.828,    10.258,     0.005,     0.000,     0.000,     0.250,   147.268,  1765.900,     1.000,     0.000,     8.564,  -161.513,     0.000,   328.301,   400.581,    70.025,    19.209,     0.000,         0.000,
 15852.000,   742.547,   322.872,    10.259,     0.004,     0.000,     0.000,     0.250,   147.312,  1765.900,     1.000,     0.000,     8.497,  -188.246,     0.000,   308.871,   399.504,    76.240,    21.374,     0.000,         0.000,
 15853.000,   690.216,   322.946,    10.569,     0.004,     0.000,     0.000,     0.250,   147.386,  1765.900,     1.000,     0.000,     8.530,  -169.463,     0.000,   322.351,   399.579,    66.800,    25.435,     0.000,         0.000,
 15854.000,   748.250,   323.002,    10.714,     0.004,     0.000,     0.000,     0.250,   147.442,  1765.900,     1.000,     0.000,     8.555,  -188.678,     0.000,   302.476,   399.093,    67.496,    24.565,     0.000,         0.000,
 15855.000,  1022.647,   323.017,    10.118,     0.004,     0.000,     0.000,     0.250,   147.457,  1765.900,     1.000,     0.000,     8.450,  -161.097,     0.000,   330.340,   398.528,    78.704,    14.205,     0.000,         0.000,
 15856.000,   935.202,   323.061,    10.317,     0.004,     0.000,     0.000,     0.250,   147.501,  1765.900,     1.000,     0.000,     8.528,  -115.418,     0.000,   350.498,   397.589,    57.237,    11.091,     0.000,         0.000,
 15857.000,  1044.576,   323.279,    10.821,     0.004,     0.000,     0.000,     0.250,   147.719,  1765.900,     1.000,     0.000,     8.566,  -126.511,     0.000,   335.290,   396.759,    47.368,    17.674,     0.000,         0.000,
 15858.000,   813.509,   323.604,    10.405,     0.004,     0.000,     0.000,     0.250,   148.044,  1765.900,     1.000,     0.000,     8.491,  -171.572,     0.000,   310.923,   394.983,    65.333,    22.180,     0.000,         0.000,
 15859.000,   906.092,   323.912,    10.293,     0.001,     0.000,     0.000,     0.250,   148.352,  1765.900,     1.000,     0.000,     8.468,  -171.713,     0.000,   307.200,   393.687,    70.488,    14.738,     0.000,         0.000,
 15860.000,  1021.992,   324.087,    10.888,     0.002,     0.000,     0.000,     0.250,   148.527,  1791.100,     1.000,     0.000,     8.555,  -160.563,     0.000,   320.102,   393.779,    74.884,    12.002,     0.000,         0.000,
 15861.000,   991.514,   324.177,    11.045,     0.004,     0.000,     0.000,     0.250,   148.617,  1791.100,     1.000,     0.000,     8.510,  -135.411,     0.000,   332.200,   391.290,    56.482,    19.839,     0.000,         0.000,
 15862.000,   979.385,   324.252,    11.139,     0.004,     0.000,     0.000,     0.250,   148.692,  1791.100,     1.000,     0.000,     8.594,  -169.093,     0.000,   301.711,   389.184,    55.289,    26.331,     0.000,         0.000,
 15863.000,   817.122,   324.192,    10.549,     0.006,     0.000,     0.000,     0.250,   148.632,  1791.100,     1.000,     0.000,     8.494,  -156.573,     0.000,   315.458,   388.381,    63.179,    20.470,     0.000,         0.000,
 15864.000,   879.069,   324.108,    11.193,     0.006,     0.000,     0.000,     0.250,   148.548,  1791.100,     1.000,     0.000,     8.603,  -139.735,     0.000,   316.162,   387.785,    53.274,    14.838,     0.000,         0.000,
 15865.000,   876.468,   324.045,    11.459,     0.006,     0.000,     0.000,     0.250,   148.485,  1765.900,     1.000,     0.000,     8.722,  -159.584,     0.000,   301.609,   390.424,    64.995,     5.773,     0.000,         0.000,
 15866.000,   866.413,   323.954,    11.150,     0.006,     0.000,     0.000,     0.250,   148.394,  1765.900,     1.000,     0.000,     8.719,  -116.432,     0.000,   344.362,   395.144,    70.979,    -5.329,     0.000,         0.000,
 15867.000,   689.317,   323.938,    11.361,     0.004,     0.000,     0.000,     0.250,   148.378,  1765.900,     1.000,     0.000,     8.777,   -97.478,     0.000,   349.682,   396.819,    63.451,   -13.110,     0.000,         0.000,
 15868.000,   867.418,   323.890,    11.568,     0.005,     0.000,     0.000,     0.250,   148.330,  1765.900,     1.000,     0.000,     8.793,  -173.284,     0.000,   312.362,   395.477,    87.860,     2.310,     0.000,         0.000,
 15869.000,   645.961,   323.863,    11.880,     0.005,     0.000,     0.000,     0.250,   148.303,  1765.900,     1.000,     0.000,     8.925,  -236.323,     0.000,   302.367,   397.640,   129.597,    11.453,     0.000,         0.000,
 15870.000,   798.854,   323.866,    12.563,     0.004,     0.000,     0.000,     0.250,   148.306,  1765.900,     1.000,     0.000,     9.082,  -176.621,     0.000,   327.035,   401.073,   106.638,    -4.056,     0.000,         0.000,
 15871.000,   945.493,   323.837,    11.761,     0.004,     0.000,     0.000,     0.250,   148.277,  1765.900,     1.000,     0.000,     9.019,  -109.588,     0.000,   361.723,   405.140,    82.765,   -16.594,     0.000,         0.000,
 15872.000,   915.427,   323.773,    11.962,     0.004,     0.000,     0.000,     0.250,   148.213,  1765.900,     1.000,     0.000,     9.010,  -148.297,     0.000,   332.734,   405.088,    81.145,    -5.202,     0.000,         0.000,
 15873.000,   837.515,   323.718,    12.729,     0.004,     0.000,     0.000,     0.250,   148.158,  1765.900,     1.000,     0.000,     9.185,  -196.072,     0.000,   328.256,   406.769,   118.774,    -1.214,     0.000,         0.000,
 15874.000,   851.223,   323.660,    12.873,     0.004,     0.000,     0.000,     0.250,   148.100,  1765.900,     1.000,     0.000,     9.306,  -201.917,     0.000,   338.363,   409.737,   137.544,    -7.001,     0.000,         0.000,
 15875.000,   181.624,   323.587,    12.475,     0.005,     0.000,     0.000,     0.250,   148.027,  1765.900,     1.000,     0.000,     9.419,  -158.745,     0.000,   357.454,   413.336,   119.563,   -16.701,     0.000,         0.000,
 15876.000,   792.936,   323.458,    12.204,     0.006,     0.000,     0.000,     0.250,   147.898,  1765.900,     1.000,     0.000,     9.425,  -145.843,     0.000,   366.879,   418.173,   110.499,   -15.948,     0.000,         0.000,
 15877.000,   710.154,   323.306,    12.817,     0.005,     0.000,     0.000,     0.250,   147.746,  1765.900,     1.000,     0.000,     9.421,  -153.933,     0.000,   369.468,   419.468,   119.662,   -15.729,     0.000,         0.000,
 15878.000,   790.528,   323.164,    13.144,     0.005,     0.000,     0.000,     0.250,   147.604,  1765.900,     1.000,     0.000,     9.342,  -194.742,     0.000,   347.101,   415.604,   131.840,    -5.602,     0.000,         0.000,
 15879.000,   868.634,   323.055,    13.468,     0.005,     0.000,     0.000,     0.250,   147.495,  1765.900,     1.000,     0.000,     9.421,  -262.611,     0.000,   307.526,   413.820,   136.603,    19.713,     0.000,         0.000,
 15880.000,   862.973,   322.956,    13.610,     0.004,     0.000,     0.000,     0.250,   147.396,  1765.900,     1.000,     0.000,     9.529,  -262.743,     0.000,   320.173,   415.309,   154.797,    12.810,     0.000,         0.000,
