JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 15846.000,   611.221,   322.879,    16.449,     0.008,     0.000,     0.000,     0.250,   147.319,  1765.900,     1.000,     0.000,     8.242,  -129.627,     0.000,   323.157,   391.255,    60.750,     0.780,     0.000,         0.000,
 15847.000,  1073.001,   322.892,    16.644,     0.007,     0.000,     0.000,     0.250,   147.332,  1765.900,     1.000,     0.000,     8.313,  -180.266,     0.000,   300.619,   390.829,    78.096,    11.960,     0.000,         0.000,
 15848.000,  1073.849,   322.902,    17.341,     0.008,     0.000,     0.000,     0.250,   147.342,  1765.900,     1.000,     0.000,     8.446,  -172.531,     0.000,   301.317,   393.413,    73.481,     6.954,     0.000,         0.000,
 15849.000,   848.213,   322.886,    18.350,     0.010,     0.000,     0.000,     0.250,   147.326,  1765.900,     1.000,     0.000,     8.511,  -158.320,     0.000,   321.539,   398.062,    85.342,    -3.545,     0.000,         0.000,
 15850.000,   220.432,   322.841,    18.941,     0.010,     0.000,     0.000,     0.250,   147.281,  1765.900,     1.000,     0.000,     8.624,  -158.643,     0.000,   334.007,   401.143,    92.198,    -0.692,     0.000,         0.000,
 15851.000,   899.073,   322.828,    18.444,     0.009,     0.000,     0.000,     0.250,   147.268,  1765.900,     1.000,     0.000,     8.564,  -161.513,     0.000,   328.301,   400.581,    70.025,    19.209,     0.000,         0.000,
 15852.000,   742.547,   322.872,    18.544,     0.008,     0.000,     0.000,     0.250,   147.312,  1765.900,     1.000,     0.000,     8.497,  -188.246,     0.000,   308.871,   399.504,    76.240,    21.374,     0.000,         0.000,
 15853.000,   690.216,   322.946,    18.667,     0.008,     0.000,     0.000,     0.250,   147.386,  1765.900,     1.000,     0.000,     8.530,  -169.463,     0.000,   322.351,   399.579,    66.800,    25.435,     0.000,         0.000,
 15854.000,   748.250,   323.002,    18.572,     0.007,     0.000,     0.000,     0.250,   147.442,  1765.900,     1.000,     0.000,     8.555,  -188.678,     0.000,   302.476,   399.093,    67.496,    24.565,     0.000,         0.000,
 15855.000,  1022.647,   323.017,    18.153,     0.008,     0.000,     0.000,     0.250,   147.457,  1765.900,     1.000,     0.000,     8.450,  -161.097,     0.000,   330.340,   398.528,    78.704,    14.205,     0.000,         0.000,
 15856.000,   935.202,   323.061,    18.119,     0.008,     0.000,     0.000,     0.250,   147.501,  1765.900,     1.000,     0.000,     8.528,  -115.418,     0.000,   350.498,   397.589,    57.237,    11.091,     0.000,         0.000,
 15857.000,  1044.576,   323.279,    17.952,     0.007,     0.000,     0.000,     0.250,   147.719,  1765.900,     1.000,     0.000,     8.566,  -126.511,     0.000,   335.290,   396.759,    47.368,    17.674,     0.000,         0.000,
 15858.000,   813.509,   323.604,    17.421,     0.006,     0.000,     0.000,     0.250,   148.044,  1765.900,     1.000,     0.000,     8.491,  -171.572,     0.000,   310.923,   394.983,    65.333,    22.180,     0.000,         0.000,
 15859.000,   906.092,   323.912,    16.717,     0.000,     0.000,     0.000,     0.250,   148.352,  1765.900,     1.000,     0.000,     8.468,  -171.713,     0.000,   307.200,   393.687,    70.488,    14.738,     0.000,         0.000,
 15860.000,  1021.992,   324.087,    16.174,     0.000,     0.000,     0.000,     0.250,   148.527,  1791.100,     1.000,     0.000,     8.555,  -160.563,     0.000,   320.102,   393.779,    74.884,    12.002,     0.000,         0.000,
 15861.000,   991.514,   324.177,    15.464,     0.000,     0.000,     0.000,     0.250,   148.617,  1791.100,     1.000,     0.000,     8.510,  -135.411,     0.000,   332.200,   391.290,    56.482,    19.839,     0.000,         0.000,
 15862.000,   979.385,   324.252,    16.119,     0.000,     0.000,     0.000,     0.250,   148.692,  1791.100,     1.000,     0.000,     8.594,  -169.093,     0.000,   301.711,   389.184,    55.289,    26.331,     0.000,         0.000,
 15863.000,   817.122,   324.192,    16.183,     0.000,     0.000,     0.000,     0.250,   148.632,  1791.100,     1.000,     0.000,     8.494,  -156.573,     0.000,   315.458,   388.381,    63.179,    20.470,     0.000,         0.000,
 15864.000,   879.069,   324.108,    16.348,     0.000,     0.000,     0.000,     0.250,   148.548,  1791.100,     1.000,     0.000,     8.603,  -139.735,     0.000,   316.162,   387.785,    53.274,    14.838,     0.000,         0.000,
 15865.000,   876.468,   324.045,    16.719,     0.000,     0.000,     0.000,     0.250,   148.485,  1765.900,     1.000,     0.000,     8.722,  -159.584,     0.000,   301.609,   390.424,    64.995,     5.773,     0.000,         0.000,
 15866.000,   866.413,   323.954,    17.396,     0.000,     0.000,     0.000,     0.250,   148.394,  1765.900,     1.000,     0.000,     8.719,  -116.432,     0.000,   344.362,   395.144,    70.979,    -5.329,     0.000,         0.000,
 15867.000,   689.317,   323.938,    17.234,     0.000,     0.000,     0.000,     0.250,   148.378,  1765.900,     1.000,     0.000,     8.777,   -97.478,     0.000,   349.682,   396.819,    63.451,   -13.110,     0.000,         0.000,
 15868.000,   867.418,   323.890,    16.465,     0.000,     0.000,     0.000,     0.250,   148.330,  1765.900,     1.000,     0.000,     8.793,  -173.284,     0.000,   312.362,   395.477,    87.860,     2.310,     0.000,         0.000,
 15869.000,   645.961,   323.863,    17.724,     0.000,     0.000,     0.000,     0.250,   148.303,  1765.900,     1.000,     0.000,     8.925,  -236.323,     0.000,   302.367,   397.640,   129.597,    11.453,     0.000,         0.000,
 15870.000,   798.854,   323.866,    18.937,     0.000,     0.000,     0.000,     0.250,   148.306,  1765.900,     1.000,     0.000,     9.082,  -176.621,     0.000,   327.035,   401.073,   106.638,    -4.056,     0.000,         0.000,
 15871.000,   945.493,   323.837,    18.882,     0.000,     0.000,     0.000,     0.250,   148.277,  1765.900,     1.000,     0.000,     9.019,  -109.588,     0.000,   361.723,   405.140,    82.765,   -16.594,     0.000,         0.000,
 15872.000,   915.427,   323.773,    18.199,     0.000,     0.000,     0.000,     0.250,   148.213,  1765.900,     1.000,     0.000,     9.010,  -148.297,     0.000,   332.734,   405.088,    81.145,    -5.202,     0.000,         0.000,
 15873.000,   837.515,   323.718,    18.550,     0.000,     0.000,     0.000,     0.250,   148.158,  1765.900,     1.000,     0.000,     9.185,  -196.072,     0.000,   328.256,   406.769,   118.774,    -1.214,     0.000,         0.000,
 15874.000,   851.223,   323.660,    20.501,     0.000,     0.000,     0.000,     0.250,   148.100,  1765.900,     1.000,     0.000,     9.306,  -201.917,     0.000,   338.363,   409.737,   137.544,    -7.001,     0.000,         0.000,
 15875.000,   181.624,   323.587,    21.148,     0.000,     0.000,     0.000,     0.250,   148.027,  1765.900,     1.000,     0.000,     9.419,  -158.745,     0.000,   357.454,   413.336,   119.563,   -16.701,     0.000,         0.000,
 15876.000,   792.936,   323.458,    21.220,     0.000,     0.000,     0.000,     0.250,   147.898,  1765.900,     1.000,     0.000,     9.425,  -145.843,     0.000,   366.879,   418.173,   110.499,   -15.948,     0.000,         0.000,
 15877.000,   710.154,   323.306,    20.889,     0.000,     0.000,     0.000,     0.250,   147.746,  1765.900,     1.000,     0.000,     9.421,  -153.933,     0.000,   369.468,   419.468,   119.662,   -15.729,     0.000,         0.000,
 15878.000,   790.528,   323.164,    20.172,     0.000,     0.000,     0.000,     0.250,   147.604,  1765.900,     1.000,     0.000,     9.342,  -194.742,     0.000,   347.101,   415.604,   131.840,    -5.602,     0.000,         0.000,
 15879.000,   868.634,   323.055,    21.010,     0.000,     0.000,     0.000,     0.250,   147.495,  1765.900,     1.000,     0.000,     9.421,  -262.611,     0.000,   307.526,   413.820,   136.603,    19.713,     0.000,         0.000,
 15880.000,   862.973,   322.956,    21.492,     0.000,     0.000,     0.000,     0.250,   147.396,  1765.900,     1.000,     0.000,     9.529,  -262.743,     0.000,   320.173,   415.309,   154.797,    12.810,     0.000,         0.000,
 15881.000,   839.117,   322.843,    21.766,     0.000,     0.000,     0.000,     0.250,   147.283,  1765.900,     1.000,     0.000,     9.602,  -273.051,     0.000,   342.406,   416.853,   201.715,    -3.111,     0.000,         0.000,
 15882.000,   830.901,   322.764,    22.177,     0.000,     0.000,     0.000,     0.250,   147.204,  1765.900,     1.000,     0.000,     9.606,  -188.937,     0.000,   366.820,   419.166,   154.054,   -17.463,     0.000,         0.000,
 15883.000,   818.518,   322.675,    22.310,     0.000,     0.000,     0.000,     0.250,   147.115,  1765.900,     1.000,     0.000,     9.630,  -156.385,     0.000,   375.777,   422.593,   127.538,   -17.969,     0.000,         0.000,
 15884.000,   798.960,   322.539,    22.496,     0.000,     0.000,     0.000,     0.250,   146.979,  1741.000,     1.000,     0.000,     9.685,  -178.345,     0.000,   370.975,   424.515,   137.786,   -12.980,     0.000,         0.000,
 15885.000,   798.627,   322.431,    22.868,     0.000,     0.000,     0.000,     0.250,   146.871,  1741.000,     1.000,     0.000,     9.767,  -226.064,     0.000,   348.873,   425.470,   146.897,     2.571,     0.000,         0.000,
 15886.000,   792.382,   322.336,    23.378,     0.000,     0.000,     0.000,     0.250,   146.776,  1741.000,     1.000,     0.000,     9.816,  -264.734,     0.000,   340.420,   426.033,   171.793,     7.328,     0.000,         0.000,
 15887.000,   784.306,   322.225,    23.538,     0.000,     0.000,     0.000,     0.250,   146.665,  1741.000,     1.000,     0.000,     9.858,  -256.938,     0.000,   353.815,   426.954,   185.627,    -1.829,     0.000,         0.000,
 15888.000,   779.266,   322.124,    23.788,     0.000,     0.000,     0.000,     0.250,   146.564,  1741.000,     1.000,     0.000,     9.876,  -227.361,     0.000,   361.797,   428.373,   166.941,    -6.156,     0.000,         0.000,
 15889.000,   772.212,   322.023,    23.972,     0.000,     0.000,     0.000,     0.250,   146.463,  1741.000,     1.000,     0.000,     9.898,  -221.840,     0.000,   365.257,   429.909,   162.741,    -5.552,     0.000,         0.000,
 15890.000,   770.051,   321.886,    23.987,     0.000,     0.000,     0.000,     0.250,   146.326,  1741.000,     1.000,     0.000,     9.938,  -298.643,     0.000,   345.954,   429.555,   202.440,    12.602,     0.000,         0.000,
 15891.000,   770.676,   321.799,    24.039,     0.000,     0.000,     0.000,     0.250,   146.239,  1741.000,     1.000,     0.000,     9.987,  -242.406,     0.000,   353.025,   429.887,   164.223,     1.322,     0.000,         0.000,
 15892.000,   699.030,   321.674,    24.235,     0.000,     0.000,     0.000,     0.250,   146.114,  1741.000,     1.000,     0.000,    10.048,  -256.948,     0.000,   362.248,   431.009,   192.120,    -3.933,     0.000,         0.000,
 15893.000,   745.268,   321.517,    24.397,     0.000,     0.000,     0.000,     0.250,   145.957,  1741.000,     1.000,     0.000,    10.069,  -228.670,     0.000,   374.293,   431.922,   181.871,   -10.829,     0.000,         0.000,
 15894.000,   752.850,   321.376,    24.699,     0.000,     0.000,     0.000,     0.250,   145.816,  1741.000,     1.000,     0.000,    10.138,  -225.802,     0.000,   378.115,   433.662,   181.438,   -11.183,     0.000,         0.000,
 15895.000,   739.614,   321.243,    24.990,     0.000,     0.000,     0.000,     0.250,   145.683,  1741.000,     1.000,     0.000,    10.173,  -223.982,     0.000,   369.169,   435.364,   162.167,    -4.380,     0.000,         0.000,
 15896.000,   691.228,   321.096,    25.215,     0.000,     0.000,     0.000,     0.250,   145.536,  1741.000,     1.000,     0.000,    10.203,  -201.032,     0.000,   381.863,   436.696,   156.981,   -10.783,     0.000,         0.000,
 15897.000,   688.307,   320.953,    25.408,     0.000,     0.000,     0.000,     0.250,   145.393,  1716.300,     1.000,     0.000,    10.271,  -223.298,     0.000,   369.972,   437.856,   158.409,    -2.996,     0.000,         0.000,
 15898.000,   706.374,   320.812,    25.633,     0.000,     0.000,     0.000,     0.250,   145.252,  1716.300,     1.000,     0.000,    10.306,  -229.524,     0.000,   376.578,   439.167,   172.809,    -5.875,     0.000,         0.000,
 15899.000,   651.940,   320.672,    25.746,     0.000,     0.000,     0.000,     0.250,   145.112,  1716.300,     1.000,     0.000,    10.331,  -268.188,     0.000,   362.626,   439.831,   188.071,     2.912,     0.000,         0.000,
 15900.000,   472.889,   320.539,    25.667,     0.000,     0.000,     0.000,     0.250,   144.979,  1716.300,     1.000,     0.000,    10.363,  -294.876,     0.000,   353.166,   439.320,   200.005,     8.717,     0.000,         0.000,
 15901.000,   628.583,   320.393,    25.495,     0.000,     0.000,     0.000,     0.250,   144.833,  1716.300,     1.000,     0.000,    10.379,  -303.693,     0.000,   345.410,   438.329,   197.382,    13.393,     0.000,         0.000,
 15902.000,   614.600,   320.249,    25.285,     0.000,     0.000,     0.000,     0.250,   144.689,  1716.300,     1.000,     0.000,    10.417,  -347.572,     0.000,   328.085,   437.110,   211.199,    27.349,     0.000,         0.000,
 15903.000,    77.038,   320.152,    25.040,     0.000,     0.000,     0.000,     0.250,   144.592,  1716.300,     1.000,     0.000,    10.457,  -328.915,     0.000,   333.011,   435.638,   205.461,    20.827,     0.000,         0.000,
 15904.000,   710.817,   320.058,    24.908,     0.000,     0.000,     0.000,     0.250,   144.498,  1716.300,     1.000,     0.000,    10.400,  -287.059,     0.000,   339.378,   434.894,   176.904,    14.639,     0.000,         0.000,
 15905.000,   605.045,   319.960,    24.878,     0.000,     0.000,     0.000,     0.250,   144.400,  1716.300,     1.000,     0.000,    10.487,  -255.081,     0.000,   354.337,   434.719,   169.502,     5.198,     0.000,         0.000,
 15906.000,   654.688,   319.849,    24.788,     0.000,     0.000,     0.000,     0.250,   144.289,  1716.300,     1.000,     0.000,    10.472,  -241.384,     0.000,   359.902,   434.219,   166.129,     0.938,     0.000,         0.000,
 15907.000,   631.145,   319.726,    24.675,     0.000,     0.000,     0.000,     0.250,   144.166,  1716.300,     1.000,     0.000,    10.512,  -248.802,     0.000,   346.648,   433.578,   152.111,     9.762,     0.000,         0.000,
 15908.000,   609.870,   319.599,    24.615,     0.000,     0.000,     0.000,     0.250,   144.039,  1716.300,     1.000,     0.000,    10.511,  -267.859,     0.000,   341.886,   433.173,   162.353,    14.219,     0.000,         0.000,
 15909.000,   658.809,   319.473,    24.471,     0.000,     0.000,     0.000,     0.250,   143.913,  1691.800,     1.000,     0.000,    10.528,  -180.837,     0.000,   405.005,   432.332,   148.438,     5.073,     0.000,         0.000,
 15910.000,   582.735,   319.352,    24.317,     0.000,     0.000,     0.000,     0.250,   143.792,  1691.800,     1.000,     0.000,    10.561,  -186.536,     0.000,   376.315,   431.436,   127.005,     4.411,     0.000,         0.000,
 15911.000,   551.688,   319.178,    24.554,     0.000,     0.000,     0.000,     0.250,   143.618,  1691.800,     1.000,     0.000,    10.619,  -282.624,     0.000,   352.430,   432.844,   197.184,     5.026,     0.000,         0.000,
 15912.000,   572.886,   319.002,    24.734,     0.000,     0.000,     0.000,     0.250,   143.442,  1691.800,     1.000,     0.000,    10.619,  -236.565,     0.000,   363.231,   433.876,   168.035,    -2.115,     0.000,         0.000,
 15913.000,   560.879,   318.876,    24.893,     0.000,     0.000,     0.000,     0.250,   143.316,  1691.800,     1.000,     0.000,    10.713,  -254.157,     0.000,   354.620,   434.813,   169.773,     4.191,     0.000,         0.000,
 15914.000,   556.228,   318.738,    25.041,     0.000,     0.000,     0.000,     0.250,   143.178,  1691.800,     1.000,     0.000,    10.714,  -244.077,     0.000,   361.057,   435.667,   168.815,     0.652,     0.000,         0.000,
 16507.000,   569.643,   320.672,     8.326,     0.001,     0.000,     0.000,     0.250,   145.112,  1716.300,     1.000,     0.000,     7.355,   -63.271,     0.000,   293.241,   345.877,     9.532,     1.103,     0.000,         0.000,
 16508.000,   533.797,   321.211,     8.354,     0.010,     0.000,     0.000,     0.250,   145.651,  1741.000,     1.000,     0.000,     7.361,   -75.870,     0.000,   295.095,   346.012,    20.101,     4.852,     0.000,         0.000,
 16509.000,   449.778,   321.976,     8.385,     0.019,     0.000,     0.000,     0.250,   146.416,  1741.000,     1.000,     0.000,     7.330,   -25.112,     0.000,   310.553,   346.165,    -0.097,   -10.404,     0.000,         0.000,
 16510.000,   656.221,   322.766,     8.472,     0.018,     0.000,     0.000,     0.250,   147.206,  1765.900,     1.000,     0.000,     7.387,   -90.046,     0.000,   268.030,   346.619,    12.449,    -0.994,     0.000,         0.000,
 16511.000,  1241.918,   323.096,     8.635,     0.016,     0.000,     0.000,     0.250,   147.536,  1765.900,     1.000,     0.000,     7.477,   -78.190,     0.000,   297.092,   347.987,    39.609,   -12.314,     0.000,         0.000,
 16512.000,  1416.924,   322.926,     8.794,     0.017,     0.000,     0.000,     0.250,   147.366,  1765.900,     1.000,     0.000,     7.501,   -66.806,     0.000,   302.972,   348.826,    32.167,   -11.214,     0.000,         0.000,
 16513.000,  1107.734,   322.208,     8.697,     0.024,     0.000,     0.000,     0.250,   146.648,  1741.000,     1.000,     0.000,     7.465,   -35.891,     0.000,   309.111,   348.606,    14.789,   -18.393,     0.000,         0.000,
 16514.000,  1473.161,   321.878,     8.893,     0.018,     0.000,     0.000,     0.250,   146.318,  1741.000,     1.000,     0.000,     7.489,   -65.618,     0.000,   294.131,   348.684,    12.150,    -1.086,     0.000,         0.000,
 16515.000,   721.651,   321.231,     8.804,     0.025,     0.000,     0.000,     0.250,   145.671,  1741.000,     1.000,     0.000,     7.482,   -79.069,     0.000,   291.454,   348.239,    18.276,     4.007,     0.000,         0.000,
 16516.000,   813.651,   320.822,     8.709,     0.024,     0.000,     0.000,     0.250,   145.262,  1716.300,     1.000,     0.000,     7.480,  -141.061,     0.000,   266.574,   347.770,    34.186,    25.679,     0.000,         0.000,
 16517.000,   799.112,   320.816,     8.614,     0.011,     0.000,     0.000,     0.250,   145.256,  1716.300,     1.000,     0.000,     7.506,  -169.834,     0.000,   272.909,   347.297,    55.423,    40.024,     0.000,         0.000,
 16518.000,   805.906,   320.727,     8.518,     0.012,     0.000,     0.000,     0.250,   145.167,  1716.300,     1.000,     0.000,     7.490,  -162.103,     0.000,   263.708,   346.824,    43.577,    35.410,     0.000,         0.000,
 16519.000,  1126.632,   320.513,     8.487,     0.012,     0.000,     0.000,     0.250,   144.953,  1716.300,     1.000,     0.000,     7.534,  -159.888,     0.000,   247.346,   346.665,    36.476,    24.094,     0.000,         0.000,
 16520.000,   913.830,   320.176,     8.612,     0.012,     0.000,     0.000,     0.250,   144.616,  1716.300,     1.000,     0.000,     7.549,  -177.317,     0.000,   240.914,   347.286,    50.041,    20.904,     0.000,         0.000,
 16521.000,   958.559,   319.768,     8.818,     0.012,     0.000,     0.000,     0.250,   144.208,  1716.300,     1.000,     0.000,     7.597,  -196.136,     0.000,   239.587,   348.335,    66.371,    21.017,     0.000,         0.000,
 16522.000,   602.207,   319.496,     8.950,     0.009,     0.000,     0.000,     0.250,   143.936,  1691.800,     1.000,     0.000,     7.616,  -177.925,     0.000,   249.001,   348.954,    66.422,    11.550,     0.000,         0.000,
