JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 15230.000,   687.397,   277.603,    10.913,     0.003,     0.000,     0.000,     0.250,   102.043,  1291.300,     1.000,     0.000,    16.673,  -242.538,     0.000,   344.166,   427.908,   152.246,     6.550,     0.000,         0.000,
 15231.000,   714.353,   277.559,    10.947,     0.005,     0.000,     0.000,     0.250,   101.999,  1261.100,     1.000,     0.000,    16.692,  -230.679,     0.000,   347.462,   427.324,   148.109,     2.709,     0.000,         0.000,
 15232.000,   642.169,   277.569,    11.124,     0.005,     0.000,     0.000,     0.250,   102.009,  1291.300,     1.000,     0.000,    16.770,  -222.315,     0.000,   347.343,   426.673,   138.651,     4.335,     0.000,         0.000,
 15233.000,   704.768,   277.603,    11.379,     0.004,     0.000,     0.000,     0.250,   102.043,  1291.300,     1.000,     0.000,    16.865,  -245.208,     0.000,   352.469,   426.544,   172.155,    -1.022,     0.000,         0.000,
 15234.000,   658.350,   277.607,    11.489,     0.004,     0.000,     0.000,     0.250,   102.047,  1291.300,     1.000,     0.000,    16.879,  -228.166,     0.000,   360.964,   426.527,   168.113,    -5.510,     0.000,         0.000,
 15235.000,   650.035,   277.600,    11.516,     0.004,     0.000,     0.000,     0.250,   102.040,  1291.300,     1.000,     0.000,    16.885,  -195.043,     0.000,   375.150,   426.583,   155.412,   -11.801,     0.000,         0.000,
 15236.000,   632.235,   277.594,    11.567,     0.004,     0.000,     0.000,     0.250,   102.034,  1291.300,     1.000,     0.000,    16.863,  -188.205,     0.000,   376.781,   426.685,   153.268,   -14.969,     0.000,         0.000,
 15237.000,   677.284,   277.586,    11.746,     0.005,     0.000,     0.000,     0.250,   102.026,  1291.300,     1.000,     0.000,    16.936,  -173.727,     0.000,   383.430,   426.985,   148.550,   -18.377,     0.000,         0.000,
 15238.000,   774.562,   277.636,    12.043,     0.004,     0.000,     0.000,     0.250,   102.076,  1291.300,     1.000,     0.000,    17.095,  -179.219,     0.000,   371.402,   427.103,   135.444,   -11.925,     0.000,         0.000,
 15239.000,   680.607,   277.662,    12.198,     0.004,     0.000,     0.000,     0.250,   102.102,  1291.300,     1.000,     0.000,    17.187,  -240.656,     0.000,   352.564,   427.029,   166.940,    -0.750,     0.000,         0.000,
 15240.000,   875.159,   277.641,    12.138,     0.004,     0.000,     0.000,     0.250,   102.081,  1291.300,     1.000,     0.000,    17.075,  -283.090,     0.000,   353.155,   426.165,   212.128,    -2.048,     0.000,         0.000,
 15241.000,   677.932,   277.670,    12.297,     0.003,     0.000,     0.000,     0.250,   102.110,  1291.300,     1.000,     0.000,    17.149,  -240.737,     0.000,   358.047,   425.347,   178.700,    -5.263,     0.000,         0.000,
 15242.000,   674.390,   277.753,    12.477,     0.003,     0.000,     0.000,     0.250,   102.193,  1291.300,     1.000,     0.000,    17.245,  -220.012,     0.000,   372.756,   424.929,   184.216,   -16.377,     0.000,         0.000,
 15243.000,   744.588,   277.827,    12.416,     0.003,     0.000,     0.000,     0.250,   102.267,  1291.300,     1.000,     0.000,    17.125,  -198.714,     0.000,   369.170,   424.808,   155.468,   -12.392,     0.000,         0.000,
 15244.000,   762.413,   277.835,    12.811,     0.004,     0.000,     0.000,     0.250,   102.275,  1291.300,     1.000,     0.000,    17.312,  -191.017,     0.000,   372.858,   424.440,   151.407,   -11.971,     0.000,         0.000,
 15245.000,   769.926,   277.863,    12.595,     0.004,     0.000,     0.000,     0.250,   102.303,  1291.300,     1.000,     0.000,    17.155,  -220.129,     0.000,   337.907,   423.578,   127.864,     6.594,     0.000,         0.000,
 15246.000,   742.792,   277.903,    12.993,     0.004,     0.000,     0.000,     0.250,   102.343,  1291.300,     1.000,     0.000,    17.346,  -215.716,     0.000,   340.773,   422.872,   129.563,     4.054,     0.000,         0.000,
 15247.000,   194.690,   277.910,    12.876,     0.004,     0.000,     0.000,     0.250,   102.350,  1291.300,     1.000,     0.000,    17.266,  -220.607,     0.000,   356.025,   422.446,   160.629,    -6.443,     0.000,         0.000,
 15248.000,   812.916,   277.932,    13.004,     0.004,     0.000,     0.000,     0.250,   102.372,  1291.300,     1.000,     0.000,    17.305,  -205.657,     0.000,   363.197,   422.300,   158.320,   -11.766,     0.000,         0.000,
 15249.000,   861.434,   278.006,    13.330,     0.004,     0.000,     0.000,     0.250,   102.446,  1291.300,     1.000,     0.000,    17.456,  -208.002,     0.000,   350.392,   421.985,   139.610,    -3.201,     0.000,         0.000,
 15250.000,   705.410,   278.095,    13.192,     0.002,     0.000,     0.000,     0.250,   102.535,  1291.300,     1.000,     0.000,    17.329,  -201.060,     0.000,   361.096,   421.569,   150.986,   -10.398,     0.000,         0.000,
 15251.000,   924.851,   278.150,    13.131,     0.002,     0.000,     0.000,     0.250,   102.590,  1291.300,     1.000,     0.000,    17.274,  -215.189,     0.000,   357.476,   421.037,   160.911,    -9.283,     0.000,         0.000,
 15252.000,   740.540,   278.180,    13.383,     0.002,     0.000,     0.000,     0.250,   102.620,  1291.300,     1.000,     0.000,    17.399,  -215.505,     0.000,   366.116,   420.586,   176.152,   -15.118,     0.000,         0.000,
 15253.000,   357.014,   278.192,    13.663,     0.002,     0.000,     0.000,     0.250,   102.632,  1291.300,     1.000,     0.000,    17.501,  -215.670,     0.000,   348.206,   419.908,   147.425,    -3.457,     0.000,         0.000,
 15254.000,   926.003,   278.186,    13.664,     0.002,     0.000,     0.000,     0.250,   102.626,  1291.300,     1.000,     0.000,    17.456,  -208.660,     0.000,   346.391,   418.994,   132.870,     3.187,     0.000,         0.000,
 15255.000,   923.893,   278.228,    13.812,     0.002,     0.000,     0.000,     0.250,   102.668,  1291.300,     1.000,     0.000,    17.437,  -208.693,     0.000,   346.738,   417.989,   136.240,     1.202,     0.000,         0.000,
 15256.000,   910.568,   278.255,    13.753,     0.002,     0.000,     0.000,     0.250,   102.695,  1291.300,     1.000,     0.000,    17.430,  -188.501,     0.000,   364.407,   417.070,   133.617,     2.221,     0.000,         0.000,
 15257.000,   597.966,   278.260,    13.860,     0.002,     0.000,     0.000,     0.250,   102.700,  1291.300,     1.000,     0.000,    17.446,  -222.866,     0.000,   345.664,   416.491,   156.912,    -4.873,     0.000,         0.000,
 15258.000,   971.482,   278.313,    14.085,     0.002,     0.000,     0.000,     0.250,   102.753,  1291.300,     1.000,     0.000,    17.520,  -210.204,     0.000,   360.323,   416.040,   170.693,   -16.206,     0.000,         0.000,
 15259.000,   845.711,   278.357,    14.146,     0.002,     0.000,     0.000,     0.250,   102.797,  1291.300,     1.000,     0.000,    17.526,  -202.062,     0.000,   356.906,   415.582,   153.595,   -10.209,     0.000,         0.000,
 15260.000,   787.860,   278.401,    14.092,     0.002,     0.000,     0.000,     0.250,   102.841,  1291.300,     1.000,     0.000,    17.422,  -189.887,     0.000,   358.182,   415.022,   145.806,   -12.759,     0.000,         0.000,
 15261.000,   973.946,   278.424,    13.710,     0.002,     0.000,     0.000,     0.250,   102.864,  1291.300,     1.000,     0.000,    17.212,  -197.133,     0.000,   351.059,   414.600,   143.456,    -9.864,     0.000,         0.000,
 15262.000,   842.949,   278.440,    13.940,     0.003,     0.000,     0.000,     0.250,   102.880,  1291.300,     1.000,     0.000,    17.280,  -198.371,     0.000,   350.317,   414.172,   144.237,    -9.721,     0.000,         0.000,
 15263.000,   455.721,   278.461,    14.452,     0.002,     0.000,     0.000,     0.250,   102.901,  1291.300,     1.000,     0.000,    17.530,  -201.768,     0.000,   348.193,   413.578,   144.875,    -8.492,     0.000,         0.000,
 15264.000,   677.311,   278.467,    13.818,     0.002,     0.000,     0.000,     0.250,   102.907,  1291.300,     1.000,     0.000,    17.128,  -205.473,     0.000,   337.675,   412.790,   131.897,    -1.540,     0.000,         0.000,
 15265.000,   963.883,   278.478,    14.528,     0.002,     0.000,     0.000,     0.250,   102.918,  1291.300,     1.000,     0.000,    17.450,  -205.931,     0.000,   328.420,   411.893,   119.477,     2.982,     0.000,         0.000,
 15266.000,   922.669,   278.459,    13.936,     0.002,     0.000,     0.000,     0.250,   102.899,  1291.300,     1.000,     0.000,    17.099,  -206.207,     0.000,   324.818,   411.123,   114.480,     5.421,     0.000,         0.000,
 15267.000,   481.429,   278.500,    14.738,     0.002,     0.000,     0.000,     0.250,   102.940,  1291.300,     1.000,     0.000,    17.513,  -216.366,     0.000,   338.741,   410.501,   142.890,     1.715,     0.000,         0.000,
 15268.000,   878.086,   278.541,    14.113,     0.002,     0.000,     0.000,     0.250,   102.981,  1291.300,     1.000,     0.000,    17.149,  -242.977,     0.000,   344.607,   409.718,   186.640,    -8.773,     0.000,         0.000,
 15269.000,   926.599,   278.561,    14.223,     0.002,     0.000,     0.000,     0.250,   103.001,  1291.300,     1.000,     0.000,    17.134,  -226.121,     0.000,   325.039,   408.976,   139.146,     3.039,     0.000,         0.000,
 15270.000,   913.665,   278.557,    14.745,     0.002,     0.000,     0.000,     0.250,   102.997,  1291.300,     1.000,     0.000,    17.329,  -237.223,     0.000,   323.138,   408.048,   140.297,    12.016,     0.000,         0.000,
 15271.000,   975.850,   278.548,    14.904,     0.002,     0.000,     0.000,     0.250,   102.988,  1291.300,     1.000,     0.000,    17.264,  -308.493,     0.000,   268.344,   406.398,   126.377,    44.062,     0.000,         0.000,
 15272.000,  1008.536,   278.586,    14.925,     0.002,     0.000,     0.000,     0.250,   103.026,  1291.300,     1.000,     0.000,    17.179,  -293.779,     0.000,   280.668,   404.742,   127.880,    41.825,     0.000,         0.000,
 15273.000,   936.485,   278.647,    14.971,     0.002,     0.000,     0.000,     0.250,   103.087,  1291.300,     1.000,     0.000,    17.078,  -275.301,     0.000,   307.680,   403.147,   126.315,    53.519,     0.000,         0.000,
 15274.000,   800.052,   278.683,    14.669,     0.002,     0.000,     0.000,     0.250,   103.123,  1291.300,     1.000,     0.000,    16.851,  -260.020,     0.000,   310.113,   401.623,   114.331,    54.179,     0.000,         0.000,
 15275.000,   766.061,   278.707,    14.511,     0.002,     0.000,     0.000,     0.250,   103.147,  1291.300,     1.000,     0.000,    16.655,  -308.883,     0.000,   257.247,   400.373,   113.849,    51.908,     0.000,         0.000,
 15276.000,   842.764,   278.741,    14.937,     0.003,     0.000,     0.000,     0.250,   103.181,  1291.300,     1.000,     0.000,    16.729,  -337.704,     0.000,   253.041,   399.282,   133.562,    57.900,     0.000,         0.000,
 15277.000,   508.065,   278.810,    14.708,     0.003,     0.000,     0.000,     0.250,   103.250,  1291.300,     1.000,     0.000,    16.542,  -229.997,     0.000,   293.022,   398.366,    93.705,    30.947,     0.000,         0.000,
 15278.000,   730.561,   278.812,    14.860,     0.003,     0.000,     0.000,     0.250,   103.252,  1291.300,     1.000,     0.000,    16.508,  -372.141,     0.000,   254.152,   397.412,   165.502,    63.379,     0.000,         0.000,
 15279.000,  1251.164,   278.774,    14.965,     0.003,     0.000,     0.000,     0.250,   103.214,  1291.300,     1.000,     0.000,    16.414,  -318.518,     0.000,   263.615,   396.346,   141.579,    44.208,     0.000,         0.000,
 15280.000,  1046.805,   278.675,    14.987,     0.004,     0.000,     0.000,     0.250,   103.115,  1291.300,     1.000,     0.000,    16.334,  -243.443,     0.000,   276.491,   395.577,    95.835,    28.522,     0.000,         0.000,
 15281.000,  1042.792,   278.642,    15.024,     0.002,     0.000,     0.000,     0.250,   103.082,  1291.300,     1.000,     0.000,    16.250,  -226.445,     0.000,   282.885,   394.946,    89.579,    24.805,     0.000,         0.000,
 15282.000,   868.456,   278.566,    15.016,     0.004,     0.000,     0.000,     0.250,   103.006,  1291.300,     1.000,     0.000,    16.179,  -176.805,     0.000,   319.432,   394.350,    83.576,    18.311,     0.000,         0.000,
 15283.000,   830.093,   278.556,    14.976,     0.004,     0.000,     0.000,     0.250,   102.996,  1291.300,     1.000,     0.000,    16.108,  -195.712,     0.000,   295.219,   393.788,    79.270,    17.873,     0.000,         0.000,
 15284.000,   852.337,   278.514,    15.014,     0.004,     0.000,     0.000,     0.250,   102.954,  1291.300,     1.000,     0.000,    16.047,  -155.093,     0.000,   324.133,   393.309,    75.690,    10.227,     0.000,         0.000,
 15285.000,  1124.468,   278.450,    15.192,     0.003,     0.000,     0.000,     0.250,   102.890,  1291.300,     1.000,     0.000,    16.008,  -152.508,     0.000,   305.725,   393.012,    61.720,     3.500,     0.000,         0.000,
 15286.000,   858.816,   278.359,    15.156,     0.003,     0.000,     0.000,     0.250,   102.799,  1291.300,     1.000,     0.000,    15.929,  -146.476,     0.000,   313.604,   392.808,    61.751,     5.521,     0.000,         0.000,
 15287.000,   891.426,   278.349,    15.238,     0.002,     0.000,     0.000,     0.250,   102.789,  1291.300,     1.000,     0.000,    15.897,  -101.716,     0.000,   348.937,   392.421,    52.350,     5.882,     0.000,         0.000,
 15288.000,  1123.840,   278.280,    15.207,     0.003,     0.000,     0.000,     0.250,   102.720,  1291.300,     1.000,     0.000,    15.839,  -147.122,     0.000,   305.870,   391.992,    44.758,    16.242,     0.000,         0.000,
 15289.000,  1160.102,   278.199,    15.294,     0.003,     0.000,     0.000,     0.250,   102.639,  1291.300,     1.000,     0.000,    15.818,  -198.909,     0.000,   296.897,   391.449,    82.867,    21.490,     0.000,         0.000,
 15290.000,   775.979,   278.178,    15.254,     0.003,     0.000,     0.000,     0.250,   102.618,  1291.300,     1.000,     0.000,    15.739,  -202.955,     0.000,   293.302,   390.780,    86.092,    19.385,     0.000,         0.000,
 15291.000,   714.069,   278.147,    15.231,     0.003,     0.000,     0.000,     0.250,   102.587,  1291.300,     1.000,     0.000,    15.684,  -165.513,     0.000,   309.538,   390.224,    69.791,    15.036,     0.000,         0.000,
 15292.000,   440.040,   278.051,    15.250,     0.003,     0.000,     0.000,     0.250,   102.491,  1291.300,     1.000,     0.000,    15.605,  -145.563,     0.000,   319.058,   389.692,    63.742,    11.186,     0.000,         0.000,
 15293.000,   752.347,   277.961,    15.351,     0.003,     0.000,     0.000,     0.250,   102.401,  1291.300,     1.000,     0.000,    15.489,  -276.607,     0.000,   259.553,   388.913,   106.752,    40.494,     0.000,         0.000,
 15294.000,   611.968,   277.941,    15.359,     0.003,     0.000,     0.000,     0.250,   102.381,  1291.300,     1.000,     0.000,    15.392,  -320.224,     0.000,   249.752,   387.829,   128.723,    53.424,     0.000,         0.000,
 15295.000,   835.677,   277.857,    15.273,     0.003,     0.000,     0.000,     0.250,   102.297,  1291.300,     1.000,     0.000,    15.301,  -278.747,     0.000,   249.575,   386.931,    98.018,    43.374,     0.000,         0.000,
 15296.000,   334.685,   277.781,    15.281,     0.003,     0.000,     0.000,     0.250,   102.221,  1291.300,     1.000,     0.000,    15.191,  -266.317,     0.000,   290.870,   386.083,   114.661,    56.442,     0.000,         0.000,
 15297.000,   374.512,   277.791,    15.283,     0.003,     0.000,     0.000,     0.250,   102.231,  1291.300,     1.000,     0.000,    15.056,  -235.097,     0.000,   261.584,   385.209,    70.421,    41.051,     0.000,         0.000,
 15298.000,   367.263,   277.759,    15.144,     0.003,     0.000,     0.000,     0.250,   102.199,  1291.300,     1.000,     0.000,    14.940,  -248.928,     0.000,   254.156,   384.458,    78.677,    39.950,     0.000,         0.000,
 15299.000,   317.926,   277.711,    14.913,     0.003,     0.000,     0.000,     0.250,   102.151,  1291.300,     1.000,     0.000,    14.790,  -191.281,     0.000,   296.276,   383.724,    69.804,    34.029,     0.000,         0.000,
 15300.000,   394.807,   277.658,    14.651,     0.003,     0.000,     0.000,     0.250,   102.098,  1291.300,     1.000,     0.000,    14.656,  -205.162,     0.000,   280.977,   382.915,    65.642,    37.582,     0.000,         0.000,
 15301.000,   480.704,   277.605,    14.478,     0.003,     0.000,     0.000,     0.250,   102.045,  1291.300,     1.000,     0.000,    14.535,  -299.120,     0.000,   244.926,   382.045,   110.611,    51.389,     0.000,         0.000,
 15302.000,   560.783,   277.566,    14.329,     0.003,     0.000,     0.000,     0.250,   102.006,  1291.300,     1.000,     0.000,    14.404,  -257.501,     0.000,   257.032,   381.198,    91.827,    41.508,     0.000,         0.000,
 15303.000,   400.530,   277.533,    14.245,     0.003,     0.000,     0.000,     0.250,   101.973,  1261.100,     1.000,     0.000,    14.294,  -183.300,     0.000,   296.126,   380.516,    72.517,    26.393,     0.000,         0.000,
 15304.000,   377.718,   277.486,    14.139,     0.003,     0.000,     0.000,     0.250,   101.926,  1261.100,     1.000,     0.000,    14.182,  -171.067,     0.000,   291.940,   379.915,    59.135,    23.958,     0.000,         0.000,
 15305.000,   410.668,   277.433,    14.059,     0.003,     0.000,     0.000,     0.250,   101.873,  1261.100,     1.000,     0.000,    14.062,  -149.083,     0.000,   306.775,   379.298,    54.104,    22.457,     0.000,         0.000,
 15306.000,   479.405,   277.372,    13.903,     0.003,     0.000,     0.000,     0.250,   101.812,  1261.100,     1.000,     0.000,    13.954,  -178.260,     0.000,   281.651,   378.677,    58.743,    22.492,     0.000,         0.000,
 15307.000,  1077.872,   277.286,    13.750,     0.003,     0.000,     0.000,     0.250,   101.726,  1261.100,     1.000,     0.000,    13.843,  -289.450,     0.000,   243.426,   377.871,   106.815,    48.189,     0.000,         0.000,
 15308.000,  1430.705,   277.184,    13.657,     0.003,     0.000,     0.000,     0.250,   101.624,  1261.100,     1.000,     0.000,    13.742,  -271.901,     0.000,   251.390,   376.961,   104.346,    41.984,     0.000,         0.000,
 15309.000,   505.681,   277.124,    13.554,     0.003,     0.000,     0.000,     0.250,   101.564,  1261.100,     1.000,     0.000,    13.634,  -305.620,     0.000,   240.330,   376.129,   114.985,    54.835,     0.000,         0.000,
 15310.000,   451.726,   277.072,    13.551,     0.003,     0.000,     0.000,     0.250,   101.512,  1261.100,     1.000,     0.000,    13.508,  -280.134,     0.000,   244.493,   375.319,   102.517,    46.791,     0.000,         0.000,
 15311.000,   328.702,   277.024,    13.447,     0.003,     0.000,     0.000,     0.250,   101.464,  1261.100,     1.000,     0.000,    13.381,  -193.209,     0.000,   287.012,   374.616,    73.036,    32.570,     0.000,         0.000,
 15312.000,   453.622,   276.981,    13.206,     0.003,     0.000,     0.000,     0.250,   101.421,  1261.100,     1.000,     0.000,    13.254,  -231.262,     0.000,   253.520,   374.010,    79.219,    31.553,     0.000,         0.000,
 15313.000,   692.512,   276.955,    12.990,     0.003,     0.000,     0.000,     0.250,   101.395,  1261.100,     1.000,     0.000,    13.107,  -220.337,     0.000,   252.817,   373.362,    66.687,    33.106,     0.000,         0.000,
 15314.000,   524.347,   276.917,    12.836,     0.003,     0.000,     0.000,     0.250,   101.357,  1261.100,     1.000,     0.000,    12.980,  -202.553,     0.000,   269.914,   372.591,    67.524,    32.351,     0.000,         0.000,
 15315.000,   352.225,   276.894,    12.674,     0.003,     0.000,     0.000,     0.250,   101.334,  1261.100,     1.000,     0.000,    12.855,  -154.935,     0.000,   292.270,   371.871,    56.851,    18.483,     0.000,         0.000,
 15316.000,   418.075,   276.845,    12.539,     0.003,     0.000,     0.000,     0.250,   101.285,  1261.100,     1.000,     0.000,    12.741,  -183.314,     0.000,   267.459,   371.240,    50.360,    29.173,     0.000,         0.000,
 15317.000,   503.286,   276.810,    12.416,     0.003,     0.000,     0.000,     0.250,   101.250,  1261.100,     1.000,     0.000,    12.629,  -260.306,     0.000,   241.169,   370.515,    87.792,    43.169,     0.000,         0.000,
 15318.000,    79.738,   276.830,    12.261,     0.003,     0.000,     0.000,     0.250,   101.270,  1261.100,     1.000,     0.000,    12.517,  -229.103,     0.000,   263.176,   369.766,    88.631,    33.882,     0.000,         0.000,
 15319.000,   529.266,   276.792,    12.183,     0.003,     0.000,     0.000,     0.250,   101.232,  1261.100,     1.000,     0.000,    12.424,  -227.721,     0.000,   248.549,   369.139,    72.662,    34.468,     0.000,         0.000,
 15320.000,   428.428,   276.758,    12.062,     0.002,     0.000,     0.000,     0.250,   101.198,  1261.100,     1.000,     0.000,    12.298,  -258.694,     0.000,   245.554,   368.477,    96.295,    39.477,     0.000,         0.000,
 15321.000,   519.081,   276.727,    11.963,     0.002,     0.000,     0.000,     0.250,   101.167,  1261.100,     1.000,     0.000,    12.151,  -226.488,     0.000,   244.322,   367.800,    71.168,    31.843,     0.000,         0.000,
 15322.000,   471.945,   276.699,    11.789,     0.002,     0.000,     0.000,     0.250,   101.139,  1261.100,     1.000,     0.000,    12.039,  -215.548,     0.000,   242.173,   367.194,    58.024,    32.504,     0.000,         0.000,
 15323.000,   520.641,   276.640,    11.639,     0.003,     0.000,     0.000,     0.250,   101.080,  1261.100,     1.000,     0.000,    11.921,  -195.463,     0.000,   273.141,   366.522,    66.446,    35.636,     0.000,         0.000,
 15324.000,   656.918,   276.571,    11.558,     0.002,     0.000,     0.000,     0.250,   101.011,  1261.100,     1.000,     0.000,    11.803,  -204.179,     0.000,   257.848,   365.820,    62.932,    33.275,     0.000,         0.000,
 15325.000,   501.476,   276.553,    11.442,     0.002,     0.000,     0.000,     0.250,   100.993,  1261.100,     1.000,     0.000,    11.698,  -197.932,     0.000,   266.141,   365.143,    64.424,    34.506,     0.000,         0.000,
 15326.000,   576.646,   276.581,    11.372,     0.002,     0.000,     0.000,     0.250,   101.021,  1261.100,     1.000,     0.000,    11.596,  -175.497,     0.000,   278.822,   364.501,    59.917,    29.902,     0.000,         0.000,
 15327.000,   549.785,   276.602,    11.298,     0.002,     0.000,     0.000,     0.250,   101.042,  1261.100,     1.000,     0.000,    11.498,  -158.254,     0.000,   274.648,   363.928,    41.118,    27.856,     0.000,         0.000,
 15328.000,   437.610,   276.578,    11.191,     0.002,     0.000,     0.000,     0.250,   101.018,  1261.100,     1.000,     0.000,    11.386,  -227.369,     0.000,   234.961,   363.296,    55.881,    43.153,     0.000,         0.000,
 15329.000,   521.445,   276.580,    11.032,     0.002,     0.000,     0.000,     0.250,   101.020,  1261.100,     1.000,     0.000,    11.259,  -262.801,     0.000,   234.458,   362.635,    85.577,    49.047,     0.000,         0.000,
 15330.000,   771.096,   276.543,    10.846,     0.003,     0.000,     0.000,     0.250,   100.983,  1261.100,     1.000,     0.000,    11.124,  -177.213,     0.000,   278.467,   362.003,    60.038,    33.639,     0.000,         0.000,
 15331.000,   682.165,   276.521,    10.698,     0.002,     0.000,     0.000,     0.250,   100.961,  1261.100,     1.000,     0.000,    10.987,  -168.686,     0.000,   279.426,   361.375,    54.282,    32.455,     0.000,         0.000,
 15332.000,   696.168,   276.538,    10.565,     0.002,     0.000,     0.000,     0.250,   100.978,  1261.100,     1.000,     0.000,    10.885,  -206.645,     0.000,   245.167,   360.748,    57.207,    33.858,     0.000,         0.000,
 15333.000,   629.158,   276.499,    10.484,     0.002,     0.000,     0.000,     0.250,   100.939,  1261.100,     1.000,     0.000,    10.789,  -215.500,     0.000,   236.922,   360.121,    56.047,    36.254,     0.000,         0.000,
 15334.000,   744.359,   276.473,    10.413,     0.002,     0.000,     0.000,     0.250,   100.913,  1261.100,     1.000,     0.000,    10.664,  -187.157,     0.000,   254.953,   359.508,    50.355,    32.247,     0.000,         0.000,
 15335.000,   768.167,   276.471,    10.299,     0.002,     0.000,     0.000,     0.250,   100.911,  1261.100,     1.000,     0.000,    10.559,  -155.255,     0.000,   272.342,   358.926,    45.901,    22.769,     0.000,         0.000,
 15336.000,   713.682,   276.440,    10.146,     0.002,     0.000,     0.000,     0.250,   100.880,  1261.100,     1.000,     0.000,    10.454,  -163.914,     0.000,   260.683,   358.426,    43.136,    23.035,     0.000,         0.000,
 15337.000,   632.992,   276.464,    10.025,     0.002,     0.000,     0.000,     0.250,   100.904,  1261.100,     1.000,     0.000,    10.358,  -124.959,     0.000,   286.866,   357.967,    34.445,    19.414,     0.000,         0.000,
 15338.000,   685.752,   276.584,     9.963,     0.002,     0.000,     0.000,     0.250,   101.024,  1261.100,     1.000,     0.000,    10.268,  -144.921,     0.000,   275.481,   357.473,    35.487,    27.441,     0.000,         0.000,
 15339.000,   758.501,   276.674,     9.792,     0.002,     0.000,     0.000,     0.250,   101.114,  1261.100,     1.000,     0.000,    10.158,  -140.581,     0.000,   275.470,   356.964,    34.839,    24.247,     0.000,         0.000,
 15340.000,   756.565,   276.680,     9.640,     0.002,     0.000,     0.000,     0.250,   101.120,  1261.100,     1.000,     0.000,    10.051,  -161.334,     0.000,   255.214,   356.477,    36.173,    23.899,     0.000,         0.000,
 15341.000,   847.039,   276.697,     9.483,     0.002,     0.000,     0.000,     0.250,   101.137,  1261.100,     1.000,     0.000,     9.942,  -202.747,     0.000,   237.704,   355.940,    50.388,    34.123,     0.000,         0.000,
 15342.000,   654.680,   276.744,     9.344,     0.000,     0.000,     0.000,     0.250,   101.184,  1261.100,     1.000,     0.000,     9.822,  -153.642,     0.000,   277.483,   355.357,    46.868,    28.901,     0.000,         0.000,
 15343.000,   577.190,   276.736,     9.245,     0.000,     0.000,     0.000,     0.250,   101.176,  1261.100,     1.000,     0.000,     9.737,  -175.585,     0.000,   256.532,   354.823,    47.386,    29.909,     0.000,         0.000,
 15344.000,   472.018,   276.804,     9.134,     0.000,     0.000,     0.000,     0.250,   101.244,  1261.100,     1.000,     0.000,     9.617,  -132.571,     0.000,   278.743,   354.319,    33.488,    23.508,     0.000,         0.000,
 15345.000,   387.907,   276.993,     9.096,     0.000,     0.000,     0.000,     0.250,   101.433,  1261.100,     1.000,     0.000,     9.525,  -126.568,     0.000,   286.155,   353.774,    36.655,    22.294,     0.000,         0.000,
 15346.000,   700.124,   277.177,     8.992,     0.000,     0.000,     0.000,     0.250,   101.617,  1261.100,     1.000,     0.000,     9.442,  -133.144,     0.000,   277.895,   353.273,    33.389,    24.376,     0.000,         0.000,
 15347.000,   825.458,   277.285,     8.840,     0.000,     0.000,     0.000,     0.250,   101.725,  1261.100,     1.000,     0.000,     9.315,  -135.203,     0.000,   273.268,   352.756,    31.256,    24.460,     0.000,         0.000,
 15348.000,  1075.608,   277.360,     8.766,     0.000,     0.000,     0.000,     0.250,   101.800,  1261.100,     1.000,     0.000,     9.205,  -173.137,     0.000,   255.212,   352.224,    48.715,    27.410,     0.000,         0.000,
 15349.000,   712.870,   277.396,     8.531,     0.000,     0.000,     0.000,     0.250,   101.836,  1261.100,     1.000,     0.000,     9.108,  -169.065,     0.000,   259.179,   351.755,    50.126,    26.363,     0.000,         0.000,
 15350.000,   828.817,   277.423,     8.432,     0.000,     0.000,     0.000,     0.250,   101.863,  1261.100,     1.000,     0.000,     9.003,  -140.249,     0.000,   271.509,   351.286,    36.849,    23.622,     0.000,         0.000,
 15351.000,   751.727,   277.434,     8.299,     0.000,     0.000,     0.000,     0.250,   101.874,  1261.100,     1.000,     0.000,     8.897,  -180.572,     0.000,   238.220,   350.844,    41.037,    26.909,     0.000,         0.000,
 15352.000,   843.418,   277.448,     8.252,     0.000,     0.000,     0.000,     0.250,   101.888,  1261.100,     1.000,     0.000,     8.827,  -203.171,     0.000,   236.406,   350.324,    58.422,    30.831,     0.000,         0.000,
 15353.000,   915.163,   277.458,     8.246,     0.000,     0.000,     0.000,     0.250,   101.898,  1261.100,     1.000,     0.000,     8.759,  -188.301,     0.000,   241.837,   349.793,    50.833,    29.512,     0.000,         0.000,
 15354.000,   796.335,   277.469,     8.184,     0.000,     0.000,     0.000,     0.250,   101.909,  1261.100,     1.000,     0.000,     8.674,  -168.653,     0.000,   242.577,   349.372,    40.794,    21.064,     0.000,         0.000,
 15355.000,   722.411,   277.467,     8.138,     0.000,     0.000,     0.000,     0.250,   101.907,  1261.100,     1.000,     0.000,     8.614,  -120.391,     0.000,   275.678,   349.052,    37.170,     9.846,     0.000,         0.000,
