JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 16736.000,     8.413,   308.835,    10.482,     0.000,     0.000,     0.000,     0.250,   133.275,  1553.500,     1.000,     0.000,     5.538,   -52.168,     0.000,   309.214,   356.594,    33.303,   -28.514,     0.000,         0.000,
 16737.000,  1215.666,   308.831,    10.769,     0.000,     0.000,     0.000,     0.250,   133.271,  1553.500,     1.000,     0.000,     5.693,    -5.626,     0.000,   370.591,   358.055,    57.325,   -39.163,     0.000,         0.000,
 16738.000,  1553.663,   308.823,    10.892,     0.000,     0.000,     0.000,     0.250,   133.263,  1553.500,     1.000,     0.000,     5.567,   -41.082,     0.000,   333.047,   358.669,    46.073,   -30.612,     0.000,         0.000,
 16739.000,   693.816,   308.806,    11.115,     0.000,     0.000,     0.000,     0.250,   133.246,  1553.500,     1.000,     0.000,     5.444,   -56.923,     0.000,   319.270,   359.798,    42.874,   -26.479,     0.000,         0.000,
 16740.000,  1920.099,   308.779,    11.061,     0.000,     0.000,     0.000,     0.250,   133.219,  1553.500,     1.000,     0.000,     5.427,   -16.742,     0.000,   350.224,   359.587,    29.321,   -21.942,     0.000,         0.000,
 16741.000,  1929.610,   308.754,    10.998,     0.000,     0.000,     0.000,     0.250,   133.194,  1553.500,     1.000,     0.000,     5.545,   -97.014,     0.000,   282.609,   359.210,    27.970,    -7.558,     0.000,         0.000,
 16742.000,    69.211,   308.741,    11.160,     0.000,     0.000,     0.000,     0.250,   133.181,  1553.500,     1.000,     0.000,     5.760,  -109.310,     0.000,   296.845,   360.015,    51.120,    -4.980,     0.000,         0.000,
 16743.000,  2035.588,   308.745,    11.078,     0.000,     0.000,     0.000,     0.250,   133.185,  1553.500,     1.000,     0.000,     5.828,  -151.873,     0.000,   285.026,   359.639,    80.876,    -3.617,     0.000,         0.000,
 16744.000,  2136.392,   308.703,    10.855,     0.000,     0.000,     0.000,     0.250,   133.143,  1553.500,     1.000,     0.000,     5.762,  -145.695,     0.000,   290.591,   358.507,    83.560,    -5.781,     0.000,         0.000,
 16745.000,   722.847,   308.674,    10.729,     0.000,     0.000,     0.000,     0.250,   133.114,  1553.500,     1.000,     0.000,     5.591,  -101.316,     0.000,   320.155,   357.839,    69.400,    -5.769,     0.000,         0.000,
 16746.000,  1107.971,   308.650,    10.485,     0.000,     0.000,     0.000,     0.250,   133.090,  1553.500,     1.000,     0.000,     5.452,  -109.590,     0.000,   293.117,   356.613,    47.896,    -1.802,     0.000,         0.000,
 16747.000,  1473.700,   308.614,    10.391,     0.000,     0.000,     0.000,     0.250,   133.054,  1553.500,     1.000,     0.000,     5.593,   -60.479,     0.000,   325.932,   356.143,    42.720,   -12.452,     0.000,         0.000,
 16748.000,  2157.992,   308.580,    10.377,     0.000,     0.000,     0.000,     0.250,   133.020,  1553.500,     1.000,     0.000,     5.598,   -60.077,     0.000,   304.448,   356.076,    27.036,   -18.587,     0.000,         0.000,
 16749.000,  2102.399,   308.515,    10.309,     0.000,     0.000,     0.000,     0.250,   132.955,  1553.500,     1.000,     0.000,     5.472,   -19.385,     0.000,   323.855,   355.773,    11.038,   -23.571,     0.000,         0.000,
 16750.000,   897.674,   308.454,     9.968,     0.000,     0.000,     0.000,     0.250,   132.894,  1553.500,     1.000,     0.000,     5.587,   -73.226,     0.000,   305.396,   354.028,    31.455,    -6.860,     0.000,         0.000,
 16751.000,  1716.597,   308.423,    10.100,     0.000,     0.000,     0.000,     0.250,   132.863,  1553.500,     1.000,     0.000,     5.788,   -90.290,     0.000,   291.997,   354.695,    32.800,    -5.209,     0.000,         0.000,
 16752.000,  1492.843,   308.379,    10.069,     0.000,     0.000,     0.000,     0.250,   132.819,  1553.500,     1.000,     0.000,     5.539,   -38.610,     0.000,   324.359,   354.538,    26.779,   -18.347,     0.000,         0.000,
 16753.000,  1682.372,   308.344,    10.278,     0.000,     0.000,     0.000,     0.250,   132.784,  1553.500,     1.000,     0.000,     5.749,   -42.979,     0.000,   308.906,   355.584,    16.749,   -20.448,     0.000,         0.000,
 16754.000,  1440.880,   308.307,    10.662,     0.000,     0.000,     0.000,     0.250,   132.747,  1553.500,     1.000,     0.000,     5.974,   -42.662,     0.000,   308.361,   357.541,    22.475,   -28.993,     0.000,         0.000,
 16755.000,  2014.472,   308.296,    10.862,     0.000,     0.000,     0.000,     0.250,   132.736,  1553.500,     1.000,     0.000,     5.792,   -49.793,     0.000,   315.527,   358.538,    24.915,   -18.132,     0.000,         0.000,
 16756.000,  1639.639,   308.276,    10.919,     0.000,     0.000,     0.000,     0.250,   132.716,  1553.500,     1.000,     0.000,     5.743,   -57.887,     0.000,   307.027,   358.811,    18.219,   -12.115,     0.000,         0.000,
 16757.000,  2073.181,   308.254,    10.908,     0.000,     0.000,     0.000,     0.250,   132.694,  1553.500,     1.000,     0.000,     5.813,   -71.368,     0.000,   301.854,   358.750,    21.411,    -6.939,     0.000,         0.000,
 16758.000,    97.540,   308.211,    10.918,     0.000,     0.000,     0.000,     0.250,   132.651,  1553.500,     1.000,     0.000,     5.858,   -33.418,     0.000,   318.047,   358.790,     6.636,   -13.960,     0.000,         0.000,
 16759.000,  1107.974,   308.168,    10.884,     0.000,     0.000,     0.000,     0.250,   132.608,  1553.500,     1.000,     0.000,     5.940,   -93.803,     0.000,   287.261,   358.626,    28.300,    -5.861,     0.000,         0.000,
 16784.000,  1000.939,   309.053,     8.965,     0.000,     0.000,     0.000,     0.250,   133.493,  1553.500,     1.000,     0.000,     6.145,  -103.462,     0.000,   277.118,   349.036,    19.151,    12.393,     0.000,         0.000,
 16785.000,  1045.180,   309.466,     8.829,     0.000,     0.000,     0.000,     0.250,   133.906,  1569.300,     1.000,     0.000,     5.872,   -75.477,     0.000,   294.263,   348.358,    15.257,     6.124,     0.000,         0.000,
 16786.000,  1321.513,   309.897,     8.794,     0.000,     0.000,     0.000,     0.250,   134.337,  1569.300,     1.000,     0.000,     6.110,  -138.363,     0.000,   260.227,   348.183,    31.337,    19.070,     0.000,         0.000,
 16787.000,   177.707,   310.134,     8.734,     0.000,     0.000,     0.000,     0.250,   134.574,  1569.300,     1.000,     0.000,     6.151,  -164.589,     0.000,   250.712,   347.882,    47.959,    19.460,     0.000,         0.000,
 16788.000,  1600.522,   310.249,     8.676,     0.000,     0.000,     0.000,     0.250,   134.689,  1569.300,     1.000,     0.000,     5.986,  -112.327,     0.000,   277.836,   347.601,    32.073,    10.490,     0.000,         0.000,
 16789.000,  1857.116,   310.305,     8.603,     0.000,     0.000,     0.000,     0.250,   134.745,  1569.300,     1.000,     0.000,     5.888,  -160.878,     0.000,   243.449,   347.245,    36.208,    20.875,     0.000,         0.000,
 16790.000,  2595.250,   310.338,     8.528,     0.000,     0.000,     0.000,     0.250,   134.778,  1569.300,     1.000,     0.000,     5.929,  -160.192,     0.000,   242.707,   346.892,    37.809,    18.199,     0.000,         0.000,
 16791.000,   922.991,   310.403,     8.467,     0.000,     0.000,     0.000,     0.250,   134.843,  1569.300,     1.000,     0.000,     5.963,  -177.476,     0.000,   238.498,   346.569,    46.574,    22.830,     0.000,         0.000,
 16792.000,  2354.145,   310.441,     8.330,     0.000,     0.000,     0.000,     0.250,   134.881,  1569.300,     1.000,     0.000,     6.003,  -132.569,     0.000,   271.847,   345.884,    36.931,    21.601,     0.000,         0.000,
 16793.000,  1939.283,   310.460,     8.246,     0.000,     0.000,     0.000,     0.250,   134.900,  1569.300,     1.000,     0.000,     6.001,  -180.983,     0.000,   234.633,   345.485,    42.169,    27.961,     0.000,         0.000,
 16794.000,  1889.479,   310.486,     8.183,     0.000,     0.000,     0.000,     0.250,   134.926,  1569.300,     1.000,     0.000,     6.026,  -179.275,     0.000,   235.594,   345.180,    45.792,    23.897,     0.000,         0.000,
 16795.000,  1734.089,   310.501,     8.044,     0.000,     0.000,     0.000,     0.250,   134.941,  1569.300,     1.000,     0.000,     5.979,  -172.824,     0.000,   238.366,   344.491,    44.705,    21.994,     0.000,         0.000,
 16796.000,  2237.367,   310.498,     7.973,     0.000,     0.000,     0.000,     0.250,   134.938,  1569.300,     1.000,     0.000,     5.874,  -155.414,     0.000,   244.011,   344.156,    38.891,    16.378,     0.000,         0.000,
 16797.000,  2131.248,   310.493,     7.907,     0.000,     0.000,     0.000,     0.250,   134.933,  1569.300,     1.000,     0.000,     5.850,  -119.079,     0.000,   260.269,   343.832,    28.057,     7.459,     0.000,         0.000,
 16798.000,  2711.865,   310.481,     7.842,     0.000,     0.000,     0.000,     0.250,   134.921,  1569.300,     1.000,     0.000,     5.801,  -107.080,     0.000,   268.360,   343.505,    19.665,    12.269,     0.000,         0.000,
 16799.000,  2421.198,   310.504,     7.793,     0.000,     0.000,     0.000,     0.250,   134.944,  1569.300,     1.000,     0.000,     5.798,   -75.054,     0.000,   286.904,   343.261,    12.134,     6.564,     0.000,         0.000,
 16800.000,  2571.337,   310.549,     7.756,     0.000,     0.000,     0.000,     0.250,   134.989,  1569.300,     1.000,     0.000,     5.722,   -37.406,     0.000,   301.123,   343.084,    -0.943,    -3.611,     0.000,         0.000,
 16801.000,  2068.675,   310.599,     7.731,     0.000,     0.000,     0.000,     0.250,   135.039,  1585.300,     1.000,     0.000,     5.768,   -43.273,     0.000,   290.577,   342.960,    -1.365,    -7.746,     0.000,         0.000,
 16802.000,   316.971,   310.650,     7.690,     0.000,     0.000,     0.000,     0.250,   135.090,  1585.300,     1.000,     0.000,     5.778,  -113.184,     0.000,   260.222,   342.757,    31.238,    -0.588,     0.000,         0.000,
 16803.000,  1831.846,   310.694,     7.677,     0.003,     0.000,     0.000,     0.250,   135.134,  1585.300,     1.000,     0.000,     5.854,   -92.672,     0.000,   270.171,   342.712,    27.956,    -7.825,     0.000,         0.000,
 16804.000,   491.141,   310.727,     7.669,     0.002,     0.000,     0.000,     0.250,   135.167,  1585.300,     1.000,     0.000,     5.746,   -45.382,     0.000,   287.539,   342.654,     3.362,   -13.095,     0.000,         0.000,
 16805.000,  1791.255,   310.740,     7.607,     0.002,     0.000,     0.000,     0.250,   135.180,  1585.300,     1.000,     0.000,     5.699,   -73.531,     0.000,   276.904,   342.361,     9.426,    -1.352,     0.000,         0.000,
 16806.000,  2376.245,   310.752,     7.526,     0.002,     0.000,     0.000,     0.250,   135.192,  1585.300,     1.000,     0.000,     5.757,   -54.675,     0.000,   296.329,   341.974,    11.063,    -2.033,     0.000,         0.000,
 16807.000,  1288.327,   310.766,     7.485,     0.002,     0.000,     0.000,     0.250,   135.206,  1585.300,     1.000,     0.000,     5.839,   -59.641,     0.000,   293.019,   341.761,    10.544,     0.355,     0.000,         0.000,
 16808.000,  1692.926,   310.770,     7.474,     0.002,     0.000,     0.000,     0.250,   135.210,  1585.300,     1.000,     0.000,     5.748,   -63.929,     0.000,   291.549,   341.711,    13.006,     0.761,     0.000,         0.000,
 16809.000,  2805.120,   310.787,     7.456,     0.002,     0.000,     0.000,     0.250,   135.227,  1585.300,     1.000,     0.000,     5.788,   -56.066,     0.000,   294.977,   341.627,    11.695,    -2.278,     0.000,         0.000,
 16810.000,  2195.992,   310.818,     7.437,     0.002,     0.000,     0.000,     0.250,   135.258,  1585.300,     1.000,     0.000,     5.765,   -50.856,     0.000,   298.007,   341.523,    10.632,    -3.293,     0.000,         0.000,
 16811.000,  1885.130,   310.870,     7.432,     0.002,     0.000,     0.000,     0.250,   135.310,  1585.300,     1.000,     0.000,     5.729,  -105.018,     0.000,   253.692,   341.514,    13.370,     3.826,     0.000,         0.000,
 16812.000,  1573.613,   310.928,     7.426,     0.002,     0.000,     0.000,     0.250,   135.368,  1585.300,     1.000,     0.000,     5.810,   -82.805,     0.000,   282.091,   341.487,    35.666,   -12.257,     0.000,         0.000,
 16813.000,   851.880,   310.994,     7.427,     0.002,     0.000,     0.000,     0.250,   135.434,  1585.300,     1.000,     0.000,     5.815,   -98.861,     0.000,   258.942,   341.479,    22.727,    -6.403,     0.000,         0.000,
 16814.000,  1935.702,   311.067,     7.424,     0.002,     0.000,     0.000,     0.250,   135.507,  1585.300,     1.000,     0.000,     5.732,  -103.673,     0.000,   256.134,   341.467,    19.566,    -1.225,     0.000,         0.000,
 16815.000,  1465.566,   311.104,     7.385,     0.002,     0.000,     0.000,     0.250,   135.544,  1585.300,     1.000,     0.000,     5.735,  -112.457,     0.000,   255.853,   341.273,    22.766,     4.271,     0.000,         0.000,
 16816.000,  2394.267,   311.147,     7.365,     0.002,     0.000,     0.000,     0.250,   135.587,  1585.300,     1.000,     0.000,     5.743,   -48.681,     0.000,   297.803,   341.180,     9.932,    -4.628,     0.000,         0.000,
 16817.000,    42.379,   311.291,     7.327,     0.002,     0.000,     0.000,     0.250,   135.731,  1585.300,     1.000,     0.000,     5.613,   -28.502,     0.000,   302.106,   340.990,    -2.440,    -7.942,     0.000,         0.000,
 16818.000,  1735.017,   311.559,     7.251,     0.001,     0.000,     0.000,     0.250,   135.999,  1585.300,     1.000,     0.000,     5.634,  -124.348,     0.000,   246.543,   340.624,    23.488,     6.779,     0.000,         0.000,
 16819.000,   205.325,   311.844,     7.145,     0.001,     0.000,     0.000,     0.250,   136.284,  1585.300,     1.000,     0.000,     5.681,   -99.284,     0.000,   282.111,   340.107,    30.145,    11.144,     0.000,         0.000,
 16820.000,   599.131,   312.034,     7.101,     0.001,     0.000,     0.000,     0.250,   136.474,  1585.300,     1.000,     0.000,     5.579,  -118.751,     0.000,   261.357,   339.894,    23.253,    16.962,     0.000,         0.000,
 16821.000,   377.354,   312.236,     7.031,     0.001,     0.000,     0.000,     0.250,   136.676,  1601.600,     1.000,     0.000,     5.519,   -94.544,     0.000,   271.736,   339.554,    19.989,     6.737,     0.000,         0.000,
 16822.000,   433.361,   312.507,     6.933,     0.001,     0.000,     0.000,     0.250,   136.947,  1601.600,     1.000,     0.000,     5.577,  -109.012,     0.000,   267.154,   339.081,    22.250,    14.836,     0.000,         0.000,
 16823.000,   627.114,   312.745,     6.848,     0.001,     0.000,     0.000,     0.250,   137.185,  1601.600,     1.000,     0.000,     5.651,  -142.934,     0.000,   243.514,   338.668,    27.473,    20.307,     0.000,         0.000,
 16824.000,   719.537,   312.921,     6.817,     0.001,     0.000,     0.000,     0.250,   137.361,  1601.600,     1.000,     0.000,     5.617,  -130.758,     0.000,   259.744,   338.515,    34.893,    17.094,     0.000,         0.000,
 16825.000,   612.657,   313.116,     6.763,     0.001,     0.000,     0.000,     0.250,   137.556,  1601.600,     1.000,     0.000,     5.364,   -91.272,     0.000,   280.161,   338.256,    19.724,    13.452,     0.000,         0.000,
 16826.000,   562.197,   313.354,     6.667,     0.001,     0.000,     0.000,     0.250,   137.794,  1601.600,     1.000,     0.000,     5.317,  -130.001,     0.000,   246.135,   337.795,    22.221,    16.120,     0.000,         0.000,
 16827.000,   746.926,   313.568,     6.579,     0.001,     0.000,     0.000,     0.250,   138.008,  1621.700,     1.000,     0.000,     5.484,  -126.532,     0.000,   260.396,   337.369,    31.504,    18.056,     0.000,         0.000,
 16828.000,   696.525,   313.756,     6.544,     0.002,     0.000,     0.000,     0.250,   138.196,  1621.700,     1.000,     0.000,     5.570,   -99.465,     0.000,   274.720,   337.198,    20.154,    16.833,     0.000,         0.000,
 16829.000,   741.691,   313.817,     6.506,     0.004,     0.000,     0.000,     0.250,   138.257,  1621.700,     1.000,     0.000,     5.399,  -113.976,     0.000,   261.312,   337.017,    22.544,    15.726,     0.000,         0.000,
 16830.000,   805.156,   313.827,     6.455,     0.004,     0.000,     0.000,     0.250,   138.267,  1621.700,     1.000,     0.000,     5.322,  -100.443,     0.000,   269.299,   336.772,    19.820,    13.150,     0.000,         0.000,
 16831.000,   991.895,   313.774,     6.413,     0.005,     0.000,     0.000,     0.250,   138.214,  1621.700,     1.000,     0.000,     5.449,   -75.696,     0.000,   282.457,   336.568,    14.005,     7.580,     0.000,         0.000,
 16832.000,  1219.713,   313.728,     6.423,     0.004,     0.000,     0.000,     0.250,   138.168,  1621.700,     1.000,     0.000,     5.516,   -60.624,     0.000,   284.481,   336.621,     9.616,    -1.132,     0.000,         0.000,
 16833.000,   392.909,   313.740,     6.512,     0.003,     0.000,     0.000,     0.250,   138.180,  1621.700,     1.000,     0.000,     5.504,  -105.649,     0.000,   247.492,   337.043,    16.509,    -0.411,     0.000,         0.000,
 16834.000,   964.692,   313.821,     6.570,     0.002,     0.000,     0.000,     0.250,   138.261,  1621.700,     1.000,     0.000,     5.396,   -69.920,     0.000,   274.886,   337.331,    11.494,    -4.020,     0.000,         0.000,
 16835.000,   805.814,   313.934,     6.532,     0.002,     0.000,     0.000,     0.250,   138.374,  1621.700,     1.000,     0.000,     5.414,   -55.923,     0.000,   289.951,   337.143,     9.948,    -1.217,     0.000,         0.000,
 16836.000,   406.525,   314.233,     6.527,     0.002,     0.000,     0.000,     0.250,   138.673,  1621.700,     1.000,     0.000,     5.472,   -31.321,     0.000,   297.613,   337.115,    -1.733,    -6.448,     0.000,         0.000,
 16837.000,   287.946,   314.992,     6.611,     0.002,     0.000,     0.000,     0.250,   139.432,  1621.700,     1.000,     0.000,     5.520,     4.243,     0.000,   305.372,   337.822,   -16.546,   -20.147,     0.000,         0.000,
 16838.000,   532.027,   315.836,     6.528,     0.001,     0.000,     0.000,     0.250,   140.276,  1643.600,     1.000,     0.000,     5.417,    -0.947,     0.000,   307.142,   337.459,    -8.826,   -20.545,     0.000,         0.000,
 16839.000,   541.636,   316.396,     6.492,     0.003,     0.000,     0.000,     0.250,   140.836,  1643.600,     1.000,     0.000,     5.412,   -20.790,     0.000,   297.394,   337.476,    -1.903,   -17.389,     0.000,         0.000,
 16840.000,   686.044,   316.849,     6.482,     0.003,     0.000,     0.000,     0.250,   141.289,  1667.500,     1.000,     0.000,     5.549,   -20.218,     0.000,   296.222,   338.109,    -1.748,   -19.920,     0.000,         0.000,
 16841.000,   818.285,   317.194,     6.986,     0.003,     0.000,     0.000,     0.250,   141.634,  1667.500,     1.000,     0.000,     5.748,     5.034,     0.000,   322.407,   340.056,    -2.270,   -20.413,     0.000,         0.000,
 16842.000,   910.713,   317.527,     7.165,     0.002,     0.000,     0.000,     0.250,   141.967,  1667.500,     1.000,     0.000,     5.773,     9.292,     0.000,   328.452,   340.755,     5.080,   -26.676,     0.000,         0.000,
 16843.000,   928.797,   317.626,     7.408,     0.005,     0.000,     0.000,     0.250,   142.066,  1667.500,     1.000,     0.000,     5.730,   -62.496,     0.000,   274.851,   341.540,    15.812,   -20.005,     0.000,         0.000,
 16844.000,   581.916,   317.644,     7.554,     0.005,     0.000,     0.000,     0.250,   142.084,  1667.500,     1.000,     0.000,     5.677,   -55.630,     0.000,   281.568,   342.080,    23.220,   -28.103,     0.000,         0.000,
 16845.000,  1242.168,   317.584,     7.584,     0.007,     0.000,     0.000,     0.250,   142.024,  1667.500,     1.000,     0.000,     5.661,   -66.500,     0.000,   279.823,   342.238,    30.059,   -25.974,     0.000,         0.000,
 16846.000,  1422.019,   317.290,     7.602,     0.010,     0.000,     0.000,     0.250,   141.730,  1667.500,     1.000,     0.000,     5.653,   -66.033,     0.000,   276.902,   342.398,    20.669,   -20.133,     0.000,         0.000,
 16847.000,  1441.508,   316.908,     7.685,     0.011,     0.000,     0.000,     0.250,   141.348,  1667.500,     1.000,     0.000,     5.659,   -71.829,     0.000,   273.422,   342.935,    18.989,   -16.672,     0.000,         0.000,
 16848.000,  1216.010,   316.546,     7.731,     0.010,     0.000,     0.000,     0.250,   140.986,  1643.600,     1.000,     0.000,     5.737,     6.026,     0.000,   326.596,   344.139,    -2.208,   -21.362,     0.000,         0.000,
 16849.000,   471.713,   316.609,     7.519,     0.008,     0.000,     0.000,     0.250,   141.049,  1667.500,     1.000,     0.000,     5.617,    19.756,     0.000,   319.377,   343.353,   -19.887,   -23.844,     0.000,         0.000,
 16850.000,   371.113,   317.094,     7.245,     0.008,     0.000,     0.000,     0.250,   141.534,  1667.500,     1.000,     0.000,     5.599,    11.048,     0.000,   312.976,   341.924,   -14.959,   -25.038,     0.000,         0.000,
 16851.000,   412.071,   317.717,     7.089,     0.009,     0.000,     0.000,     0.250,   142.157,  1667.500,     1.000,     0.000,     5.630,   -27.499,     0.000,   299.960,   340.593,    -2.565,   -10.569,     0.000,         0.000,
 16852.000,   425.026,   318.349,     7.030,     0.010,     0.000,     0.000,     0.250,   142.789,  1691.800,     1.000,     0.000,     5.778,   -40.431,     0.000,   293.675,   339.770,     2.829,    -8.493,     0.000,         0.000,
 16853.000,   418.621,   319.124,     7.021,     0.009,     0.000,     0.000,     0.250,   143.564,  1691.800,     1.000,     0.000,     5.793,   -74.113,     0.000,   277.949,   339.506,    14.774,    -2.218,     0.000,         0.000,
 16854.000,   829.103,   319.641,     7.063,     0.011,     0.000,     0.000,     0.250,   144.081,  1716.300,     1.000,     0.000,     5.712,  -141.410,     0.000,   249.339,   339.708,    30.732,    20.309,     0.000,         0.000,
 16855.000,   872.747,   320.191,     7.089,     0.004,     0.000,     0.000,     0.250,   144.631,  1716.300,     1.000,     0.000,     5.820,  -146.962,     0.000,   250.765,   339.836,    39.972,    17.920,     0.000,         0.000,
 16856.000,  1231.874,   319.813,     7.127,     0.018,     0.000,     0.000,     0.250,   144.253,  1716.300,     1.000,     0.000,     5.715,  -133.698,     0.000,   260.898,   340.018,    31.197,    23.381,     0.000,         0.000,
 16857.000,  1145.287,   319.238,     7.145,     0.021,     0.000,     0.000,     0.250,   143.678,  1691.800,     1.000,     0.000,     5.703,  -167.381,     0.000,   240.255,   340.106,    41.135,    26.396,     0.000,         0.000,
