JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 14642.000,  3600.000,   309.001,     4.000,     0.001,     0.000,     0.000,     0.250,   133.441,  1553.500,     1.000,     0.000,     4.000,   -86.202,     0.000,   266.206,   325.096,    16.407,    10.906,     0.000,         0.000,
 14643.000,  1817.735,   309.054,     3.993,     0.001,     0.000,     0.000,     0.250,   133.494,  1553.500,     1.000,     0.000,     3.993,  -101.970,     0.000,   246.309,   325.064,    15.435,     7.780,     0.000,         0.000,
 14644.000,  1923.512,   309.105,     3.984,     0.001,     0.000,     0.000,     0.250,   133.545,  1569.300,     1.000,     0.000,     3.985,   -47.166,     0.000,   280.502,   325.067,     8.830,    -6.228,     0.000,         0.000,
 14645.000,  2221.159,   309.183,     3.983,     0.001,     0.000,     0.000,     0.250,   133.623,  1569.300,     1.000,     0.000,     3.982,  -110.702,     0.000,   239.903,   324.867,    15.547,    10.192,     0.000,         0.000,
 14646.000,  3600.000,   309.250,     3.982,     0.001,     0.000,     0.000,     0.250,   133.690,  1569.300,     1.000,     0.000,     3.978,  -110.676,     0.000,   248.698,   324.348,    25.096,     9.931,     0.000,         0.000,
 14647.000,  2039.155,   309.305,     3.982,     0.001,     0.000,     0.000,     0.250,   133.745,  1569.300,     1.000,     0.000,     3.964,   -83.843,     0.000,   256.930,   323.655,    14.228,     2.890,     0.000,         0.000,
 14648.000,  3600.000,   309.356,     3.982,     0.001,     0.000,     0.000,     0.250,   133.796,  1569.300,     1.000,     0.000,     3.976,  -139.374,     0.000,   227.765,   324.209,    28.547,    14.383,     0.000,         0.000,
 14649.000,  1476.713,   309.407,     3.982,     0.001,     0.000,     0.000,     0.250,   133.847,  1569.300,     1.000,     0.000,     3.980,   -74.340,     0.000,   273.884,   324.681,    21.932,     1.610,     0.000,         0.000,
 14650.000,  2594.887,   309.458,     3.982,     0.001,     0.000,     0.000,     0.250,   133.898,  1569.300,     1.000,     0.000,     3.980,   -49.228,     0.000,   275.112,   324.856,     5.765,    -6.280,     0.000,         0.000,
 14651.000,  3600.000,   309.500,     3.982,     0.001,     0.000,     0.000,     0.250,   133.940,  1569.300,     1.000,     0.000,     3.988,   -58.905,     0.000,   261.714,   325.162,     5.811,   -10.353,     0.000,         0.000,
 14652.000,  2668.276,   309.535,     3.982,     0.001,     0.000,     0.000,     0.250,   133.975,  1569.300,     1.000,     0.000,     4.014,   -60.098,     0.000,   261.686,   325.592,    12.284,   -16.091,     0.000,         0.000,
 14653.000,   852.720,   309.579,     3.982,     0.001,     0.000,     0.000,     0.250,   134.019,  1569.300,     1.000,     0.000,     4.042,   -75.003,     0.000,   258.571,   325.821,    18.847,   -11.094,     0.000,         0.000,
 14654.000,  2053.831,   309.620,     4.014,     0.001,     0.000,     0.000,     0.250,   134.060,  1569.300,     1.000,     0.000,     4.052,  -135.908,     0.000,   234.763,   325.704,    36.098,     8.869,     0.000,         0.000,
 14655.000,  1938.954,   309.660,     4.033,     0.001,     0.000,     0.000,     0.250,   134.100,  1569.300,     1.000,     0.000,     4.036,  -190.656,     0.000,   220.138,   325.391,    52.187,    33.217,     0.000,         0.000,
 14656.000,   226.459,   309.702,     3.996,     0.001,     0.000,     0.000,     0.250,   134.142,  1569.300,     1.000,     0.000,     3.992,  -150.272,     0.000,   232.726,   325.018,    38.448,    19.532,     0.000,         0.000,
 14657.000,   135.594,   309.769,     3.982,     0.001,     0.000,     0.000,     0.250,   134.209,  1569.300,     1.000,     0.000,     3.969,  -100.706,     0.000,   263.898,   324.214,    26.741,    13.648,     0.000,         0.000,
 14658.000,  3278.494,   309.833,     3.982,     0.001,     0.000,     0.000,     0.250,   134.273,  1569.300,     1.000,     0.000,     3.975,  -112.010,     0.000,   249.652,   324.458,    19.426,    17.778,     0.000,         0.000,
 14659.000,  3007.553,   309.881,     3.980,     0.001,     0.000,     0.000,     0.250,   134.321,  1569.300,     1.000,     0.000,     3.970,  -142.080,     0.000,   228.060,   324.037,    24.838,    21.265,     0.000,         0.000,
 14660.000,  2169.926,   309.907,     3.980,     0.001,     0.000,     0.000,     0.250,   134.347,  1569.300,     1.000,     0.000,     3.938,  -153.058,     0.000,   224.214,   323.937,    34.029,    19.306,     0.000,         0.000,
 14661.000,  2764.910,   309.938,     3.972,     0.001,     0.000,     0.000,     0.250,   134.378,  1569.300,     1.000,     0.000,     3.910,  -110.275,     0.000,   251.647,   324.010,    28.491,     9.421,     0.000,         0.000,
 14662.000,  3600.000,   309.969,     3.910,     0.001,     0.000,     0.000,     0.250,   134.409,  1569.300,     1.000,     0.000,     3.909,   -74.763,     0.000,   254.659,   324.263,    13.618,    -8.459,     0.000,         0.000,
 14663.000,  3024.280,   310.015,     3.936,     0.001,     0.000,     0.000,     0.250,   134.455,  1569.300,     1.000,     0.000,     3.934,   -55.420,     0.000,   256.814,   324.591,    10.671,   -23.027,     0.000,         0.000,
 14664.000,  3600.000,   310.080,     3.973,     0.001,     0.000,     0.000,     0.250,   134.520,  1569.300,     1.000,     0.000,     3.972,   -42.631,     0.000,   267.147,   324.885,     9.930,   -25.037,     0.000,         0.000,
 14665.000,   802.946,   310.164,     3.983,     0.001,     0.000,     0.000,     0.250,   134.604,  1569.300,     1.000,     0.000,     4.014,    10.297,     0.000,   310.730,   326.232,     5.570,   -31.370,     0.000,         0.000,
 14666.000,  1697.238,   310.237,     3.983,     0.001,     0.000,     0.000,     0.250,   134.677,  1569.300,     1.000,     0.000,     4.195,   -11.048,     0.000,   295.291,   327.630,     8.066,   -29.356,     0.000,         0.000,
 14667.000,  1763.755,   310.322,     4.277,     0.001,     0.000,     0.000,     0.250,   134.762,  1569.300,     1.000,     0.000,     4.400,   -33.122,     0.000,   276.959,   328.879,     9.016,   -27.814,     0.000,         0.000,
 14668.000,  1880.140,   310.418,     4.310,     0.002,     0.000,     0.000,     0.250,   134.858,  1569.300,     1.000,     0.000,     4.612,   -35.035,     0.000,   275.114,   330.717,     9.474,   -30.043,     0.000,         0.000,
 14669.000,  2292.962,   310.511,     4.205,     0.002,     0.000,     0.000,     0.250,   134.951,  1569.300,     1.000,     0.000,     4.639,   -35.968,     0.000,   275.135,   331.412,     8.120,   -28.429,     0.000,         0.000,
 14670.000,  3361.084,   310.605,     4.130,     0.001,     0.000,     0.000,     0.250,   135.045,  1585.300,     1.000,     0.000,     4.585,    11.879,     0.000,   314.786,   332.425,    -0.783,   -28.734,     0.000,         0.000,
 14671.000,  1640.590,   310.730,     4.135,     0.001,     0.000,     0.000,     0.250,   135.170,  1585.300,     1.000,     0.000,     4.474,    15.295,     0.000,   314.331,   333.019,   -11.219,   -22.763,     0.000,         0.000,
 14672.000,  1250.409,   310.948,     4.162,     0.001,     0.000,     0.000,     0.250,   135.388,  1585.300,     1.000,     0.000,     4.471,     3.281,     0.000,   298.178,   330.688,   -14.347,   -21.444,     0.000,         0.000,
 14673.000,  1468.648,   311.262,     4.169,     0.001,     0.000,     0.000,     0.250,   135.702,  1585.300,     1.000,     0.000,     4.453,   -20.010,     0.000,   290.292,   330.261,    -4.277,   -15.682,     0.000,         0.000,
 14674.000,  2237.721,   311.538,     4.155,     0.001,     0.000,     0.000,     0.250,   135.978,  1585.300,     1.000,     0.000,     4.402,   -78.768,     0.000,   259.052,   329.747,     9.824,    -1.750,     0.000,         0.000,
 14675.000,  2023.855,   311.767,     4.153,     0.001,     0.000,     0.000,     0.250,   136.207,  1585.300,     1.000,     0.000,     4.534,   -68.067,     0.000,   268.089,   331.317,    20.623,   -15.785,     0.000,         0.000,
 14676.000,   520.747,   311.957,     4.136,     0.001,     0.000,     0.000,     0.250,   136.397,  1585.300,     1.000,     0.000,     4.588,   -30.869,     0.000,   295.672,   332.374,    13.541,   -19.374,     0.000,         0.000,
 14677.000,   573.948,   312.124,     4.114,     0.001,     0.000,     0.000,     0.250,   136.564,  1601.600,     1.000,     0.000,     4.511,   -40.828,     0.000,   288.535,   332.785,     8.149,   -11.571,     0.000,         0.000,
 14678.000,   748.509,   312.271,     4.103,     0.001,     0.000,     0.000,     0.250,   136.711,  1601.600,     1.000,     0.000,     4.435,  -106.835,     0.000,   248.311,   332.413,    25.718,    -2.986,     0.000,         0.000,
 14679.000,   636.030,   312.421,     4.092,     0.001,     0.000,     0.000,     0.250,   136.861,  1601.600,     1.000,     0.000,     4.365,   -25.484,     0.000,   298.875,   331.554,    11.932,   -19.127,     0.000,         0.000,
 14680.000,   745.588,   312.569,     4.088,     0.001,     0.000,     0.000,     0.250,   137.009,  1601.600,     1.000,     0.000,     4.200,   -95.262,     0.000,   257.794,   327.533,    25.101,     0.423,     0.000,         0.000,
 14681.000,   857.974,   312.708,     4.092,     0.001,     0.000,     0.000,     0.250,   137.148,  1601.600,     1.000,     0.000,     4.216,  -104.801,     0.000,   253.212,   327.428,    24.373,     6.211,     0.000,         0.000,
 14682.000,   337.403,   312.829,     4.108,     0.001,     0.000,     0.000,     0.250,   137.269,  1601.600,     1.000,     0.000,     4.327,  -119.516,     0.000,   246.066,   328.793,    31.388,     5.401,     0.000,         0.000,
 14683.000,   977.921,   312.946,     4.140,     0.001,     0.000,     0.000,     0.250,   137.386,  1601.600,     1.000,     0.000,     4.540,   -51.880,     0.000,   288.648,   329.766,    19.537,    -8.776,     0.000,         0.000,
 14684.000,   772.153,   313.054,     4.126,     0.002,     0.000,     0.000,     0.250,   137.494,  1601.600,     1.000,     0.000,     4.755,   -57.032,     0.000,   276.226,   332.287,    11.488,   -10.516,     0.000,         0.000,
 14685.000,   469.270,   313.166,     4.109,     0.001,     0.000,     0.000,     0.250,   137.606,  1601.600,     1.000,     0.000,     4.867,    -9.189,     0.000,   317.997,   334.020,    19.660,   -26.495,     0.000,         0.000,
 14686.000,  1155.970,   313.286,     4.107,     0.001,     0.000,     0.000,     0.250,   137.726,  1601.600,     1.000,     0.000,     5.102,    -3.273,     0.000,   309.146,   338.001,     1.631,   -27.213,     0.000,         0.000,
 14687.000,  1126.499,   313.389,     4.109,     0.001,     0.000,     0.000,     0.250,   137.829,  1601.600,     1.000,     0.000,     5.025,   -35.555,     0.000,   292.814,   341.800,     8.305,   -21.736,     0.000,         0.000,
 14688.000,   880.622,   313.493,     4.121,     0.001,     0.000,     0.000,     0.250,   137.933,  1601.600,     1.000,     0.000,     5.059,   -22.587,     0.000,   308.105,   345.440,     8.953,   -23.702,     0.000,         0.000,
 14689.000,  1423.610,   313.598,     4.120,     0.001,     0.000,     0.000,     0.250,   138.038,  1621.700,     1.000,     0.000,     4.967,   -63.274,     0.000,   284.453,   348.710,    15.909,   -16.893,     0.000,         0.000,
 14690.000,   476.287,   313.675,     4.126,     0.001,     0.000,     0.000,     0.250,   138.115,  1621.700,     1.000,     0.000,     4.962,   -29.390,     0.000,   318.038,   351.663,    18.823,   -23.058,     0.000,         0.000,
 14691.000,  1226.093,   313.750,     4.132,     0.002,     0.000,     0.000,     0.250,   138.190,  1621.700,     1.000,     0.000,     4.943,   -20.978,     0.000,   329.889,   353.719,    17.521,   -20.373,     0.000,         0.000,
 14692.000,  1299.061,   313.830,     4.128,     0.001,     0.000,     0.000,     0.250,   138.270,  1621.700,     1.000,     0.000,     4.953,   -47.569,     0.000,   304.380,   352.933,    17.873,   -18.857,     0.000,         0.000,
 14693.000,  1707.687,   313.895,     4.134,     0.002,     0.000,     0.000,     0.250,   138.335,  1621.700,     1.000,     0.000,     5.196,   -87.196,     0.000,   290.491,   354.656,    42.755,   -19.723,     0.000,         0.000,
 14694.000,  1530.528,   313.937,     4.131,     0.002,     0.000,     0.000,     0.250,   138.377,  1621.700,     1.000,     0.000,     5.243,   -74.844,     0.000,   291.821,   356.414,    27.168,   -16.918,     0.000,         0.000,
 14695.000,  2144.217,   313.972,     4.123,     0.002,     0.000,     0.000,     0.250,   138.412,  1621.700,     1.000,     0.000,     5.187,   -92.747,     0.000,   280.738,   356.375,    22.404,    -5.295,     0.000,         0.000,
 14696.000,  1722.206,   313.991,     4.125,     0.002,     0.000,     0.000,     0.250,   138.431,  1621.700,     1.000,     0.000,     5.386,  -102.901,     0.000,   284.088,   357.446,    43.252,   -13.709,     0.000,         0.000,
 14697.000,  1124.938,   314.004,     4.120,     0.002,     0.000,     0.000,     0.250,   138.444,  1621.700,     1.000,     0.000,     5.579,  -115.542,     0.000,   290.530,   359.128,    64.862,   -17.917,     0.000,         0.000,
 14698.000,   441.792,   314.040,     4.115,     0.002,     0.000,     0.000,     0.250,   138.480,  1621.700,     1.000,     0.000,     5.586,  -124.622,     0.000,   285.370,   360.530,    59.745,   -10.283,     0.000,         0.000,
 14699.000,  1691.964,   314.082,     4.116,     0.002,     0.000,     0.000,     0.250,   138.522,  1621.700,     1.000,     0.000,     5.569,  -130.686,     0.000,   284.546,   361.602,    62.141,    -8.512,     0.000,         0.000,
 14700.000,  1769.594,   314.118,     4.122,     0.002,     0.000,     0.000,     0.250,   138.558,  1621.700,     1.000,     0.000,     5.539,  -119.100,     0.000,   285.315,   363.160,    48.281,    -7.026,     0.000,         0.000,
 14701.000,  1677.711,   314.117,     4.122,     0.002,     0.000,     0.000,     0.250,   138.557,  1621.700,     1.000,     0.000,     5.319,  -113.136,     0.000,   286.927,   362.856,    45.786,    -8.579,     0.000,         0.000,
 14702.000,  1851.081,   314.101,     4.128,     0.003,     0.000,     0.000,     0.250,   138.541,  1621.700,     1.000,     0.000,     5.496,  -115.256,     0.000,   287.061,   364.197,    45.557,    -7.437,     0.000,         0.000,
 14703.000,  1301.382,   314.079,     4.135,     0.003,     0.000,     0.000,     0.250,   138.519,  1621.700,     1.000,     0.000,     5.797,   -92.470,     0.000,   309.779,   366.545,    59.046,   -23.341,     0.000,         0.000,
 14704.000,  1440.872,   314.053,     4.148,     0.003,     0.000,     0.000,     0.250,   138.493,  1621.700,     1.000,     0.000,     5.966,   -66.759,     0.000,   327.870,   368.923,    44.486,   -18.781,     0.000,         0.000,
 14705.000,  1554.993,   314.038,     4.146,     0.003,     0.000,     0.000,     0.250,   138.478,  1621.700,     1.000,     0.000,     5.796,   -70.821,     0.000,   324.732,   371.101,    36.086,   -11.634,     0.000,         0.000,
 14706.000,  1547.309,   314.023,     4.129,     0.002,     0.000,     0.000,     0.250,   138.463,  1621.700,     1.000,     0.000,     5.573,   -57.435,     0.000,   331.582,   371.551,    27.550,   -10.084,     0.000,         0.000,
 14707.000,  1644.984,   314.010,     4.124,     0.002,     0.000,     0.000,     0.250,   138.450,  1621.700,     1.000,     0.000,     5.528,   -50.745,     0.000,   331.900,   368.747,    23.464,    -9.567,     0.000,         0.000,
 14708.000,  1634.916,   313.973,     4.130,     0.003,     0.000,     0.000,     0.250,   138.413,  1621.700,     1.000,     0.000,     5.659,   -79.977,     0.000,   317.666,   364.294,    31.439,     1.910,     0.000,         0.000,
 14709.000,  1553.292,   313.935,     4.132,     0.003,     0.000,     0.000,     0.250,   138.375,  1621.700,     1.000,     0.000,     6.047,  -128.840,     0.000,   284.719,   367.952,    40.781,     4.827,     0.000,         0.000,
 14710.000,  1346.079,   313.877,     4.124,     0.003,     0.000,     0.000,     0.250,   138.317,  1621.700,     1.000,     0.000,     5.999,   -69.469,     0.000,   342.781,   370.394,    51.202,    -9.347,     0.000,         0.000,
 14711.000,  1518.662,   313.822,     4.122,     0.003,     0.000,     0.000,     0.250,   138.262,  1621.700,     1.000,     0.000,     5.750,   -70.958,     0.000,   330.514,   371.613,    41.849,   -11.990,     0.000,         0.000,
 14712.000,  1338.190,   313.765,     4.118,     0.003,     0.000,     0.000,     0.250,   138.205,  1621.700,     1.000,     0.000,     5.699,   -72.458,     0.000,   340.160,   372.269,    55.081,   -14.732,     0.000,         0.000,
 14713.000,  1376.048,   313.684,     4.131,     0.003,     0.000,     0.000,     0.250,   138.124,  1621.700,     1.000,     0.000,     6.061,   -64.037,     0.000,   343.908,   374.236,    58.498,   -24.790,     0.000,         0.000,
 14714.000,  1305.971,   313.606,     4.148,     0.003,     0.000,     0.000,     0.250,   138.046,  1621.700,     1.000,     0.000,     6.198,   -69.400,     0.000,   338.855,   377.794,    54.245,   -23.783,     0.000,         0.000,
 14715.000,  1364.494,   313.508,     4.147,     0.003,     0.000,     0.000,     0.250,   137.948,  1601.600,     1.000,     0.000,     6.174,   -82.493,     0.000,   341.826,   380.025,    59.948,   -15.653,     0.000,         0.000,
 14716.000,  1257.705,   313.419,     4.149,     0.003,     0.000,     0.000,     0.250,   137.859,  1601.600,     1.000,     0.000,     6.113,   -76.941,     0.000,   349.356,   379.689,    58.414,   -11.806,     0.000,         0.000,
 14717.000,  1440.610,   313.325,     4.146,     0.003,     0.000,     0.000,     0.250,   137.765,  1601.600,     1.000,     0.000,     5.979,   -81.031,     0.000,   332.906,   375.364,    35.229,     3.344,     0.000,         0.000,
 14718.000,  1400.058,   313.233,     4.149,     0.003,     0.000,     0.000,     0.250,   137.673,  1601.600,     1.000,     0.000,     6.293,   -70.961,     0.000,   325.672,   374.215,    23.568,    -1.150,     0.000,         0.000,
 14719.000,   259.604,   313.122,     4.133,     0.003,     0.000,     0.000,     0.250,   137.562,  1601.600,     1.000,     0.000,     6.230,   -61.473,     0.000,   341.050,   376.681,    32.222,    -6.380,     0.000,         0.000,
 14720.000,  1409.500,   313.026,     4.134,     0.003,     0.000,     0.000,     0.250,   137.466,  1601.600,     1.000,     0.000,     6.142,  -100.742,     0.000,   316.594,   377.893,    37.263,     2.181,     0.000,         0.000,
 14721.000,  1359.744,   312.919,     4.140,     0.004,     0.000,     0.000,     0.250,   137.359,  1601.600,     1.000,     0.000,     6.149,  -114.739,     0.000,   310.503,   379.063,    51.187,    -5.008,     0.000,         0.000,
 14722.000,  1342.012,   312.826,     4.152,     0.003,     0.000,     0.000,     0.250,   137.266,  1601.600,     1.000,     0.000,     6.129,   -97.616,     0.000,   328.955,   377.463,    51.949,    -2.842,     0.000,         0.000,
 14723.000,   288.489,   312.726,     4.161,     0.004,     0.000,     0.000,     0.250,   137.166,  1601.600,     1.000,     0.000,     6.363,   -96.170,     0.000,   315.691,   373.460,    28.981,     9.421,     0.000,         0.000,
 14724.000,  1385.077,   312.626,     4.159,     0.004,     0.000,     0.000,     0.250,   137.066,  1601.600,     1.000,     0.000,     6.336,  -177.160,     0.000,   277.179,   374.032,    67.917,    12.391,     0.000,         0.000,
 14725.000,  1254.676,   312.512,     4.154,     0.004,     0.000,     0.000,     0.250,   136.952,  1601.600,     1.000,     0.000,     6.426,  -141.064,     0.000,   297.529,   377.851,    64.101,    -3.359,     0.000,         0.000,
 14726.000,  1261.178,   312.391,     4.157,     0.004,     0.000,     0.000,     0.250,   136.831,  1601.600,     1.000,     0.000,     6.524,  -131.146,     0.000,   312.413,   381.550,    67.226,    -5.217,     0.000,         0.000,
 14727.000,   648.390,   312.271,     4.163,     0.004,     0.000,     0.000,     0.250,   136.711,  1601.600,     1.000,     0.000,     6.636,   -92.107,     0.000,   341.353,   383.126,    62.008,   -11.673,     0.000,         0.000,
 14728.000,  1243.285,   312.157,     4.168,     0.004,     0.000,     0.000,     0.250,   136.597,  1601.600,     1.000,     0.000,     6.676,   -93.750,     0.000,   342.404,   383.982,    61.382,    -9.210,     0.000,         0.000,
 14729.000,  1256.408,   312.035,     4.176,     0.004,     0.000,     0.000,     0.250,   136.475,  1585.300,     1.000,     0.000,     6.728,  -251.014,     0.000,   279.810,   384.477,   125.081,    21.266,     0.000,         0.000,
 14730.000,  1157.823,   311.907,     4.158,     0.004,     0.000,     0.000,     0.250,   136.347,  1585.300,     1.000,     0.000,     6.757,  -277.779,     0.000,   283.037,   384.741,   155.069,    21.007,     0.000,         0.000,
 14731.000,  1213.241,   311.775,     4.156,     0.004,     0.000,     0.000,     0.250,   136.215,  1585.300,     1.000,     0.000,     6.680,  -207.788,     0.000,   299.794,   385.757,   118.876,     2.949,     0.000,         0.000,
 14732.000,  1087.193,   311.642,     4.170,     0.004,     0.000,     0.000,     0.250,   136.082,  1585.300,     1.000,     0.000,     6.793,  -145.987,     0.000,   327.763,   388.211,   103.197,   -17.658,     0.000,         0.000,
 14733.000,  1122.970,   311.511,     4.175,     0.004,     0.000,     0.000,     0.250,   135.951,  1585.300,     1.000,     0.000,     6.873,  -145.369,     0.000,   330.017,   391.082,   102.729,   -18.426,     0.000,         0.000,
 14734.000,   949.038,   311.379,     4.178,     0.004,     0.000,     0.000,     0.250,   135.819,  1585.300,     1.000,     0.000,     7.019,  -137.952,     0.000,   340.463,   394.161,   107.475,   -23.221,     0.000,         0.000,
 14735.000,  1039.223,   311.223,     4.180,     0.004,     0.000,     0.000,     0.250,   135.663,  1585.300,     1.000,     0.000,     7.072,  -127.373,     0.000,   343.262,   398.404,    89.382,   -17.151,     0.000,         0.000,
 14736.000,   524.434,   311.090,     4.182,     0.004,     0.000,     0.000,     0.250,   135.530,  1585.300,     1.000,     0.000,     7.053,  -106.197,     0.000,   357.594,   398.599,    87.062,   -21.870,     0.000,         0.000,
 14737.000,  1051.528,   310.925,     4.188,     0.004,     0.000,     0.000,     0.250,   135.365,  1585.300,     1.000,     0.000,     7.147,  -238.870,     0.000,   310.118,   396.774,   147.079,     5.135,     0.000,         0.000,
 14738.000,  1005.164,   310.747,     4.188,     0.004,     0.000,     0.000,     0.250,   135.187,  1585.300,     1.000,     0.000,     7.376,  -274.452,     0.000,   302.332,   397.447,   166.379,    12.958,     0.000,         0.000,
 14739.000,  1024.860,   310.570,     4.186,     0.004,     0.000,     0.000,     0.250,   135.010,  1585.300,     1.000,     0.000,     7.343,  -218.908,     0.000,   312.003,   398.236,   128.665,     4.010,     0.000,         0.000,
 14740.000,  1017.305,   310.394,     4.197,     0.004,     0.000,     0.000,     0.250,   134.834,  1569.300,     1.000,     0.000,     7.368,  -175.019,     0.000,   329.859,   399.149,   105.290,     0.439,     0.000,         0.000,
 14741.000,   894.795,   310.238,     4.194,     0.004,     0.000,     0.000,     0.250,   134.678,  1569.300,     1.000,     0.000,     7.316,  -200.063,     0.000,   300.983,   397.501,    90.224,    13.321,     0.000,         0.000,
 14742.000,   929.926,   310.058,     4.194,     0.004,     0.000,     0.000,     0.250,   134.498,  1569.300,     1.000,     0.000,     7.295,  -170.554,     0.000,   327.239,   397.074,    93.613,     7.106,     0.000,         0.000,
 14743.000,  1076.461,   309.882,     4.193,     0.004,     0.000,     0.000,     0.250,   134.322,  1569.300,     1.000,     0.000,     7.443,  -204.890,     0.000,   302.732,   397.987,   100.074,     9.560,     0.000,         0.000,
 14744.000,  1019.396,   309.707,     4.202,     0.004,     0.000,     0.000,     0.250,   134.147,  1569.300,     1.000,     0.000,     7.457,  -210.061,     0.000,   313.253,   400.556,   117.016,     5.742,     0.000,         0.000,
 14745.000,   916.362,   309.539,     4.208,     0.005,     0.000,     0.000,     0.250,   133.979,  1569.300,     1.000,     0.000,     7.639,  -247.666,     0.000,   305.489,   401.330,   140.394,    11.430,     0.000,         0.000,
 14746.000,   964.113,   309.390,     4.217,     0.004,     0.000,     0.000,     0.250,   133.830,  1569.300,     1.000,     0.000,     7.670,  -212.235,     0.000,   317.487,   402.684,   119.921,     7.117,     0.000,         0.000,
 14747.000,   367.139,   309.210,     4.215,     0.005,     0.000,     0.000,     0.250,   133.650,  1569.300,     1.000,     0.000,     7.681,  -191.502,     0.000,   332.362,   402.696,   121.468,    -0.300,     0.000,         0.000,
 14748.000,   201.270,   309.054,     4.223,     0.004,     0.000,     0.000,     0.250,   133.494,  1553.500,     1.000,     0.000,     7.703,  -225.459,     0.000,   312.076,   402.277,   123.955,    11.303,     0.000,         0.000,
 14749.000,   962.293,   308.932,     4.218,     0.004,     0.000,     0.000,     0.250,   133.372,  1553.500,     1.000,     0.000,     7.685,  -211.665,     0.000,   329.372,   401.496,   111.795,    27.747,     0.000,         0.000,
 14750.000,   979.414,   308.848,     4.223,     0.004,     0.000,     0.000,     0.250,   133.288,  1553.500,     1.000,     0.000,     7.667,  -270.617,     0.000,   316.173,   398.629,   133.052,    55.109,     0.000,         0.000,
 14751.000,   931.682,   308.738,     4.232,     0.005,     0.000,     0.000,     0.250,   133.178,  1553.500,     1.000,     0.000,     7.803,  -210.242,     0.000,   304.463,   396.671,    84.291,    33.742,     0.000,         0.000,
 14752.000,   889.107,   308.748,     4.235,     0.005,     0.000,     0.000,     0.250,   133.188,  1553.500,     1.000,     0.000,     7.799,  -190.530,     0.000,   320.700,   396.293,    86.808,    28.130,     0.000,         0.000,
 14753.000,  1020.519,   308.941,     4.235,     0.004,     0.000,     0.000,     0.250,   133.381,  1553.500,     1.000,     0.000,     7.867,  -197.456,     0.000,   301.062,   395.731,    72.075,    30.713,     0.000,         0.000,
 14754.000,  1113.030,   309.066,     4.238,     0.004,     0.000,     0.000,     0.250,   133.506,  1569.300,     1.000,     0.000,     7.907,  -245.637,     0.000,   283.636,   395.440,   102.481,    31.353,     0.000,         0.000,
 14755.000,  1090.940,   309.079,     4.238,     0.004,     0.000,     0.000,     0.250,   133.519,  1569.300,     1.000,     0.000,     7.963,  -200.131,     0.000,   304.935,   395.378,    87.758,    21.931,     0.000,         0.000,
 14756.000,  1029.989,   309.109,     4.239,     0.004,     0.000,     0.000,     0.250,   133.549,  1569.300,     1.000,     0.000,     7.954,  -178.705,     0.000,   325.949,   394.853,    80.267,    29.535,     0.000,         0.000,
 14757.000,   901.299,   309.449,     4.246,     0.004,     0.000,     0.000,     0.250,   133.889,  1569.300,     1.000,     0.000,     8.005,  -171.174,     0.000,   326.693,   393.671,    71.139,    33.057,     0.000,         0.000,
 14758.000,  1009.886,   310.040,     4.253,     0.004,     0.000,     0.000,     0.250,   134.480,  1569.300,     1.000,     0.000,     8.122,  -143.338,     0.000,   320.792,   393.122,    49.267,    21.741,     0.000,         0.000,
 14759.000,   940.095,   310.519,     4.256,     0.003,     0.000,     0.000,     0.250,   134.959,  1569.300,     1.000,     0.000,     8.171,  -150.763,     0.000,   315.542,   393.294,    56.959,    16.052,     0.000,         0.000,
 14760.000,   852.316,   310.915,     4.256,     0.001,     0.000,     0.000,     0.250,   135.355,  1585.300,     1.000,     0.000,     8.213,  -201.998,     0.000,   311.943,   392.526,    90.670,    30.745,     0.000,         0.000,
 14761.000,   875.942,   311.311,     4.243,     0.001,     0.000,     0.000,     0.250,   135.751,  1585.300,     1.000,     0.000,     8.163,  -244.237,     0.000,   284.266,   390.538,    91.038,    46.927,     0.000,         0.000,
 14762.000,   711.491,   311.705,     4.240,     0.000,     0.000,     0.000,     0.250,   136.145,  1585.300,     1.000,     0.000,     8.165,  -218.174,     0.000,   279.277,   389.802,    74.990,    32.660,     0.000,         0.000,
 14763.000,   383.303,   311.991,     4.247,     0.002,     0.000,     0.000,     0.250,   136.431,  1585.300,     1.000,     0.000,     8.294,  -153.075,     0.000,   318.495,   390.875,    74.156,     6.539,     0.000,         0.000,
 14764.000,   472.445,   312.205,     4.253,     0.002,     0.000,     0.000,     0.250,   136.645,  1601.600,     1.000,     0.000,     8.384,  -118.213,     0.000,   338.344,   392.853,    67.183,    -3.479,     0.000,         0.000,
 14765.000,   613.287,   312.357,     4.253,     0.002,     0.000,     0.000,     0.250,   136.797,  1601.600,     1.000,     0.000,     8.410,  -155.281,     0.000,   312.091,   395.070,    70.774,     1.528,     0.000,         0.000,
 14766.000,   591.467,   312.496,     4.253,     0.002,     0.000,     0.000,     0.250,   136.936,  1601.600,     1.000,     0.000,     8.507,  -146.821,     0.000,   327.826,   397.923,    81.631,    -4.908,     0.000,         0.000,
