JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 16951.000,   901.019,   325.500,    16.572,     0.008,     0.000,     0.000,     0.250,   149.940,  1791.100,     1.000,     0.000,     7.992,  -197.310,     0.000,   304.284,   399.459,    90.414,    11.721,     0.000,         0.000,
 16952.000,   853.973,   325.452,    16.145,     0.010,     0.000,     0.000,     0.250,   149.892,  1791.100,     1.000,     0.000,     8.013,  -198.842,     0.000,   301.273,   400.243,    87.205,    12.668,     0.000,         0.000,
 16953.000,   945.669,   325.288,    16.185,     0.010,     0.000,     0.000,     0.250,   149.728,  1791.100,     1.000,     0.000,     8.022,  -171.578,     0.000,   315.297,   398.982,    84.061,     3.832,     0.000,         0.000,
 16954.000,   763.530,   325.121,    16.887,     0.010,     0.000,     0.000,     0.250,   149.561,  1791.100,     1.000,     0.000,     8.014,  -147.880,     0.000,   331.223,   401.435,    79.397,    -1.728,     0.000,         0.000,
 16955.000,   927.192,   325.047,    17.678,     0.000,     0.000,     0.000,     0.250,   149.487,  1791.100,     1.000,     0.000,     8.092,  -113.947,     0.000,   360.993,   405.909,    81.121,   -12.089,     0.000,         0.000,
 16956.000,   754.273,   324.976,    18.111,     0.000,     0.000,     0.000,     0.250,   149.416,  1791.100,     1.000,     0.000,     8.204,  -114.606,     0.000,   369.868,   411.179,    91.148,   -17.852,     0.000,         0.000,
 16957.000,   842.968,   324.866,    18.427,     0.000,     0.000,     0.000,     0.250,   149.306,  1791.100,     1.000,     0.000,     8.312,  -146.972,     0.000,   356.063,   417.082,    96.432,   -10.479,     0.000,         0.000,
 16958.000,   680.956,   324.767,    18.805,     0.000,     0.000,     0.000,     0.250,   149.207,  1791.100,     1.000,     0.000,     8.348,  -173.560,     0.000,   360.331,   420.644,   124.381,   -11.134,     0.000,         0.000,
 16959.000,   726.807,   324.667,    18.986,     0.000,     0.000,     0.000,     0.250,   149.107,  1791.100,     1.000,     0.000,     8.439,  -160.922,     0.000,   372.927,   424.409,   123.884,   -14.444,     0.000,         0.000,
 16960.000,   773.047,   324.568,    18.703,     0.000,     0.000,     0.000,     0.250,   149.008,  1791.100,     1.000,     0.000,     8.494,  -143.392,     0.000,   378.326,   426.809,   110.839,   -15.929,     0.000,         0.000,
 16961.000,   776.386,   324.423,    18.510,     0.000,     0.000,     0.000,     0.250,   148.863,  1791.100,     1.000,     0.000,     8.473,  -174.062,     0.000,   361.978,   426.974,   115.581,    -6.516,     0.000,         0.000,
 16962.000,   782.567,   324.282,    19.380,     0.000,     0.000,     0.000,     0.250,   148.722,  1791.100,     1.000,     0.000,     8.437,  -216.956,     0.000,   351.754,   425.693,   144.294,    -1.277,     0.000,         0.000,
 16963.000,   787.189,   324.108,    20.547,     0.000,     0.000,     0.000,     0.250,   148.548,  1791.100,     1.000,     0.000,     8.452,  -246.215,     0.000,   340.626,   425.695,   155.129,     6.016,     0.000,         0.000,
 16964.000,   776.465,   323.983,    20.558,     0.000,     0.000,     0.000,     0.250,   148.423,  1765.900,     1.000,     0.000,     8.552,  -215.694,     0.000,   354.287,   427.344,   142.990,    -0.353,     0.000,         0.000,
 16965.000,   769.696,   323.887,    20.490,     0.000,     0.000,     0.000,     0.250,   148.327,  1765.900,     1.000,     0.000,     8.547,  -219.389,     0.000,   361.073,   428.951,   156.018,    -4.506,     0.000,         0.000,
 16966.000,   765.891,   323.779,    20.175,     0.000,     0.000,     0.000,     0.250,   148.219,  1765.900,     1.000,     0.000,     8.541,  -197.089,     0.000,   366.188,   428.941,   142.246,    -7.910,     0.000,         0.000,
 16967.000,   762.329,   323.663,    21.643,     0.000,     0.000,     0.000,     0.250,   148.103,  1765.900,     1.000,     0.000,     8.604,  -213.388,     0.000,   356.207,   430.059,   140.074,    -0.537,     0.000,         0.000,
 16968.000,   423.839,   323.550,    21.430,     0.000,     0.000,     0.000,     0.250,   147.990,  1765.900,     1.000,     0.000,     8.552,  -222.474,     0.000,   359.056,   431.319,   151.112,    -0.901,     0.000,         0.000,
 16969.000,   755.971,   323.461,    21.938,     0.000,     0.000,     0.000,     0.250,   147.901,  1765.900,     1.000,     0.000,     8.633,  -241.429,     0.000,   345.944,   431.028,   149.512,     6.833,     0.000,         0.000,
 16970.000,   758.666,   323.341,    21.976,     0.000,     0.000,     0.000,     0.250,   147.781,  1765.900,     1.000,     0.000,     8.627,  -269.470,     0.000,   340.155,   430.478,   165.312,    13.836,     0.000,         0.000,
 16971.000,   180.511,   323.232,    22.492,     0.000,     0.000,     0.000,     0.250,   147.672,  1765.900,     1.000,     0.000,     8.599,  -340.199,     0.000,   320.668,   428.104,   207.509,    25.254,     0.000,         0.000,
 16972.000,   768.485,   323.090,    23.690,     0.000,     0.000,     0.000,     0.250,   147.530,  1765.900,     1.000,     0.000,     8.651,  -293.186,     0.000,   337.405,   427.808,   191.976,    10.807,     0.000,         0.000,
 16973.000,   738.338,   322.984,    21.954,     0.000,     0.000,     0.000,     0.250,   147.424,  1765.900,     1.000,     0.000,     8.471,  -230.216,     0.000,   350.709,   425.718,   151.470,     3.737,     0.000,         0.000,
 16974.000,   766.785,   322.886,    22.061,     0.000,     0.000,     0.000,     0.250,   147.326,  1765.900,     1.000,     0.000,     8.788,  -202.886,     0.000,   358.996,   424.173,   134.837,     2.873,     0.000,         0.000,
 16975.000,   652.301,   322.799,    22.686,     0.000,     0.000,     0.000,     0.250,   147.239,  1765.900,     1.000,     0.000,     8.606,  -246.814,     0.000,   337.221,   424.665,   151.537,     7.833,     0.000,         0.000,
 16976.000,   727.924,   322.667,    23.181,     0.000,     0.000,     0.000,     0.250,   147.107,  1765.900,     1.000,     0.000,     8.685,  -234.561,     0.000,   350.556,   425.021,   157.196,     2.900,     0.000,         0.000,
 16977.000,   809.290,   322.554,    22.313,     0.000,     0.000,     0.000,     0.250,   146.994,  1741.000,     1.000,     0.000,     8.747,  -276.658,     0.000,   322.254,   422.725,   149.419,    26.769,     0.000,         0.000,
 16978.000,   823.321,   322.442,    22.378,     0.000,     0.000,     0.000,     0.250,   146.882,  1741.000,     1.000,     0.000,     8.650,  -249.753,     0.000,   323.677,   420.319,   132.924,    20.187,     0.000,         0.000,
 16979.000,   778.237,   322.382,    22.328,     0.000,     0.000,     0.000,     0.250,   146.822,  1741.000,     1.000,     0.000,     8.682,  -251.297,     0.000,   318.717,   420.017,   125.805,    24.193,     0.000,         0.000,
 16980.000,   835.766,   322.312,    22.030,     0.000,     0.000,     0.000,     0.250,   146.752,  1741.000,     1.000,     0.000,     8.724,  -239.844,     0.000,   340.891,   418.329,   132.823,    29.582,     0.000,         0.000,
 16981.000,   431.611,   322.222,    21.946,     0.000,     0.000,     0.000,     0.250,   146.662,  1741.000,     1.000,     0.000,     8.806,  -232.914,     0.000,   317.396,   417.835,   116.060,    16.415,     0.000,         0.000,
 16982.000,   797.828,   322.122,    22.326,     0.000,     0.000,     0.000,     0.250,   146.562,  1741.000,     1.000,     0.000,     8.838,  -202.235,     0.000,   345.454,   420.974,   127.546,    -0.831,     0.000,         0.000,
 16983.000,   709.904,   322.004,    22.836,     0.000,     0.000,     0.000,     0.250,   146.444,  1741.000,     1.000,     0.000,     8.905,  -173.706,     0.000,   374.251,   424.855,   138.430,   -15.329,     0.000,         0.000,
 16984.000,    71.749,   321.850,    23.237,     0.000,     0.000,     0.000,     0.250,   146.290,  1741.000,     1.000,     0.000,     8.906,  -156.987,     0.000,   396.013,   427.698,   150.095,   -24.793,     0.000,         0.000,
 16985.000,   355.474,   321.701,    23.662,     0.000,     0.000,     0.000,     0.250,   146.141,  1741.000,     1.000,     0.000,     8.956,  -179.831,     0.000,   395.047,   429.761,   169.477,   -24.360,     0.000,         0.000,
 16986.000,   446.117,   321.565,    23.980,     0.000,     0.000,     0.000,     0.250,   146.005,  1741.000,     1.000,     0.000,     9.002,  -197.079,     0.000,   385.752,   429.478,   175.576,   -22.223,     0.000,         0.000,
 16987.000,   643.597,   321.430,    23.984,     0.000,     0.000,     0.000,     0.250,   145.870,  1741.000,     1.000,     0.000,     9.074,  -209.299,     0.000,   360.438,   429.524,   144.073,    -3.860,     0.000,         0.000,
 16988.000,   705.205,   321.303,    24.291,     0.000,     0.000,     0.000,     0.250,   145.743,  1741.000,     1.000,     0.000,     9.146,  -237.104,     0.000,   356.034,   431.290,   161.440,     0.408,     0.000,         0.000,
 16989.000,   251.711,   321.163,    24.808,     0.000,     0.000,     0.000,     0.250,   145.603,  1741.000,     1.000,     0.000,     9.247,  -199.798,     0.000,   385.732,   434.284,   166.268,   -15.022,     0.000,         0.000,
 16990.000,   694.008,   321.010,    25.301,     0.000,     0.000,     0.000,     0.250,   145.450,  1716.300,     1.000,     0.000,     9.266,  -199.056,     0.000,   393.461,   437.188,   172.286,   -16.956,     0.000,         0.000,
 16991.000,   638.253,   320.849,    25.563,     0.000,     0.000,     0.000,     0.250,   145.289,  1716.300,     1.000,     0.000,     9.273,  -185.519,     0.000,   398.164,   438.753,   164.131,   -19.201,     0.000,         0.000,
 16992.000,   557.002,   320.704,    25.862,     0.000,     0.000,     0.000,     0.250,   145.144,  1716.300,     1.000,     0.000,     9.356,  -187.405,     0.000,   394.155,   440.465,   155.797,   -14.701,     0.000,         0.000,
 16993.000,   229.229,   320.566,    26.107,     0.000,     0.000,     0.000,     0.250,   145.006,  1716.300,     1.000,     0.000,     9.445,  -205.728,     0.000,   389.000,   441.909,   163.575,   -10.756,     0.000,         0.000,
 16994.000,   583.744,   320.432,    26.298,     0.000,     0.000,     0.000,     0.250,   144.872,  1716.300,     1.000,     0.000,     9.503,  -227.325,     0.000,   386.513,   443.042,   179.684,    -8.888,     0.000,         0.000,
 16995.000,   530.510,   320.265,    26.494,     0.000,     0.000,     0.000,     0.250,   144.705,  1716.300,     1.000,     0.000,     9.521,  -214.530,     0.000,   391.140,   444.185,   172.137,   -10.652,     0.000,         0.000,
 16996.000,   475.709,   320.088,    26.716,     0.000,     0.000,     0.000,     0.250,   144.528,  1716.300,     1.000,     0.000,     9.555,  -201.627,     0.000,   392.276,   445.537,   157.544,    -9.177,     0.000,         0.000,
 16997.000,   231.567,   319.904,    27.052,     0.000,     0.000,     0.000,     0.250,   144.344,  1716.300,     1.000,     0.000,     9.607,  -176.209,     0.000,   401.967,   447.517,   143.467,   -12.807,     0.000,         0.000,
 16998.000,   458.173,   319.738,    27.237,     0.000,     0.000,     0.000,     0.250,   144.178,  1716.300,     1.000,     0.000,     9.681,  -185.950,     0.000,   399.717,   448.653,   147.468,   -10.455,     0.000,         0.000,
 16999.000,   474.455,   319.594,    27.055,     0.000,     0.000,     0.000,     0.250,   144.034,  1716.300,     1.000,     0.000,     9.720,  -241.487,     0.000,   370.474,   447.549,   158.757,     5.656,     0.000,         0.000,
 17000.000,   560.599,   319.471,    26.645,     0.000,     0.000,     0.000,     0.250,   143.911,  1691.800,     1.000,     0.000,     9.719,  -288.650,     0.000,   355.735,   445.132,   186.268,    12.985,     0.000,         0.000,
 17001.000,   583.464,   319.355,    26.197,     0.000,     0.000,     0.000,     0.250,   143.795,  1691.800,     1.000,     0.000,     9.706,  -318.147,     0.000,   332.396,   442.489,   181.146,    26.907,     0.000,         0.000,
 17002.000,   481.221,   319.238,    25.975,     0.000,     0.000,     0.000,     0.250,   143.678,  1691.800,     1.000,     0.000,     9.787,  -333.409,     0.000,   334.979,   441.178,   204.521,    22.690,     0.000,         0.000,
 17003.000,   491.347,   319.085,    25.979,     0.000,     0.000,     0.000,     0.250,   143.525,  1691.800,     1.000,     0.000,     9.805,  -297.819,     0.000,   361.027,   441.164,   212.328,     5.354,     0.000,         0.000,
 17004.000,   516.548,   318.929,    26.170,     0.000,     0.000,     0.000,     0.250,   143.369,  1691.800,     1.000,     0.000,     9.854,  -226.697,     0.000,   387.930,   442.309,   182.796,   -10.478,     0.000,         0.000,
 17005.000,   646.607,   318.758,    26.529,     0.000,     0.000,     0.000,     0.250,   143.198,  1691.800,     1.000,     0.000,     9.896,  -205.679,     0.000,   402.925,   444.427,   181.020,   -16.842,     0.000,         0.000,
 17168.000,   209.815,   320.407,    10.405,     0.000,     0.000,     0.000,     0.250,   144.847,  1716.300,     1.000,     0.000,     9.693,    11.199,     0.000,   328.758,   356.205,   -15.399,   -23.247,     0.000,         0.000,
 17169.000,   507.845,   323.766,    10.341,     0.001,     0.000,     0.000,     0.250,   148.206,  1765.900,     1.000,     0.000,     9.692,   -20.375,     0.000,   318.706,   355.884,    -6.723,   -10.080,     0.000,         0.000,
 17170.000,   802.325,   324.824,    10.305,     0.013,     0.000,     0.000,     0.250,   149.264,  1791.100,     1.000,     0.000,     9.612,  -128.055,     0.000,   265.522,   355.706,    25.702,    12.169,     0.000,         0.000,
 17171.000,   833.523,   324.797,    10.245,     0.016,     0.000,     0.000,     0.250,   149.237,  1791.100,     1.000,     0.000,     9.546,  -183.928,     0.000,   251.073,   355.406,    52.796,    26.800,     0.000,         0.000,
 17172.000,   738.826,   324.312,    10.147,     0.017,     0.000,     0.000,     0.250,   148.752,  1791.100,     1.000,     0.000,     9.452,  -180.848,     0.000,   250.953,   354.917,    50.487,    26.398,     0.000,         0.000,
 17173.000,   747.172,   323.843,    10.028,     0.017,     0.000,     0.000,     0.250,   148.283,  1765.900,     1.000,     0.000,     9.355,  -226.013,     0.000,   236.034,   354.319,    71.463,    36.266,     0.000,         0.000,
 17174.000,   703.250,   323.600,     9.910,     0.013,     0.000,     0.000,     0.250,   148.040,  1765.900,     1.000,     0.000,     9.219,  -173.725,     0.000,   259.920,   353.726,    59.281,    20.638,     0.000,         0.000,
 17175.000,   973.820,   323.161,     9.809,     0.013,     0.000,     0.000,     0.250,   147.601,  1765.900,     1.000,     0.000,     9.096,  -169.834,     0.000,   252.540,   353.226,    52.172,    16.976,     0.000,         0.000,
 17176.000,   726.875,   322.591,     9.738,     0.014,     0.000,     0.000,     0.250,   147.031,  1765.900,     1.000,     0.000,     9.002,  -139.095,     0.000,   263.332,   352.868,    37.704,    11.855,     0.000,         0.000,
 17177.000,   480.497,   321.998,     9.683,     0.014,     0.000,     0.000,     0.250,   146.438,  1741.000,     1.000,     0.000,     8.922,  -139.977,     0.000,   259.897,   352.593,    34.500,    12.781,     0.000,         0.000,
 17178.000,   857.561,   321.300,     9.639,     0.015,     0.000,     0.000,     0.250,   145.740,  1741.000,     1.000,     0.000,     8.888,  -144.647,     0.000,   255.058,   352.374,    40.087,     7.245,     0.000,         0.000,
