STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SHD,H,25,TEMP W,19900912 0100,19900912 0100,---,,DEG F
SHD,H,25,TEMP W,19900912 0200,19900912 0200,---,,DEG F
SHD,H,25,TEMP W,19900912 0300,19900912 0300,---,,DEG F
SHD,H,25,TEMP W,19900912 0400,19900912 0400,---,,DEG F
SHD,H,25,TEMP W,19900912 0500,19900912 0500,---,,DEG F
SHD,H,25,TEMP W,19900912 0600,19900912 0600,---,,DEG F
SHD,H,25,TEMP W,19900912 0700,19900912 0700,---,,DEG F
SHD,H,25,TEMP W,19900912 0800,19900912 0800,---,,DEG F
SHD,H,25,TEMP W,19900912 0900,19900912 0900,---,,DEG F
SHD,H,25,TEMP W,19900912 1000,19900912 1000,---,,DEG F
SHD,H,25,TEMP W,19900912 1100,19900912 1100,---,,DEG F
SHD,H,25,TEMP W,19900912 1200,19900912 1200,---,,DEG F
SHD,H,25,TEMP W,19900912 1300,19900912 1300,---,,DEG F
SHD,H,25,TEMP W,19900912 1400,19900912 1400,---,,DEG F
SHD,H,25,TEMP W,19900912 1500,19900912 1500,---,,DEG F
SHD,H,25,TEMP W,19900912 1600,19900912 1600,---,,DEG F
SHD,H,25,TEMP W,19900912 1700,19900912 1700,---,,DEG F
SHD,H,25,TEMP W,19900912 1800,19900912 1800,---,,DEG F
SHD,H,25,TEMP W,19900912 1900,19900912 1900,---,,DEG F
SHD,H,25,TEMP W,19900912 2000,19900912 2000,---,,DEG F
SHD,H,25,TEMP W,19900912 2100,19900912 2100,---,,DEG F
SHD,H,25,TEMP W,19900912 2200,19900912 2200,---,,DEG F
SHD,H,25,TEMP W,19900912 2300,19900912 2300,---,,DEG F
SHD,H,25,TEMP W,19900913 0000,19900913 0000,---,,DEG F
SHD,H,25,TEMP W,19900913 0100,19900913 0100,---,,DEG F
SHD,H,25,TEMP W,19900913 0200,19900913 0200,---,,DEG F
SHD,H,25,TEMP W,19900913 0300,19900913 0300,---,,DEG F
SHD,H,25,TEMP W,19900913 0400,19900913 0400,---,,DEG F
SHD,H,25,TEMP W,19900913 0500,19900913 0500,---,,DEG F
SHD,H,25,TEMP W,19900913 0600,19900913 0600,---,,DEG F
SHD,H,25,TEMP W,19900913 0700,19900913 0700,---,,DEG F
SHD,H,25,TEMP W,19900913 0800,19900913 0800,---,,DEG F
SHD,H,25,TEMP W,19900913 0900,19900913 0900,---,,DEG F
SHD,H,25,TEMP W,19900913 1000,19900913 1000,---,,DEG F
SHD,H,25,TEMP W,19900913 1100,19900913 1100,---,,DEG F
SHD,H,25,TEMP W,19900913 1200,19900913 1200,---,,DEG F
SHD,H,25,TEMP W,19900913 1300,19900913 1300,---,,DEG F
SHD,H,25,TEMP W,19900913 1400,19900913 1400,---,,DEG F
SHD,H,25,TEMP W,19900913 1500,19900913 1500,---,,DEG F
SHD,H,25,TEMP W,19900913 1600,19900913 1600,---,,DEG F
SHD,H,25,TEMP W,19900913 1700,19900913 1700,---,,DEG F
SHD,H,25,TEMP W,19900913 1800,19900913 1800,---,,DEG F
SHD,H,25,TEMP W,19900913 1900,19900913 1900,---,,DEG F
SHD,H,25,TEMP W,19900913 2000,19900913 2000,---,,DEG F
SHD,H,25,TEMP W,19900913 2100,19900913 2100,---,,DEG F
SHD,H,25,TEMP W,19900913 2200,19900913 2200,---,,DEG F
SHD,H,25,TEMP W,19900913 2300,19900913 2300,---,,DEG F
SHD,H,25,TEMP W,19900914 0000,19900914 0000,---,,DEG F
SHD,H,25,TEMP W,19900914 0100,19900914 0100,---,,DEG F
SHD,H,25,TEMP W,19900914 0200,19900914 0200,---,,DEG F
SHD,H,25,TEMP W,19900914 0300,19900914 0300,---,,DEG F
SHD,H,25,TEMP W,19900914 0400,19900914 0400,---,,DEG F
SHD,H,25,TEMP W,19900914 0500,19900914 0500,---,,DEG F
SHD,H,25,TEMP W,19900914 0600,19900914 0600,---,,DEG F
SHD,H,25,TEMP W,19900914 0700,19900914 0700,---,,DEG F
SHD,H,25,TEMP W,19900914 0800,19900914 0800,---,,DEG F
SHD,H,25,TEMP W,19900914 0900,19900914 0900,---,,DEG F
SHD,H,25,TEMP W,19900914 1000,19900914 1000,---,,DEG F
SHD,H,25,TEMP W,19900914 1100,19900914 1100,---,,DEG F
SHD,H,25,TEMP W,19900914 1200,19900914 1200,---,,DEG F
SHD,H,25,TEMP W,19900914 1300,19900914 1300,---,,DEG F
SHD,H,25,TEMP W,19900914 1400,19900914 1400,---,,DEG F
SHD,H,25,TEMP W,19900914 1500,19900914 1500,---,,DEG F
SHD,H,25,TEMP W,19900914 1600,19900914 1600,---,,DEG F
SHD,H,25,TEMP W,19900914 1700,19900914 1700,---,,DEG F
SHD,H,25,TEMP W,19900914 1800,19900914 1800,---,,DEG F
SHD,H,25,TEMP W,19900914 1900,19900914 1900,---,,DEG F
SHD,H,25,TEMP W,19900914 2000,19900914 2000,---,,DEG F
SHD,H,25,TEMP W,19900914 2100,19900914 2100,---,,DEG F
SHD,H,25,TEMP W,19900914 2200,19900914 2200,---,,DEG F
SHD,H,25,TEMP W,19900914 2300,19900914 2300,---,,DEG F
SHD,H,25,TEMP W,19900915 0000,19900915 0000,---,,DEG F
SHD,H,25,TEMP W,19900915 0100,19900915 0100,---,,DEG F
SHD,H,25,TEMP W,19900915 0200,19900915 0200,---,,DEG F
SHD,H,25,TEMP W,19900915 0300,19900915 0300,---,,DEG F
SHD,H,25,TEMP W,19900915 0400,19900915 0400,---,,DEG F
SHD,H,25,TEMP W,19900915 0500,19900915 0500,---,,DEG F
SHD,H,25,TEMP W,19900915 0600,19900915 0600,---,,DEG F
SHD,H,25,TEMP W,19900915 0700,19900915 0700,---,,DEG F
SHD,H,25,TEMP W,19900915 0800,19900915 0800,---,,DEG F
SHD,H,25,TEMP W,19900915 0900,19900915 0900,---,,DEG F
SHD,H,25,TEMP W,19900915 1000,19900915 1000,---,,DEG F
SHD,H,25,TEMP W,19900915 1100,19900915 1100,---,,DEG F
SHD,H,25,TEMP W,19900915 1200,19900915 1200,---,,DEG F
SHD,H,25,TEMP W,19900915 1300,19900915 1300,---,,DEG F
SHD,H,25,TEMP W,19900915 1400,19900915 1400,---,,DEG F
SHD,H,25,TEMP W,19900915 1500,19900915 1500,---,,DEG F
SHD,H,25,TEMP W,19900915 1600,19900915 1600,---,,DEG F
SHD,H,25,TEMP W,19900915 1700,19900915 1700,---,,DEG F
SHD,H,25,TEMP W,19900915 1800,19900915 1800,---,,DEG F
SHD,H,25,TEMP W,19900915 1900,19900915 1900,---,,DEG F
SHD,H,25,TEMP W,19900915 2000,19900915 2000,---,,DEG F
SHD,H,25,TEMP W,19900915 2100,19900915 2100,---,,DEG F
SHD,H,25,TEMP W,19900915 2200,19900915 2200,---,,DEG F
SHD,H,25,TEMP W,19900915 2300,19900915 2300,---,,DEG F
SHD,H,25,TEMP W,19900916 0000,19900916 0000,---,,DEG F
SHD,H,25,TEMP W,19900916 0100,19900916 0100,---,,DEG F
SHD,H,25,TEMP W,19900916 0200,19900916 0200,---,,DEG F
SHD,H,25,TEMP W,19900916 0300,19900916 0300,---,,DEG F
SHD,H,25,TEMP W,19900916 0400,19900916 0400,---,,DEG F
SHD,H,25,TEMP W,19900916 0500,19900916 0500,---,,DEG F
SHD,H,25,TEMP W,19900916 0600,19900916 0600,---,,DEG F
SHD,H,25,TEMP W,19900916 0700,19900916 0700,---,,DEG F
SHD,H,25,TEMP W,19900916 0800,19900916 0800,---,,DEG F
SHD,H,25,TEMP W,19900916 0900,19900916 0900,---,,DEG F
SHD,H,25,TEMP W,19900916 1000,19900916 1000,---,,DEG F
SHD,H,25,TEMP W,19900916 1100,19900916 1100,---,,DEG F
SHD,H,25,TEMP W,19900916 1200,19900916 1200,---,,DEG F
SHD,H,25,TEMP W,19900916 1300,19900916 1300,---,,DEG F
SHD,H,25,TEMP W,19900916 1400,19900916 1400,---,,DEG F
SHD,H,25,TEMP W,19900916 1500,19900916 1500,---,,DEG F
SHD,H,25,TEMP W,19900916 1600,19900916 1600,---,,DEG F
SHD,H,25,TEMP W,19900916 1700,19900916 1700,---,,DEG F
