STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SHA,D,15,STORAGE,1985-01-01 00:00,1985-01-01 00:00,"1,543,200",,AF
SHA,D,15,STORAGE,1985-01-02 00:00,1985-01-02 00:00,,,AF
SHA,D,15,STORAGE,1985-01-03 00:00,1985-01-03 00:00,,,AF
SHA,D,15,STORAGE,1985-01-04 00:00,1985-01-04 00:00,,,AF
SHA,D,15,STORAGE,1985-01-05 00:00,1985-01-05 00:00,,,AF
SHA,D,15,STORAGE,1985-01-06 00:00,1985-01-06 00:00,,,AF
SHA,D,15,STORAGE,1985-01-07 00:00,1985-01-07 00:00,,,AF
SHA,D,15,STORAGE,1985-01-08 00:00,1985-01-08 00:00,,,AF
SHA,D,15,STORAGE,1985-01-09 00:00,1985-01-09 00:00,,,AF
SHA,D,15,STORAGE,1985-01-10 00:00,1985-01-10 00:00,,,AF
SHA,D,15,STORAGE,1985-01-11 00:00,1985-01-11 00:00,,,AF
SHA,D,15,STORAGE,1985-01-12 00:00,1985-01-12 00:00,,,AF
SHA,D,15,STORAGE,1985-01-13 00:00,1985-01-13 00:00,,,AF
SHA,D,15,STORAGE,1985-01-14 00:00,1985-01-14 00:00,,,AF
SHA,D,15,STORAGE,1985-01-15 00:00,1985-01-15 00:00,,,AF
SHA,D,15,STORAGE,1985-01-16 00:00,1985-01-16 00:00,,,AF
SHA,D,15,STORAGE,1985-01-17 00:00,1985-01-17 00:00,,,AF
SHA,D,15,STORAGE,1985-01-18 00:00,1985-01-18 00:00,,,AF
SHA,D,15,STORAGE,1985-01-19 00:00,1985-01-19 00:00,,,AF
SHA,D,15,STORAGE,1985-01-20 00:00,1985-01-20 00:00,,,AF
SHA,D,15,STORAGE,1985-01-21 00:00,1985-01-21 00:00,,,AF
SHA,D,15,STORAGE,1985-01-22 00:00,1985-01-22 00:00,,,AF
SHA,D,15,STORAGE,1985-01-23 00:00,1985-01-23 00:00,,,AF
SHA,D,15,STORAGE,1985-01-24 00:00,1985-01-24 00:00,,,AF
SHA,D,15,STORAGE,1985-01-25 00:00,1985-01-25 00:00,,,AF
SHA,D,15,STORAGE,1985-01-26 00:00,1985-01-26 00:00,,,AF
SHA,D,15,STORAGE,1985-01-27 00:00,1985-01-27 00:00,,,AF
SHA,D,15,STORAGE,1985-01-28 00:00,1985-01-28 00:00,,,AF
SHA,D,15,STORAGE,1985-01-29 00:00,1985-01-29 00:00,,,AF
SHA,D,15,STORAGE,1985-01-30 00:00,1985-01-30 00:00,,,AF
SHA,D,15,STORAGE,1985-01-31 00:00,1985-01-31 00:00,,,AF
SHA,D,15,STORAGE,1985-02-01 00:00,1985-02-01 00:00,,,AF
SHA,D,15,STORAGE,1985-02-02 00:00,1985-02-02 00:00,,,AF
SHA,D,15,STORAGE,1985-02-03 00:00,1985-02-03 00:00,,,AF
SHA,D,15,STORAGE,1985-02-04 00:00,1985-02-04 00:00,,,AF
SHA,D,15,STORAGE,1985-02-05 00:00,1985-02-05 00:00,,,AF
SHA,D,15,STORAGE,1985-02-06 00:00,1985-02-06 00:00,,,AF
SHA,D,15,STORAGE,1985-02-07 00:00,1985-02-07 00:00,,,AF
SHA,D,15,STORAGE,1985-02-08 00:00,1985-02-08 00:00,,,AF
SHA,D,15,STORAGE,1985-02-09 00:00,1985-02-09 00:00,,,AF
SHA,D,15,STORAGE,1985-02-10 00:00,1985-02-10 00:00,,,AF
SHA,D,15,STORAGE,1985-02-11 00:00,1985-02-11 00:00,,,AF
SHA,D,15,STORAGE,1985-02-12 00:00,1985-02-12 00:00,"169,000",,AF
SHA,D,15,STORAGE,1985-02-13 00:00,1985-02-13 00:00,"174,000",,AF
SHA,D,15,STORAGE,1985-02-14 00:00,1985-02-14 00:00,"179,800",,AF
SHA,D,15,STORAGE,1985-02-15 00:00,1985-02-15 00:00,,,AF
SHA,D,15,STORAGE,1985-02-16 00:00,1985-02-16 00:00,,,AF
SHA,D,15,STORAGE,1985-02-17 00:00,1985-02-17 00:00,,,AF
SHA,D,15,STORAGE,1985-02-18 00:00,1985-02-18 00:00,"203,500",,AF
SHA,D,15,STORAGE,1985-02-19 00:00,1985-02-19 00:00,"210,800",,AF
SHA,D,15,STORAGE,1985-02-20 00:00,1985-02-20 00:00,"216,500",,AF
SHA,D,15,STORAGE,1985-02-21 00:00,1985-02-21 00:00,"218,900",,AF
SHA,D,15,STORAGE,1985-02-22 00:00,1985-02-22 00:00,,,AF
SHA,D,15,STORAGE,1985-02-23 00:00,1985-02-23 00:00,,,AF
SHA,D,15,STORAGE,1985-02-24 00:00,1985-02-24 00:00,"228,700",,AF
SHA,D,15,STORAGE,1985-02-25 00:00,1985-02-25 00:00,"232,000",,AF
SHA,D,15,STORAGE,1985-02-26 00:00,1985-02-26 00:00,"235,300",,AF
SHA,D,15,STORAGE,1985-02-27 00:00,1985-02-27 00:00,"237,500",,AF
SHA,D,15,STORAGE,1985-02-28 00:00,1985-02-28 00:00,"240,400",,AF
SHA,D,15,STORAGE,1985-03-01 00:00,1985-03-01 00:00,,,AF
SHA,D,15,STORAGE,1985-03-02 00:00,1985-03-02 00:00,,,AF
SHA,D,15,STORAGE,1985-03-03 00:00,1985-03-03 00:00,"253,300",,AF
SHA,D,15,STORAGE,1985-03-04 00:00,1985-03-04 00:00,"257,100",,AF
SHA,D,15,STORAGE,1985-03-05 00:00,1985-03-05 00:00,"262,600",,AF
SHA,D,15,STORAGE,1985-03-06 00:00,1985-03-06 00:00,"269,800",,AF
SHA,D,15,STORAGE,1985-03-07 00:00,1985-03-07 00:00,"277,300",,AF
SHA,D,15,STORAGE,1985-03-08 00:00,1985-03-08 00:00,,,AF
SHA,D,15,STORAGE,1985-03-09 00:00,1985-03-09 00:00,,,AF
SHA,D,15,STORAGE,1985-03-10 00:00,1985-03-10 00:00,"287,400",,AF
SHA,D,15,STORAGE,1985-03-11 00:00,1985-03-11 00:00,"292,000",,AF
SHA,D,15,STORAGE,1985-03-12 00:00,1985-03-12 00:00,"297,100",,AF
SHA,D,15,STORAGE,1985-03-13 00:00,1985-03-13 00:00,"303,600",,AF
SHA,D,15,STORAGE,1985-03-14 00:00,1985-03-14 00:00,"310,800",,AF
SHA,D,15,STORAGE,1985-03-15 00:00,1985-03-15 00:00,,,AF
SHA,D,15,STORAGE,1985-03-16 00:00,1985-03-16 00:00,,,AF
SHA,D,15,STORAGE,1985-03-17 00:00,1985-03-17 00:00,,,AF
SHA,D,15,STORAGE,1985-03-18 00:00,1985-03-18 00:00,"332,800",,AF
SHA,D,15,STORAGE,1985-03-19 00:00,1985-03-19 00:00,"339,400",,AF
SHA,D,15,STORAGE,1985-03-20 00:00,1985-03-20 00:00,"384,300",,AF
SHA,D,15,STORAGE,1985-03-21 00:00,1985-03-21 00:00,"365,000",,AF
SHA,D,15,STORAGE,1985-03-22 00:00,1985-03-22 00:00,,,AF
SHA,D,15,STORAGE,1985-03-23 00:00,1985-03-23 00:00,,,AF
SHA,D,15,STORAGE,1985-03-24 00:00,1985-03-24 00:00,"386,000",,AF
SHA,D,15,STORAGE,1985-03-25 00:00,1985-03-25 00:00,"394,600",,AF
SHA,D,15,STORAGE,1985-03-26 00:00,1985-03-26 00:00,"409,100",,AF
SHA,D,15,STORAGE,1985-03-27 00:00,1985-03-27 00:00,,,AF
SHA,D,15,STORAGE,1985-03-28 00:00,1985-03-28 00:00,"420,000",,AF
SHA,D,15,STORAGE,1985-03-29 00:00,1985-03-29 00:00,,,AF
SHA,D,15,STORAGE,1985-03-30 00:00,1985-03-30 00:00,,,AF
SHA,D,15,STORAGE,1985-03-31 00:00,1985-03-31 00:00,"445,500",,AF
SHA,D,15,STORAGE,1985-04-01 00:00,1985-04-01 00:00,"455,200",,AF
SHA,D,15,STORAGE,1985-04-02 00:00,1985-04-02 00:00,"465,200",,AF
SHA,D,15,STORAGE,1985-04-03 00:00,1985-04-03 00:00,"475,900",,AF
SHA,D,15,STORAGE,1985-04-04 00:00,1985-04-04 00:00,"487,400",,AF
SHA,D,15,STORAGE,1985-04-05 00:00,1985-04-05 00:00,,,AF
SHA,D,15,STORAGE,1985-04-06 00:00,1985-04-06 00:00,,,AF
SHA,D,15,STORAGE,1985-04-07 00:00,1985-04-07 00:00,"521,400",,AF
SHA,D,15,STORAGE,1985-04-08 00:00,1985-04-08 00:00,"533,500",,AF
SHA,D,15,STORAGE,1985-04-09 00:00,1985-04-09 00:00,"542,100",,AF
SHA,D,15,STORAGE,1985-04-10 00:00,1985-04-10 00:00,"550,500",,AF
SHA,D,15,STORAGE,1985-04-11 00:00,1985-04-11 00:00,"559,800",,AF
SHA,D,15,STORAGE,1985-04-12 00:00,1985-04-12 00:00,,,AF
SHA,D,15,STORAGE,1985-04-13 00:00,1985-04-13 00:00,,,AF
SHA,D,15,STORAGE,1985-04-14 00:00,1985-04-14 00:00,"580,700",,AF
SHA,D,15,STORAGE,1985-04-15 00:00,1985-04-15 00:00,"583,500",,AF
SHA,D,15,STORAGE,1985-04-16 00:00,1985-04-16 00:00,"584,800",,AF
SHA,D,15,STORAGE,1985-04-17 00:00,1985-04-17 00:00,"588,600",,AF
SHA,D,15,STORAGE,1985-04-18 00:00,1985-04-18 00:00,"592,700",,AF
SHA,D,15,STORAGE,1985-04-19 00:00,1985-04-19 00:00,,,AF
SHA,D,15,STORAGE,1985-04-20 00:00,1985-04-20 00:00,,,AF
SHA,D,15,STORAGE,1985-04-21 00:00,1985-04-21 00:00,,,AF
SHA,D,15,STORAGE,1985-04-22 00:00,1985-04-22 00:00,"594,800",,AF
SHA,D,15,STORAGE,1985-04-23 00:00,1985-04-23 00:00,"593,200",,AF
SHA,D,15,STORAGE,1985-04-24 00:00,1985-04-24 00:00,"592,200",,AF
SHA,D,15,STORAGE,1985-04-25 00:00,1985-04-25 00:00,"590,900",,AF
SHA,D,15,STORAGE,1985-04-26 00:00,1985-04-26 00:00,,,AF
SHA,D,15,STORAGE,1985-04-27 00:00,1985-04-27 00:00,,,AF
SHA,D,15,STORAGE,1985-04-28 00:00,1985-04-28 00:00,"571,600",,AF
SHA,D,15,STORAGE,1985-04-29 00:00,1985-04-29 00:00,"569,500",,AF
SHA,D,15,STORAGE,1985-04-30 00:00,1985-04-30 00:00,"546,900",,AF
SHA,D,15,STORAGE,1985-05-01 00:00,1985-05-01 00:00,"539,600",,AF
SHA,D,15,STORAGE,1985-05-02 00:00,1985-05-02 00:00,"532,200",,AF
SHA,D,15,STORAGE,1985-05-03 00:00,1985-05-03 00:00,,,AF
SHA,D,15,STORAGE,1985-05-04 00:00,1985-05-04 00:00,,,AF
SHA,D,15,STORAGE,1985-05-05 00:00,1985-05-05 00:00,"512,300",,AF
SHA,D,15,STORAGE,1985-05-06 00:00,1985-05-06 00:00,"510,000",,AF
SHA,D,15,STORAGE,1985-05-07 00:00,1985-05-07 00:00,"497,700",,AF
SHA,D,15,STORAGE,1985-05-08 00:00,1985-05-08 00:00,"487,400",,AF
SHA,D,15,STORAGE,1985-05-09 00:00,1985-05-09 00:00,"475,700",,AF
SHA,D,15,STORAGE,1985-05-10 00:00,1985-05-10 00:00,,,AF
SHA,D,15,STORAGE,1985-05-11 00:00,1985-05-11 00:00,,,AF
SHA,D,15,STORAGE,1985-05-12 00:00,1985-05-12 00:00,"447,500",,AF
SHA,D,15,STORAGE,1985-05-13 00:00,1985-05-13 00:00,"440,300",,AF
SHA,D,15,STORAGE,1985-05-14 00:00,1985-05-14 00:00,"433,900",,AF
SHA,D,15,STORAGE,1985-05-15 00:00,1985-05-15 00:00,"404,500",,AF
SHA,D,15,STORAGE,1985-05-16 00:00,1985-05-16 00:00,"382,300",,AF
SHA,D,15,STORAGE,1985-05-17 00:00,1985-05-17 00:00,,,AF
SHA,D,15,STORAGE,1985-05-18 00:00,1985-05-18 00:00,,,AF
SHA,D,15,STORAGE,1985-05-19 00:00,1985-05-19 00:00,"362,300",,AF
SHA,D,15,STORAGE,1985-05-20 00:00,1985-05-20 00:00,"352,800",,AF
SHA,D,15,STORAGE,1985-05-21 00:00,1985-05-21 00:00,"342,100",,AF
SHA,D,15,STORAGE,1985-05-22 00:00,1985-05-22 00:00,"332,600",,AF
SHA,D,15,STORAGE,1985-05-23 00:00,1985-05-23 00:00,"326,000",,AF
SHA,D,15,STORAGE,1985-05-24 00:00,1985-05-24 00:00,,,AF
SHA,D,15,STORAGE,1985-05-25 00:00,1985-05-25 00:00,,,AF
SHA,D,15,STORAGE,1985-05-26 00:00,1985-05-26 00:00,,,AF
SHA,D,15,STORAGE,1985-05-27 00:00,1985-05-27 00:00,"281,900",,AF
SHA,D,15,STORAGE,1985-05-28 00:00,1985-05-28 00:00,"275,900",,AF
SHA,D,15,STORAGE,1985-05-29 00:00,1985-05-29 00:00,"268,900",,AF
SHA,D,15,STORAGE,1985-05-30 00:00,1985-05-30 00:00,"260,700",,AF
SHA,D,15,STORAGE,1985-05-31 00:00,1985-05-31 00:00,,,AF
SHA,D,15,STORAGE,1985-06-01 00:00,1985-06-01 00:00,,,AF
SHA,D,15,STORAGE,1985-06-02 00:00,1985-06-02 00:00,"243,700",,AF
SHA,D,15,STORAGE,1985-06-03 00:00,1985-06-03 00:00,"235,800",,AF
SHA,D,15,STORAGE,1985-06-04 00:00,1985-06-04 00:00,"229,400",,AF
SHA,D,15,STORAGE,1985-06-05 00:00,1985-06-05 00:00,"221,500",,AF
SHA,D,15,STORAGE,1985-06-06 00:00,1985-06-06 00:00,,,AF
SHA,D,15,STORAGE,1985-06-07 00:00,1985-06-07 00:00,,,AF
SHA,D,15,STORAGE,1985-06-08 00:00,1985-06-08 00:00,,,AF
SHA,D,15,STORAGE,1985-06-09 00:00,1985-06-09 00:00,"183,400",,AF
SHA,D,15,STORAGE,1985-06-10 00:00,1985-06-10 00:00,"169,700",,AF
SHA,D,15,STORAGE,1985-06-11 00:00,1985-06-11 00:00,"158,900",,AF
SHA,D,15,STORAGE,1985-06-12 00:00,1985-06-12 00:00,"150,500",,AF
SHA,D,15,STORAGE,1985-06-13 00:00,1985-06-13 00:00,"139,700",,AF
SHA,D,15,STORAGE,1985-06-14 00:00,1985-06-14 00:00,,,AF
SHA,D,15,STORAGE,1985-06-15 00:00,1985-06-15 00:00,,,AF
SHA,D,15,STORAGE,1985-06-16 00:00,1985-06-16 00:00,"95,000",,AF
SHA,D,15,STORAGE,1985-06-17 00:00,1985-06-17 00:00,"81,700",,AF
SHA,D,15,STORAGE,1985-06-18 00:00,1985-06-18 00:00,"69,000",,AF
SHA,D,15,STORAGE,1985-06-19 00:00,1985-06-19 00:00,"52,700",,AF
SHA,D,15,STORAGE,1985-06-20 00:00,1985-06-20 00:00,"38,700",,AF
SHA,D,15,STORAGE,1985-06-21 00:00,1985-06-21 00:00,,,AF
SHA,D,15,STORAGE,1985-06-22 00:00,1985-06-22 00:00,,,AF
SHA,D,15,STORAGE,1985-06-23 00:00,1985-06-23 00:00,"-6,600",,AF
SHA,D,15,STORAGE,1985-06-24 00:00,1985-06-24 00:00,,,AF
SHA,D,15,STORAGE,1985-06-25 00:00,1985-06-25 00:00,,,AF
SHA,D,15,STORAGE,1985-06-26 00:00,1985-06-26 00:00,,,AF
SHA,D,15,STORAGE,1985-06-27 00:00,1985-06-27 00:00,,,AF
SHA,D,15,STORAGE,1985-06-28 00:00,1985-06-28 00:00,,,AF
SHA,D,15,STORAGE,1985-06-29 00:00,1985-06-29 00:00,,,AF
SHA,D,15,STORAGE,1985-06-30 00:00,1985-06-30 00:00,,,AF
SHA,D,15,STORAGE,1985-07-01 00:00,1985-07-01 00:00,,,AF
SHA,D,15,STORAGE,1985-07-02 00:00,1985-07-02 00:00,,,AF
SHA,D,15,STORAGE,1985-07-03 00:00,1985-07-03 00:00,,,AF
SHA,D,15,STORAGE,1985-07-04 00:00,1985-07-04 00:00,,,AF
SHA,D,15,STORAGE,1985-07-05 00:00,1985-07-05 00:00,,,AF
SHA,D,15,STORAGE,1985-07-06 00:00,1985-07-06 00:00,,,AF
SHA,D,15,STORAGE,1985-07-07 00:00,1985-07-07 00:00,,,AF
SHA,D,15,STORAGE,1985-07-08 00:00,1985-07-08 00:00,,,AF
SHA,D,15,STORAGE,1985-07-09 00:00,1985-07-09 00:00,,,AF
SHA,D,15,STORAGE,1985-07-10 00:00,1985-07-10 00:00,,,AF
SHA,D,15,STORAGE,1985-07-11 00:00,1985-07-11 00:00,,,AF
SHA,D,15,STORAGE,1985-07-12 00:00,1985-07-12 00:00,,,AF
SHA,D,15,STORAGE,1985-07-13 00:00,1985-07-13 00:00,,,AF
SHA,D,15,STORAGE,1985-07-14 00:00,1985-07-14 00:00,,,AF
SHA,D,15,STORAGE,1985-07-15 00:00,1985-07-15 00:00,,,AF
SHA,D,15,STORAGE,1985-07-16 00:00,1985-07-16 00:00,,,AF
SHA,D,15,STORAGE,1985-07-17 00:00,1985-07-17 00:00,,,AF
SHA,D,15,STORAGE,1985-07-18 00:00,1985-07-18 00:00,,,AF
SHA,D,15,STORAGE,1985-07-19 00:00,1985-07-19 00:00,,,AF
SHA,D,15,STORAGE,1985-07-20 00:00,1985-07-20 00:00,,,AF
SHA,D,15,STORAGE,1985-07-21 00:00,1985-07-21 00:00,,,AF
SHA,D,15,STORAGE,1985-07-22 00:00,1985-07-22 00:00,,,AF
SHA,D,15,STORAGE,1985-07-23 00:00,1985-07-23 00:00,,,AF
SHA,D,15,STORAGE,1985-07-24 00:00,1985-07-24 00:00,,,AF
SHA,D,15,STORAGE,1985-07-25 00:00,1985-07-25 00:00,,,AF
SHA,D,15,STORAGE,1985-07-26 00:00,1985-07-26 00:00,,,AF
SHA,D,15,STORAGE,1985-07-27 00:00,1985-07-27 00:00,,,AF
SHA,D,15,STORAGE,1985-07-28 00:00,1985-07-28 00:00,,,AF
SHA,D,15,STORAGE,1985-07-29 00:00,1985-07-29 00:00,,,AF
SHA,D,15,STORAGE,1985-07-30 00:00,1985-07-30 00:00,,,AF
SHA,D,15,STORAGE,1985-07-31 00:00,1985-07-31 00:00,,,AF
SHA,D,15,STORAGE,1985-08-01 00:00,1985-08-01 00:00,,,AF
SHA,D,15,STORAGE,1985-08-02 00:00,1985-08-02 00:00,,,AF
SHA,D,15,STORAGE,1985-08-03 00:00,1985-08-03 00:00,,,AF
SHA,D,15,STORAGE,1985-08-04 00:00,1985-08-04 00:00,,,AF
SHA,D,15,STORAGE,1985-08-05 00:00,1985-08-05 00:00,,,AF
SHA,D,15,STORAGE,1985-08-06 00:00,1985-08-06 00:00,,,AF
SHA,D,15,STORAGE,1985-08-07 00:00,1985-08-07 00:00,,,AF
SHA,D,15,STORAGE,1985-08-08 00:00,1985-08-08 00:00,,,AF
SHA,D,15,STORAGE,1985-08-09 00:00,1985-08-09 00:00,,,AF
SHA,D,15,STORAGE,1985-08-10 00:00,1985-08-10 00:00,,,AF
SHA,D,15,STORAGE,1985-08-11 00:00,1985-08-11 00:00,,,AF
SHA,D,15,STORAGE,1985-08-12 00:00,1985-08-12 00:00,,,AF
SHA,D,15,STORAGE,1985-08-13 00:00,1985-08-13 00:00,,,AF
SHA,D,15,STORAGE,1985-08-14 00:00,1985-08-14 00:00,,,AF
SHA,D,15,STORAGE,1985-08-15 00:00,1985-08-15 00:00,,,AF
SHA,D,15,STORAGE,1985-08-16 00:00,1985-08-16 00:00,,,AF
SHA,D,15,STORAGE,1985-08-17 00:00,1985-08-17 00:00,,,AF
SHA,D,15,STORAGE,1985-08-18 00:00,1985-08-18 00:00,,,AF
SHA,D,15,STORAGE,1985-08-19 00:00,1985-08-19 00:00,,,AF
SHA,D,15,STORAGE,1985-08-20 00:00,1985-08-20 00:00,,,AF
SHA,D,15,STORAGE,1985-08-21 00:00,1985-08-21 00:00,,,AF
SHA,D,15,STORAGE,1985-08-22 00:00,1985-08-22 00:00,,,AF
SHA,D,15,STORAGE,1985-08-23 00:00,1985-08-23 00:00,,,AF
SHA,D,15,STORAGE,1985-08-24 00:00,1985-08-24 00:00,,,AF
SHA,D,15,STORAGE,1985-08-25 00:00,1985-08-25 00:00,,,AF
SHA,D,15,STORAGE,1985-08-26 00:00,1985-08-26 00:00,,,AF
SHA,D,15,STORAGE,1985-08-27 00:00,1985-08-27 00:00,,,AF
SHA,D,15,STORAGE,1985-08-28 00:00,1985-08-28 00:00,,,AF
SHA,D,15,STORAGE,1985-08-29 00:00,1985-08-29 00:00,,,AF
SHA,D,15,STORAGE,1985-08-30 00:00,1985-08-30 00:00,,,AF
SHA,D,15,STORAGE,1985-08-31 00:00,1985-08-31 00:00,,,AF
SHA,D,15,STORAGE,1985-09-01 00:00,1985-09-01 00:00,,,AF
SHA,D,15,STORAGE,1985-09-02 00:00,1985-09-02 00:00,,,AF
SHA,D,15,STORAGE,1985-09-03 00:00,1985-09-03 00:00,,,AF
SHA,D,15,STORAGE,1985-09-04 00:00,1985-09-04 00:00,,,AF
SHA,D,15,STORAGE,1985-09-05 00:00,1985-09-05 00:00,,,AF
SHA,D,15,STORAGE,1985-09-06 00:00,1985-09-06 00:00,,,AF
SHA,D,15,STORAGE,1985-09-07 00:00,1985-09-07 00:00,,,AF
SHA,D,15,STORAGE,1985-09-08 00:00,1985-09-08 00:00,,,AF
SHA,D,15,STORAGE,1985-09-09 00:00,1985-09-09 00:00,,,AF
SHA,D,15,STORAGE,1985-09-10 00:00,1985-09-10 00:00,,,AF
SHA,D,15,STORAGE,1985-09-11 00:00,1985-09-11 00:00,,,AF
SHA,D,15,STORAGE,1985-09-12 00:00,1985-09-12 00:00,,,AF
SHA,D,15,STORAGE,1985-09-13 00:00,1985-09-13 00:00,,,AF
SHA,D,15,STORAGE,1985-09-14 00:00,1985-09-14 00:00,,,AF
SHA,D,15,STORAGE,1985-09-15 00:00,1985-09-15 00:00,,,AF
SHA,D,15,STORAGE,1985-09-16 00:00,1985-09-16 00:00,,,AF
SHA,D,15,STORAGE,1985-09-17 00:00,1985-09-17 00:00,,,AF
SHA,D,15,STORAGE,1985-09-18 00:00,1985-09-18 00:00,,,AF
SHA,D,15,STORAGE,1985-09-19 00:00,1985-09-19 00:00,,,AF
SHA,D,15,STORAGE,1985-09-20 00:00,1985-09-20 00:00,,,AF
SHA,D,15,STORAGE,1985-09-21 00:00,1985-09-21 00:00,,,AF
SHA,D,15,STORAGE,1985-09-22 00:00,1985-09-22 00:00,,,AF
SHA,D,15,STORAGE,1985-09-23 00:00,1985-09-23 00:00,,,AF
SHA,D,15,STORAGE,1985-09-24 00:00,1985-09-24 00:00,,,AF
SHA,D,15,STORAGE,1985-09-25 00:00,1985-09-25 00:00,,,AF
SHA,D,15,STORAGE,1985-09-26 00:00,1985-09-26 00:00,,,AF
SHA,D,15,STORAGE,1985-09-27 00:00,1985-09-27 00:00,,,AF
SHA,D,15,STORAGE,1985-09-28 00:00,1985-09-28 00:00,,,AF
SHA,D,15,STORAGE,1985-09-29 00:00,1985-09-29 00:00,,,AF
SHA,D,15,STORAGE,1985-09-30 00:00,1985-09-30 00:00,,,AF
SHA,D,15,STORAGE,1985-10-01 00:00,1985-10-01 00:00,,,AF
SHA,D,15,STORAGE,1985-10-02 00:00,1985-10-02 00:00,,,AF
SHA,D,15,STORAGE,1985-10-03 00:00,1985-10-03 00:00,,,AF
SHA,D,15,STORAGE,1985-10-04 00:00,1985-10-04 00:00,,,AF
SHA,D,15,STORAGE,1985-10-05 00:00,1985-10-05 00:00,,,AF
SHA,D,15,STORAGE,1985-10-06 00:00,1985-10-06 00:00,,,AF
SHA,D,15,STORAGE,1985-10-07 00:00,1985-10-07 00:00,,,AF
SHA,D,15,STORAGE,1985-10-08 00:00,1985-10-08 00:00,,,AF
SHA,D,15,STORAGE,1985-10-09 00:00,1985-10-09 00:00,,,AF
SHA,D,15,STORAGE,1985-10-10 00:00,1985-10-10 00:00,,,AF
SHA,D,15,STORAGE,1985-10-11 00:00,1985-10-11 00:00,,,AF
SHA,D,15,STORAGE,1985-10-12 00:00,1985-10-12 00:00,,,AF
SHA,D,15,STORAGE,1985-10-13 00:00,1985-10-13 00:00,,,AF
SHA,D,15,STORAGE,1985-10-14 00:00,1985-10-14 00:00,,,AF
SHA,D,15,STORAGE,1985-10-15 00:00,1985-10-15 00:00,,,AF
SHA,D,15,STORAGE,1985-10-16 00:00,1985-10-16 00:00,,,AF
SHA,D,15,STORAGE,1985-10-17 00:00,1985-10-17 00:00,,,AF
SHA,D,15,STORAGE,1985-10-18 00:00,1985-10-18 00:00,,,AF
SHA,D,15,STORAGE,1985-10-19 00:00,1985-10-19 00:00,,,AF
SHA,D,15,STORAGE,1985-10-20 00:00,1985-10-20 00:00,,,AF
SHA,D,15,STORAGE,1985-10-21 00:00,1985-10-21 00:00,,,AF
SHA,D,15,STORAGE,1985-10-22 00:00,1985-10-22 00:00,,,AF
SHA,D,15,STORAGE,1985-10-23 00:00,1985-10-23 00:00,,,AF
SHA,D,15,STORAGE,1985-10-24 00:00,1985-10-24 00:00,,,AF
SHA,D,15,STORAGE,1985-10-25 00:00,1985-10-25 00:00,,,AF
SHA,D,15,STORAGE,1985-10-26 00:00,1985-10-26 00:00,,,AF
SHA,D,15,STORAGE,1985-10-27 00:00,1985-10-27 00:00,,,AF
SHA,D,15,STORAGE,1985-10-28 00:00,1985-10-28 00:00,,,AF
SHA,D,15,STORAGE,1985-10-29 00:00,1985-10-29 00:00,,,AF
SHA,D,15,STORAGE,1985-10-30 00:00,1985-10-30 00:00,,,AF
SHA,D,15,STORAGE,1985-10-31 00:00,1985-10-31 00:00,,,AF
SHA,D,15,STORAGE,1985-11-01 00:00,1985-11-01 00:00,,,AF
SHA,D,15,STORAGE,1985-11-02 00:00,1985-11-02 00:00,,,AF
SHA,D,15,STORAGE,1985-11-03 00:00,1985-11-03 00:00,,,AF
SHA,D,15,STORAGE,1985-11-04 00:00,1985-11-04 00:00,,,AF
SHA,D,15,STORAGE,1985-11-05 00:00,1985-11-05 00:00,,,AF
SHA,D,15,STORAGE,1985-11-06 00:00,1985-11-06 00:00,,,AF
SHA,D,15,STORAGE,1985-11-07 00:00,1985-11-07 00:00,,,AF
SHA,D,15,STORAGE,1985-11-08 00:00,1985-11-08 00:00,,,AF
SHA,D,15,STORAGE,1985-11-09 00:00,1985-11-09 00:00,,,AF
SHA,D,15,STORAGE,1985-11-10 00:00,1985-11-10 00:00,,,AF
SHA,D,15,STORAGE,1985-11-11 00:00,1985-11-11 00:00,,,AF
SHA,D,15,STORAGE,1985-11-12 00:00,1985-11-12 00:00,,,AF
SHA,D,15,STORAGE,1985-11-13 00:00,1985-11-13 00:00,,,AF
SHA,D,15,STORAGE,1985-11-14 00:00,1985-11-14 00:00,,,AF
SHA,D,15,STORAGE,1985-11-15 00:00,1985-11-15 00:00,,,AF
SHA,D,15,STORAGE,1985-11-16 00:00,1985-11-16 00:00,,,AF
SHA,D,15,STORAGE,1985-11-17 00:00,1985-11-17 00:00,,,AF
SHA,D,15,STORAGE,1985-11-18 00:00,1985-11-18 00:00,,,AF
SHA,D,15,STORAGE,1985-11-19 00:00,1985-11-19 00:00,,,AF
SHA,D,15,STORAGE,1985-11-20 00:00,1985-11-20 00:00,,,AF
SHA,D,15,STORAGE,1985-11-21 00:00,1985-11-21 00:00,,,AF
SHA,D,15,STORAGE,1985-11-22 00:00,1985-11-22 00:00,,,AF
SHA,D,15,STORAGE,1985-11-23 00:00,1985-11-23 00:00,,,AF
SHA,D,15,STORAGE,1985-11-24 00:00,1985-11-24 00:00,,,AF
SHA,D,15,STORAGE,1985-11-25 00:00,1985-11-25 00:00,,,AF
SHA,D,15,STORAGE,1985-11-26 00:00,1985-11-26 00:00,,,AF
SHA,D,15,STORAGE,1985-11-27 00:00,1985-11-27 00:00,,,AF
