JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 16737.000,  1149.467,   308.831,     4.069,     0.002,     0.000,     0.000,     0.250,   133.271,  1553.500,     1.000,     0.000,     5.713,    -5.095,     0.000,   371.279,   358.089,    57.512,   -39.227,     0.000,         0.000,
 16738.000,  1452.607,   308.823,     4.068,     0.002,     0.000,     0.000,     0.250,   133.263,  1553.500,     1.000,     0.000,     5.586,   -41.238,     0.000,   333.107,   358.737,    46.173,   -30.565,     0.000,         0.000,
 16739.000,  1903.551,   308.804,     4.063,     0.002,     0.000,     0.000,     0.250,   133.244,  1553.500,     1.000,     0.000,     5.456,   -57.023,     0.000,   319.403,   359.868,    43.011,   -26.453,     0.000,         0.000,
 16740.000,  1910.950,   308.779,     4.058,     0.002,     0.000,     0.000,     0.250,   133.219,  1553.500,     1.000,     0.000,     5.436,   -15.972,     0.000,   350.599,   359.488,    29.074,   -21.990,     0.000,         0.000,
 16741.000,  2012.962,   308.754,     4.058,     0.002,     0.000,     0.000,     0.250,   133.194,  1553.500,     1.000,     0.000,     5.562,   -97.000,     0.000,   282.566,   359.186,    27.941,    -7.560,     0.000,         0.000,
 16742.000,  1838.939,   308.741,     4.066,     0.002,     0.000,     0.000,     0.250,   133.181,  1553.500,     1.000,     0.000,     5.766,  -109.397,     0.000,   296.461,   360.022,    50.838,    -5.001,     0.000,         0.000,
 16743.000,  1843.054,   308.745,     4.072,     0.002,     0.000,     0.000,     0.250,   133.185,  1553.500,     1.000,     0.000,     5.847,  -152.468,     0.000,   284.872,   359.616,    81.338,    -3.614,     0.000,         0.000,
 16744.000,  2081.977,   308.703,     4.073,     0.003,     0.000,     0.000,     0.250,   133.143,  1553.500,     1.000,     0.000,     5.798,  -145.882,     0.000,   290.657,   358.582,    83.679,    -5.722,     0.000,         0.000,
 16745.000,  2015.832,   308.672,     4.065,     0.002,     0.000,     0.000,     0.250,   133.112,  1553.500,     1.000,     0.000,     5.624,  -101.826,     0.000,   319.454,   357.690,    69.506,    -5.916,     0.000,         0.000,
 16746.000,  2296.149,   308.649,     4.058,     0.002,     0.000,     0.000,     0.250,   133.089,  1553.500,     1.000,     0.000,     5.452,  -108.251,     0.000,   293.358,   356.191,    47.632,    -2.214,     0.000,         0.000,
 16747.000,   342.583,   308.613,     4.063,     0.002,     0.000,     0.000,     0.250,   133.053,  1553.500,     1.000,     0.000,     5.605,   -58.901,     0.000,   326.356,   355.818,    42.289,   -12.850,     0.000,         0.000,
 16748.000,  2135.326,   308.579,     4.067,     0.002,     0.000,     0.000,     0.250,   133.019,  1553.500,     1.000,     0.000,     5.605,   -59.583,     0.000,   304.545,   355.889,    26.945,   -18.706,     0.000,         0.000,
 16749.000,  2066.733,   308.516,     4.070,     0.002,     0.000,     0.000,     0.250,   132.956,  1553.500,     1.000,     0.000,     5.493,   -18.885,     0.000,   324.030,   355.730,    10.841,   -23.656,     0.000,         0.000,
 16750.000,  1916.242,   308.453,     4.076,     0.002,     0.000,     0.000,     0.250,   132.893,  1553.500,     1.000,     0.000,     5.625,   -73.076,     0.000,   305.499,   354.077,    31.409,    -6.910,     0.000,         0.000,
 16751.000,  1815.782,   308.422,     4.077,     0.003,     0.000,     0.000,     0.250,   132.862,  1553.500,     1.000,     0.000,     5.792,   -90.071,     0.000,   292.019,   354.631,    32.725,    -5.266,     0.000,         0.000,
 16752.000,   413.344,   308.379,     4.060,     0.002,     0.000,     0.000,     0.250,   132.819,  1553.500,     1.000,     0.000,     5.553,   -37.826,     0.000,   324.673,   354.441,    26.612,   -18.554,     0.000,         0.000,
 16753.000,  1083.152,   308.345,     4.059,     0.002,     0.000,     0.000,     0.250,   132.785,  1553.500,     1.000,     0.000,     5.759,   -42.543,     0.000,   308.732,   355.459,    16.420,   -20.604,     0.000,         0.000,
 16754.000,   750.335,   308.307,     4.062,     0.002,     0.000,     0.000,     0.250,   132.747,  1553.500,     1.000,     0.000,     6.002,   -41.950,     0.000,   308.556,   357.403,    22.354,   -29.250,     0.000,         0.000,
 16755.000,   523.142,   308.296,     4.056,     0.002,     0.000,     0.000,     0.250,   132.736,  1553.500,     1.000,     0.000,     5.815,   -49.352,     0.000,   315.954,   358.476,    24.863,   -18.033,     0.000,         0.000,
 16756.000,  1639.078,   308.275,     4.063,     0.002,     0.000,     0.000,     0.250,   132.715,  1553.500,     1.000,     0.000,     5.766,   -57.990,     0.000,   307.042,   358.848,    18.276,   -12.091,     0.000,         0.000,
 16757.000,  2101.194,   308.254,     4.071,     0.002,     0.000,     0.000,     0.250,   132.694,  1553.500,     1.000,     0.000,     5.849,   -71.472,     0.000,   301.852,   358.782,    21.451,    -6.909,     0.000,         0.000,
 16758.000,  1512.788,   308.212,     4.068,     0.003,     0.000,     0.000,     0.250,   132.652,  1553.500,     1.000,     0.000,     5.892,   -33.682,     0.000,   317.980,   358.818,     6.743,   -13.899,     0.000,         0.000,
 16759.000,  1780.860,   308.168,     4.069,     0.002,     0.000,     0.000,     0.250,   132.608,  1553.500,     1.000,     0.000,     5.961,   -93.942,     0.000,   287.317,   358.707,    28.358,    -5.806,     0.000,         0.000,
 16760.000,  1258.212,   308.129,     4.076,     0.002,     0.000,     0.000,     0.250,   132.569,  1553.500,     1.000,     0.000,     6.103,   -83.900,     0.000,   311.356,   358.504,    37.858,    -1.106,     0.000,         0.000,
 16761.000,  1931.957,   308.108,     4.071,     0.002,     0.000,     0.000,     0.250,   132.548,  1553.500,     1.000,     0.000,     5.856,   -85.478,     0.000,   311.187,   358.055,    39.182,    -0.571,     0.000,         0.000,
 16762.000,  2106.606,   308.088,     4.079,     0.002,     0.000,     0.000,     0.250,   132.528,  1553.500,     1.000,     0.000,     5.864,   -90.207,     0.000,   295.884,   357.530,    25.634,     2.927,     0.000,         0.000,
 16763.000,  1736.106,   308.049,     4.078,     0.002,     0.000,     0.000,     0.250,   132.489,  1553.500,     1.000,     0.000,     5.945,   -66.393,     0.000,   316.209,   357.370,    32.175,    -6.942,     0.000,         0.000,
 16764.000,  2201.889,   308.015,     4.073,     0.002,     0.000,     0.000,     0.250,   132.455,  1553.500,     1.000,     0.000,     5.876,   -72.945,     0.000,   305.906,   357.233,    30.238,    -8.619,     0.000,         0.000,
 16765.000,  2196.721,   307.974,     4.083,     0.003,     0.000,     0.000,     0.250,   132.414,  1553.500,     1.000,     0.000,     5.928,   -70.668,     0.000,   303.121,   357.171,    27.211,   -10.593,     0.000,         0.000,
 16766.000,  2106.718,   307.925,     4.088,     0.002,     0.000,     0.000,     0.250,   132.365,  1553.500,     1.000,     0.000,     5.881,  -125.740,     0.000,   263.318,   356.457,    23.565,     9.037,     0.000,         0.000,
 16767.000,  1775.310,   307.886,     4.092,     0.002,     0.000,     0.000,     0.250,   132.326,  1553.500,     1.000,     0.000,     5.974,  -163.992,     0.000,   254.536,   355.634,    50.100,    12.795,     0.000,         0.000,
 16768.000,  1717.136,   307.859,     4.086,     0.002,     0.000,     0.000,     0.250,   132.299,  1553.500,     1.000,     0.000,     5.902,   -68.383,     0.000,   312.807,   355.180,    28.103,    -2.093,     0.000,         0.000,
 16769.000,  1080.215,   307.819,     4.087,     0.002,     0.000,     0.000,     0.250,   132.259,  1553.500,     1.000,     0.000,     5.892,   -83.159,     0.000,   287.786,   354.906,    19.729,    -3.690,     0.000,         0.000,
 16770.000,  2137.727,   307.769,     4.086,     0.002,     0.000,     0.000,     0.250,   132.209,  1553.500,     1.000,     0.000,     5.988,   -49.283,     0.000,   313.278,   354.827,    19.852,   -12.119,     0.000,         0.000,
 16771.000,  2201.164,   307.747,     4.078,     0.002,     0.000,     0.000,     0.250,   132.187,  1553.500,     1.000,     0.000,     5.977,   -45.257,     0.000,   309.179,   354.505,     7.004,    -7.073,     0.000,         0.000,
 16772.000,  1852.837,   307.731,     4.091,     0.002,     0.000,     0.000,     0.250,   132.171,  1553.500,     1.000,     0.000,     6.009,  -121.921,     0.000,   266.090,   354.059,    24.137,     9.815,     0.000,         0.000,
 16773.000,  2469.379,   307.703,     4.089,     0.003,     0.000,     0.000,     0.250,   132.143,  1553.500,     1.000,     0.000,     5.893,  -118.912,     0.000,   285.795,   353.369,    36.985,    14.353,     0.000,         0.000,
 16774.000,  2606.919,   307.704,     4.092,     0.002,     0.000,     0.000,     0.250,   132.144,  1553.500,     1.000,     0.000,     5.855,   -83.133,     0.000,   296.135,   352.657,    16.902,     9.709,     0.000,         0.000,
 16775.000,   691.983,   307.721,     4.090,     0.002,     0.000,     0.000,     0.250,   132.161,  1553.500,     1.000,     0.000,     5.895,   -33.428,     0.000,   313.592,   352.415,    -0.902,    -4.494,     0.000,         0.000,
 16776.000,  2664.503,   307.732,     4.085,     0.002,     0.000,     0.000,     0.250,   132.172,  1553.500,     1.000,     0.000,     5.912,   -41.830,     0.000,   309.960,   352.371,     2.345,    -2.926,     0.000,         0.000,
 16777.000,  2668.037,   307.728,     4.090,     0.002,     0.000,     0.000,     0.250,   132.168,  1553.500,     1.000,     0.000,     5.931,   -60.856,     0.000,   292.964,   352.295,     4.503,    -2.979,     0.000,         0.000,
 16778.000,  2655.779,   307.712,     4.098,     0.003,     0.000,     0.000,     0.250,   132.152,  1553.500,     1.000,     0.000,     5.935,   -83.200,     0.000,   295.015,   352.047,    21.145,     5.023,     0.000,         0.000,
 16779.000,  2618.779,   307.697,     4.098,     0.003,     0.000,     0.000,     0.250,   132.137,  1553.500,     1.000,     0.000,     5.919,   -91.178,     0.000,   276.884,   351.748,    17.096,    -0.783,     0.000,         0.000,
 16780.000,  2451.807,   307.715,     4.101,     0.003,     0.000,     0.000,     0.250,   132.155,  1553.500,     1.000,     0.000,     5.935,   -99.459,     0.000,   280.743,   351.439,    21.679,     7.085,     0.000,         0.000,
 16781.000,  1336.892,   307.841,     4.102,     0.003,     0.000,     0.000,     0.250,   132.281,  1553.500,     1.000,     0.000,     5.947,   -38.244,     0.000,   311.661,   351.122,     4.968,    -6.184,     0.000,         0.000,
 16782.000,   718.543,   308.254,     4.099,     0.003,     0.000,     0.000,     0.250,   132.694,  1553.500,     1.000,     0.000,     5.896,     2.363,     0.000,   319.190,   351.269,   -10.967,   -23.475,     0.000,         0.000,
 16783.000,  1558.108,   308.752,     4.102,     0.002,     0.000,     0.000,     0.250,   133.192,  1553.500,     1.000,     0.000,     5.957,   -91.031,     0.000,   292.076,   350.845,    23.651,     8.611,     0.000,         0.000,
 16784.000,  1163.089,   309.053,     4.109,     0.002,     0.000,     0.000,     0.250,   133.493,  1553.500,     1.000,     0.000,     6.097,  -105.727,     0.000,   277.101,   349.774,    19.984,    13.070,     0.000,         0.000,
 16785.000,  1347.547,   309.465,     4.105,     0.002,     0.000,     0.000,     0.250,   133.905,  1569.300,     1.000,     0.000,     5.969,   -77.254,     0.000,   294.218,   348.793,    15.966,     6.712,     0.000,         0.000,
 16786.000,  1535.985,   309.896,     4.108,     0.002,     0.000,     0.000,     0.250,   134.336,  1569.300,     1.000,     0.000,     6.182,  -138.870,     0.000,   260.463,   348.482,    31.589,    19.262,     0.000,         0.000,
 16787.000,  1175.095,   310.133,     4.103,     0.002,     0.000,     0.000,     0.250,   134.573,  1569.300,     1.000,     0.000,     6.193,  -165.596,     0.000,   250.753,   348.234,    48.300,    19.815,     0.000,         0.000,
 16788.000,  2953.870,   310.248,     4.086,     0.002,     0.000,     0.000,     0.250,   134.688,  1569.300,     1.000,     0.000,     5.967,  -113.352,     0.000,   277.556,   347.807,    32.381,    10.720,     0.000,         0.000,
 16789.000,  1937.405,   310.304,     4.097,     0.002,     0.000,     0.000,     0.250,   134.744,  1569.300,     1.000,     0.000,     5.934,  -161.520,     0.000,   243.375,   347.421,    36.410,    21.063,     0.000,         0.000,
 16790.000,  2716.929,   310.338,     4.111,     0.002,     0.000,     0.000,     0.250,   134.778,  1569.300,     1.000,     0.000,     5.973,  -160.661,     0.000,   242.718,   347.042,    38.018,    18.318,     0.000,         0.000,
 16791.000,  2718.594,   310.401,     4.116,     0.002,     0.000,     0.000,     0.250,   134.841,  1569.300,     1.000,     0.000,     6.023,  -177.308,     0.000,   238.571,   346.630,    46.463,    22.786,     0.000,         0.000,
 16792.000,  2008.349,   310.439,     4.144,     0.003,     0.000,     0.000,     0.250,   134.879,  1569.300,     1.000,     0.000,     6.070,  -133.346,     0.000,   271.611,   346.056,    37.144,    21.757,     0.000,         0.000,
 16793.000,  2341.699,   310.459,     4.138,     0.003,     0.000,     0.000,     0.250,   134.899,  1569.300,     1.000,     0.000,     6.074,  -180.807,     0.000,   234.879,   345.563,    42.180,    27.943,     0.000,         0.000,
 16794.000,  2589.978,   310.486,     4.143,     0.003,     0.000,     0.000,     0.250,   134.926,  1569.300,     1.000,     0.000,     6.068,  -179.146,     0.000,   235.591,   345.138,    45.739,    23.860,     0.000,         0.000,
 16795.000,  1956.846,   310.501,     4.144,     0.003,     0.000,     0.000,     0.250,   134.941,  1569.300,     1.000,     0.000,     6.007,  -173.630,     0.000,   238.343,   344.738,    44.991,    22.244,     0.000,         0.000,
 16796.000,  1318.785,   310.500,     4.115,     0.002,     0.000,     0.000,     0.250,   134.940,  1569.300,     1.000,     0.000,     5.897,  -155.598,     0.000,   244.146,   344.336,    38.972,    16.437,     0.000,         0.000,
 16797.000,  2392.820,   310.494,     4.118,     0.003,     0.000,     0.000,     0.250,   134.934,  1569.300,     1.000,     0.000,     5.892,  -119.190,     0.000,   260.496,   344.001,    28.142,     7.542,     0.000,         0.000,
 16798.000,  2737.558,   310.479,     4.113,     0.003,     0.000,     0.000,     0.250,   134.919,  1569.300,     1.000,     0.000,     5.873,  -107.758,     0.000,   268.312,   343.717,    19.921,    12.432,     0.000,         0.000,
