$10/1/1995-12/31/2016 SHA outflow (historical),,,,,
,,,,,
JDAY,QOUT,QOUT,QOUT,QOUT,QOUT
17062,200.7,0.0,0.0,0.0,0.0
17063,199.8,0.0,0.0,0.0,0.0
17064,199.9,0.0,0.0,0.0,0.0
17065,201.0,0.0,0.0,0.0,0.0
17066,209.0,0.0,0.0,0.0,0.0
17067,207.8,0.0,0.0,0.0,0.0
17068,207.3,0.0,0.0,0.0,0.0
17069,193.4,0.0,0.0,0.0,0.0
17070,193.1,0.0,0.0,0.0,0.0
17071,185.3,0.0,0.0,0.0,0.0
17072,153.6,0.0,0.0,0.0,0.0
17073,151.6,0.0,0.0,0.0,0.0
17074,151.8,0.0,0.0,0.0,0.0
17075,157.8,0.0,0.0,0.0,0.0
17076,137.4,0.0,0.0,0.0,0.0
17077,145.2,0.0,0.0,0.0,0.0
17078,139.9,0.0,0.0,0.0,0.0
17079,119.5,0.0,0.0,0.0,0.0
17080,141.1,0.0,0.0,0.0,0.0
17081,123.2,0.0,0.0,0.0,0.0
17082,133.2,0.0,0.0,0.0,0.0
17083,134.3,0.0,0.0,0.0,0.0
17084,115.0,0.0,0.0,0.0,0.0
17085,109.5,0.0,0.0,0.0,0.0
17086,111.3,0.0,0.0,0.0,0.0
17087,107.9,0.0,0.0,0.0,0.0
17088,107.8,0.0,0.0,0.0,0.0
17089,108.4,0.0,0.0,0.0,0.0
17090,108.8,0.0,0.0,0.0,0.0
17091,109.0,0.0,0.0,0.0,0.0
17092,109.2,0.0,0.0,0.0,0.0
17093,129.5,0.0,0.0,0.0,0.0
17094,133.9,0.0,0.0,0.0,0.0
17095,121.6,0.0,0.0,0.0,0.0
17096,126.1,0.0,0.0,0.0,0.0
17097,123.3,0.0,0.0,0.0,0.0
17098,127.5,0.0,0.0,0.0,0.0
17099,124.8,0.0,0.0,0.0,0.0
17100,126.1,0.0,0.0,0.0,0.0
17101,133.8,0.0,0.0,0.0,0.0
17102,135.4,0.0,0.0,0.0,0.0
17103,135.3,0.0,0.0,0.0,0.0
17104,147.4,0.0,0.0,0.0,0.0
17105,130.3,0.0,0.0,0.0,0.0
17106,111.3,0.0,0.0,0.0,0.0
17107,153.7,0.0,0.0,0.0,0.0
17108,137.1,0.0,0.0,0.0,0.0
17109,161.7,0.0,0.0,0.0,0.0
17110,146.8,0.0,0.0,0.0,0.0
17111,143.4,0.0,0.0,0.0,0.0
17112,142.1,0.0,0.0,0.0,0.0
17113,126.3,0.0,0.0,0.0,0.0
17114,126.3,0.0,0.0,0.0,0.0
17115,134.1,0.0,0.0,0.0,0.0
17116,100.5,0.0,0.0,0.0,0.0
17117,156.1,0.0,0.0,0.0,0.0
17118,162.5,0.0,0.0,0.0,0.0
17119,150.6,0.0,0.0,0.0,0.0
17120,148.3,0.0,0.0,0.0,0.0
17121,147.9,0.0,0.0,0.0,0.0
17122,127.5,0.0,0.0,0.0,0.0
17123,131.8,0.0,0.0,0.0,0.0
17124,144.4,0.0,0.0,0.0,0.0
17125,124.9,0.0,0.0,0.0,0.0
17126,82.3,0.0,0.0,0.0,0.0
17127,136.3,0.0,0.0,0.0,0.0
17128,135.0,0.0,0.0,0.0,0.0
17129,142.5,0.0,0.0,0.0,0.0
17130,144.5,0.0,0.0,0.0,0.0
