$10/1/1995-12/31/2016 SHA outflow (historical),,,,,
,,,,,
JDAY,QOUT,QOUT,QOUT,QOUT,QOUT
16846,856.39,0.0,0.0,0.0,0.0
16847,835.12,0.0,0.0,0.0,0.0
16848,675.56,0.0,0.0,0.0,0.0
16849,687.5,0.0,0.0,0.0,0.0
16850,767.41,0.0,0.0,0.0,0.0
16851,879.12,0.0,0.0,0.0,0.0
16852,851.43,0.0,0.0,0.0,0.0
16853,931.79,0.0,0.0,0.0,0.0
16854,392.44,0.0,0.0,0.0,0.0
16855,1402.34,0.0,0.0,0.0,0.0
16856,1472.36,0.0,0.0,0.0,0.0
16857,1421.05,0.0,0.0,0.0,0.0
16858,1473.07,0.0,0.0,0.0,0.0
16859,1296.01,0.0,0.0,0.0,0.0
16860,1183.84,0.0,0.0,0.0,0.0
16861,924.91,0.0,0.0,0.0,0.0
16862,985.74,0.0,0.0,0.0,0.0
16863,960.68,0.0,0.0,0.0,0.0
16864,845.8,0.0,0.0,0.0,0.0
16865,877.0,0.0,0.0,0.0,0.0
16866,717.63,0.0,0.0,0.0,0.0
16867,572.93,0.0,0.0,0.0,0.0
16868,604.88,0.0,0.0,0.0,0.0
16869,576.7,0.0,0.0,0.0,0.0
16870,578.65,0.0,0.0,0.0,0.0
16871,488.3,0.0,0.0,0.0,0.0
16872,415.78,0.0,0.0,0.0,0.0
16873,384.83,0.0,0.0,0.0,0.0
16874,442.03,0.0,0.0,0.0,0.0
16875,446.84,0.0,0.0,0.0,0.0
16876,390.12,0.0,0.0,0.0,0.0
16877,0.0,0.0,0.0,0.0,0.0
16878,241.12,0.0,0.0,0.0,0.0
16879,270.6,0.0,0.0,0.0,0.0
16880,264.76,0.0,0.0,0.0,0.0
16881,212.66,0.0,0.0,0.0,0.0
16882,188.31,0.0,0.0,0.0,0.0
16883,180.86,0.0,0.0,0.0,0.0
16884,141.58,0.0,0.0,0.0,0.0
16885,142.6,0.0,0.0,0.0,0.0
16886,137.53,0.0,0.0,0.0,0.0
16887,133.37,0.0,0.0,0.0,0.0
16888,149.94,0.0,0.0,0.0,0.0
16889,122.58,0.0,0.0,0.0,0.0
16890,130.99,0.0,0.0,0.0,0.0
16891,119.27,0.0,0.0,0.0,0.0
16892,121.65,0.0,0.0,0.0,0.0
16893,128.95,0.0,0.0,0.0,0.0
16894,112.7,0.0,0.0,0.0,0.0
16895,113.18,0.0,0.0,0.0,0.0
16896,120.77,0.0,0.0,0.0,0.0
16897,119.95,0.0,0.0,0.0,0.0
16898,117.57,0.0,0.0,0.0,0.0
16899,115.53,0.0,0.0,0.0,0.0
16900,127.14,0.0,0.0,0.0,0.0
16901,110.97,0.0,0.0,0.0,0.0
16902,112.19,0.0,0.0,0.0,0.0
16903,124.82,0.0,0.0,0.0,0.0
16904,126.04,0.0,0.0,0.0,0.0
16905,135.69,0.0,0.0,0.0,0.0
16906,122.02,0.0,0.0,0.0,0.0
16907,117.23,0.0,0.0,0.0,0.0
16908,122.87,0.0,0.0,0.0,0.0
16909,119.13,0.0,0.0,0.0,0.0
16910,108.06,0.0,0.0,0.0,0.0
16911,106.58,0.0,0.0,0.0,0.0
16912,89.34,0.0,0.0,0.0,0.0
16913,92.03,0.0,0.0,0.0,0.0
16914,98.83,0.0,0.0,0.0,0.0
16915,99.14,0.0,0.0,0.0,0.0
16916,98.71,0.0,0.0,0.0,0.0
16917,114.2,0.0,0.0,0.0,0.0
16918,128.33,0.0,0.0,0.0,0.0
16919,154.21,0.0,0.0,0.0,0.0
16920,166.87,0.0,0.0,0.0,0.0
16921,163.25,0.0,0.0,0.0,0.0
