$2/1/1990-8/29/2024 SHA outflow (historical),,,,,
,,,,,
JDAY,QOUT,QOUT,QOUT,QOUT,QOUT
14862,133.17,0.0,0.0,0.0,0.0
14863,131.62,0.0,0.0,0.0,0.0
14864,128.76,0.0,0.0,0.0,0.0
14865,119.1,0.0,0.0,0.0,0.0
14866,144.59,0.0,0.0,0.0,0.0
14867,109.13,0.0,0.0,0.0,0.0
14868,94.15,0.0,0.0,0.0,0.0
14869,97.81,0.0,0.0,0.0,0.0
14870,97.81,0.0,0.0,0.0,0.0
14871,98.0,0.0,0.0,0.0,0.0
14872,99.51,0.0,0.0,0.0,0.0
14873,129.07,0.0,0.0,0.0,0.0
14874,124.11,0.0,0.0,0.0,0.0
14875,82.86,0.0,0.0,0.0,0.0
14876,74.7,0.0,0.0,0.0,0.0
14877,76.37,0.0,0.0,0.0,0.0
14878,76.65,0.0,0.0,0.0,0.0
14879,87.19,0.0,0.0,0.0,0.0
14880,74.33,0.0,0.0,0.0,0.0
14881,75.18,0.0,0.0,0.0,0.0
14882,66.54,0.0,0.0,0.0,0.0
14883,49.07,0.0,0.0,0.0,0.0
14884,49.53,0.0,0.0,0.0,0.0
14885,52.87,0.0,0.0,0.0,0.0
14886,57.37,0.0,0.0,0.0,0.0
14887,64.73,0.0,0.0,0.0,0.0
14888,70.93,0.0,0.0,0.0,0.0
14889,74.59,0.0,0.0,0.0,0.0
14890,78.89,0.0,0.0,0.0,0.0
14891,86.48,0.0,0.0,0.0,0.0
14892,84.04,0.0,0.0,0.0,0.0
14893,82.06,0.0,0.0,0.0,0.0
14894,95.14,0.0,0.0,0.0,0.0
14895,94.47,0.0,0.0,0.0,0.0
14896,107.18,0.0,0.0,0.0,0.0
14897,106.33,0.0,0.0,0.0,0.0
14898,105.17,0.0,0.0,0.0,0.0
14899,48.93,0.0,0.0,0.0,0.0
14900,50.23,0.0,0.0,0.0,0.0
14901,41.54,0.0,0.0,0.0,0.0
14902,39.22,0.0,0.0,0.0,0.0
14903,57.91,0.0,0.0,0.0,0.0
14904,63.97,0.0,0.0,0.0,0.0
14905,62.95,0.0,0.0,0.0,0.0
14906,62.86,0.0,0.0,0.0,0.0
14907,61.42,0.0,0.0,0.0,0.0
14908,64.36,0.0,0.0,0.0,0.0
14909,62.18,0.0,0.0,0.0,0.0
14910,62.41,0.0,0.0,0.0,0.0
14911,66.4,0.0,0.0,0.0,0.0
14912,62.92,0.0,0.0,0.0,0.0
14913,63.26,0.0,0.0,0.0,0.0
14914,62.21,0.0,0.0,0.0,0.0
14915,62.44,0.0,0.0,0.0,0.0
14916,77.3,0.0,0.0,0.0,0.0
14917,92.82,0.0,0.0,0.0,0.0
14918,103.92,0.0,0.0,0.0,0.0
14919,86.62,0.0,0.0,0.0,0.0
14920,85.35,0.0,0.0,0.0,0.0
14921,92.34,0.0,0.0,0.0,0.0
14922,79.15,0.0,0.0,0.0,0.0
14923,79.15,0.0,0.0,0.0,0.0
14924,79.15,0.0,0.0,0.0,0.0
14925,79.15,0.0,0.0,0.0,0.0
14926,67.25,0.0,0.0,0.0,0.0
14927,84.72,0.0,0.0,0.0,0.0
14928,93.02,0.0,0.0,0.0,0.0
14929,111.99,0.0,0.0,0.0,0.0
14930,111.99,0.0,0.0,0.0,0.0
14931,111.99,0.0,0.0,0.0,0.0
14932,89.96,0.0,0.0,0.0,0.0
14933,74.22,0.0,0.0,0.0,0.0
14934,103.72,0.0,0.0,0.0,0.0
14935,103.72,0.0,0.0,0.0,0.0
14936,103.72,0.0,0.0,0.0,0.0
14937,103.72,0.0,0.0,0.0,0.0
14938,103.72,0.0,0.0,0.0,0.0
14939,105.85,0.0,0.0,0.0,0.0
14940,103.27,0.0,0.0,0.0,0.0
14941,104.94,0.0,0.0,0.0,0.0
14942,105.96,0.0,0.0,0.0,0.0
14943,107.21,0.0,0.0,0.0,0.0
14944,107.21,0.0,0.0,0.0,0.0
14945,107.21,0.0,0.0,0.0,0.0
14946,94.97,0.0,0.0,0.0,0.0
14947,102.99,0.0,0.0,0.0,0.0
14948,102.08,0.0,0.0,0.0,0.0
14949,102.56,0.0,0.0,0.0,0.0
14950,104.6,0.0,0.0,0.0,0.0
14951,104.6,0.0,0.0,0.0,0.0
14952,104.6,0.0,0.0,0.0,0.0
14953,102.31,0.0,0.0,0.0,0.0
14954,104.55,0.0,0.0,0.0,0.0
14955,107.29,0.0,0.0,0.0,0.0
14956,107.29,0.0,0.0,0.0,0.0
14957,107.29,0.0,0.0,0.0,0.0
14958,107.29,0.0,0.0,0.0,0.0
14959,107.29,0.0,0.0,0.0,0.0
14960,91.24,0.0,0.0,0.0,0.0
14961,97.86,0.0,0.0,0.0,0.0
14962,96.84,0.0,0.0,0.0,0.0
14963,99.28,0.0,0.0,0.0,0.0
14964,127.51,0.0,0.0,0.0,0.0
14965,127.51,0.0,0.0,0.0,0.0
14966,127.51,0.0,0.0,0.0,0.0
14967,127.51,0.0,0.0,0.0,0.0
14968,127.51,0.0,0.0,0.0,0.0
14969,117.85,0.0,0.0,0.0,0.0
14970,117.71,0.0,0.0,0.0,0.0
14971,132.89,0.0,0.0,0.0,0.0
14972,132.89,0.0,0.0,0.0,0.0
14973,132.89,0.0,0.0,0.0,0.0
14974,132.89,0.0,0.0,0.0,0.0
14975,132.89,0.0,0.0,0.0,0.0
