$1995-2016 ERA5 daily-mean N40.5-41.0 W122.5-122.0,,,,,
columns wind speed [1.2,6.1], wind direction phi [0-6.3],,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD
99,7.300000190734863,4.599999904632568,0.6000000238418579,0.5699999928474426,9.800000190734863
100,8.0,4.900000095367432,0.5,0.5099999904632568,9.699999809265137
101,8.199999809265137,5.099999904632568,0.12999999523162842,6.199999809265137,9.899999618530273
102,6.599999904632568,4.699999809265137,1.659999966621399,0.07000000029802322,3.9000000953674316
103,9.699999809265137,0.30000001192092896,2.890000104904175,0.3100000023841858,6.5
104,8.800000190734863,2.4000000953674316,1.5,0.46000000834465027,0.6000000238418579
105,7.699999809265137,2.9000000953674316,0.6800000071525574,0.17000000178813934,2.799999952316284
106,6.400000095367432,1.899999976158142,0.4300000071525574,0.6899999976158142,4.900000095367432
107,8.300000190734863,5.599999904632568,2.359999895095825,3.180000066757202,9.899999618530273
108,8.699999809265137,7.699999809265137,3.1500000953674316,3.140000104904175,10.0
109,5.800000190734863,2.0,1.6200000047683716,5.210000038146973,3.0
110,4.599999904632568,-0.699999988079071,0.6100000143051147,2.130000114440918,10.0
111,3.5,1.899999976158142,1.6399999856948853,3.640000104904175,7.800000190734863
112,5.800000190734863,3.299999952316284,2.759999990463257,3.380000114440918,8.399999618530273
113,4.099999904632568,2.5,2.5,3.4200000762939453,8.300000190734863
114,2.200000047683716,-0.30000001192092896,0.6100000143051147,5.730000019073486,5.400000095367432
115,3.0,-2.700000047683716,1.0199999809265137,3.2899999618530273,7.900000095367432
116,4.699999809265137,3.700000047683716,3.859999895095825,3.369999885559082,9.699999809265137
117,3.0999999046325684,1.2999999523162842,1.159999966621399,4.0,5.199999809265137
118,2.4000000953674316,-2.299999952316284,0.07000000029802322,2.430000066757202,8.399999618530273
119,3.0,2.0,1.7000000476837158,3.3299999237060547,10.0
120,3.200000047683716,1.2999999523162842,1.7100000381469727,3.950000047683716,8.0
121,3.5,1.600000023841858,0.8999999761581421,3.3499999046325684,9.0
122,4.699999809265137,3.0999999046325684,0.6700000166893005,0.019999999552965164,10.0
123,6.699999809265137,4.300000190734863,1.1699999570846558,0.1599999964237213,9.399999618530273
124,6.599999904632568,2.799999952316284,1.5299999713897705,0.3400000035762787,1.2000000476837158
125,7.5,3.9000000953674316,0.4300000071525574,0.8299999833106995,7.400000095367432
